customer p1x p1y p2x p2y p3x p3y p4x p4y
411 10.0 30.0 11.0 30.0 10.0 29.0 11.0 29.0
412 11.0 30.0 12.0 30.0 11.0 29.0 12.0 29.0
413 12.0 30.0 13.0 30.0 12.0 29.0 13.0 29.0
414 13.0 30.0 14.0 30.0 13.0 29.0 14.0 29.0
415 14.0 30.0 15.0 30.0 14.0 29.0 15.0 29.0
416 15.0 30.0 16.0 30.0 15.0 29.0 16.0 29.0
417 16.0 30.0 17.0 30.0 16.0 29.0 17.0 29.0
418 17.0 30.0 18.0 30.0 17.0 29.0 18.0 29.0
419 18.0 30.0 19.0 30.0 18.0 29.0 19.0 29.0
420 19.0 30.0 20.0 30.0 19.0 29.0 20.0 29.0
421 20.0 30.0 21.0 30.0 20.0 29.0 21.0 29.0
422 21.0 30.0 22.0 30.0 21.0 29.0 22.0 29.0
423 22.0 30.0 23.0 30.0 22.0 29.0 23.0 29.0
424 23.0 30.0 24.0 30.0 23.0 29.0 24.0 29.0
425 24.0 30.0 25.0 30.0 24.0 29.0 25.0 29.0
426 25.0 30.0 26.0 30.0 25.0 29.0 26.0 29.0
427 26.0 30.0 27.0 30.0 26.0 29.0 27.0 29.0
428 27.0 30.0 28.0 30.0 27.0 29.0 28.0 29.0
429 28.0 30.0 29.0 30.0 28.0 29.0 29.0 29.0
430 29.0 30.0 30.0 30.0 29.0 29.0 30.0 29.0
431 30.0 30.0 31.0 30.0 30.0 29.0 31.0 29.0
432 31.0 30.0 32.0 30.0 31.0 29.0 32.0 29.0
433 32.0 30.0 33.0 30.0 32.0 29.0 33.0 29.0
434 33.0 30.0 34.0 30.0 33.0 29.0 34.0 29.0
435 34.0 30.0 35.0 30.0 34.0 29.0 35.0 29.0
436 35.0 30.0 36.0 30.0 35.0 29.0 36.0 29.0
437 36.0 30.0 37.0 30.0 36.0 29.0 37.0 29.0
438 37.0 30.0 38.0 30.0 37.0 29.0 38.0 29.0
439 38.0 30.0 39.0 30.0 38.0 29.0 39.0 29.0
440 39.0 30.0 40.0 30.0 39.0 29.0 40.0 29.0
441 0.0 29.0 1.0 29.0 0.0 28.0 1.0 28.0
442 1.0 29.0 2.0 29.0 1.0 28.0 2.0 28.0
443 2.0 29.0 3.0 29.0 2.0 28.0 3.0 28.0
444 3.0 29.0 4.0 29.0 3.0 28.0 4.0 28.0
445 4.0 29.0 5.0 29.0 4.0 28.0 5.0 28.0
446 5.0 29.0 6.0 29.0 5.0 28.0 6.0 28.0
447 6.0 29.0 7.0 29.0 6.0 28.0 7.0 28.0
448 7.0 29.0 8.0 29.0 7.0 28.0 8.0 28.0
449 8.0 29.0 9.0 29.0 8.0 28.0 9.0 28.0
450 9.0 29.0 10.0 29.0 9.0 28.0 10.0 28.0
451 10.0 29.0 11.0 29.0 10.0 28.0 11.0 28.0
452 11.0 29.0 12.0 29.0 11.0 28.0 12.0 28.0
453 12.0 29.0 13.0 29.0 12.0 28.0 13.0 28.0
454 13.0 29.0 14.0 29.0 13.0 28.0 14.0 28.0
455 14.0 29.0 15.0 29.0 14.0 28.0 15.0 28.0
456 15.0 29.0 16.0 29.0 15.0 28.0 16.0 28.0
457 16.0 29.0 17.0 29.0 16.0 28.0 17.0 28.0
458 17.0 29.0 18.0 29.0 17.0 28.0 18.0 28.0
459 18.0 29.0 19.0 29.0 18.0 28.0 19.0 28.0
460 19.0 29.0 20.0 29.0 19.0 28.0 20.0 28.0
461 20.0 29.0 21.0 29.0 20.0 28.0 21.0 28.0
462 21.0 29.0 22.0 29.0 21.0 28.0 22.0 28.0
463 22.0 29.0 23.0 29.0 22.0 28.0 23.0 28.0
464 23.0 29.0 24.0 29.0 23.0 28.0 24.0 28.0
465 24.0 29.0 25.0 29.0 24.0 28.0 25.0 28.0
466 25.0 29.0 26.0 29.0 25.0 28.0 26.0 28.0
467 26.0 29.0 27.0 29.0 26.0 28.0 27.0 28.0
468 27.0 29.0 28.0 29.0 27.0 28.0 28.0 28.0
469 28.0 29.0 29.0 29.0 28.0 28.0 29.0 28.0
470 29.0 29.0 30.0 29.0 29.0 28.0 30.0 28.0
471 30.0 29.0 31.0 29.0 30.0 28.0 31.0 28.0
472 31.0 29.0 32.0 29.0 31.0 28.0 32.0 28.0
473 32.0 29.0 33.0 29.0 32.0 28.0 33.0 28.0
474 33.0 29.0 34.0 29.0 33.0 28.0 34.0 28.0
475 34.0 29.0 35.0 29.0 34.0 28.0 35.0 28.0
476 35.0 29.0 36.0 29.0 35.0 28.0 36.0 28.0
477 36.0 29.0 37.0 29.0 36.0 28.0 37.0 28.0
478 37.0 29.0 38.0 29.0 37.0 28.0 38.0 28.0
479 38.0 29.0 39.0 29.0 38.0 28.0 39.0 28.0
480 39.0 29.0 40.0 29.0 39.0 28.0 40.0 28.0
481 0.0 28.0 1.0 28.0 0.0 27.0 1.0 27.0
482 1.0 28.0 2.0 28.0 1.0 27.0 2.0 27.0
483 2.0 28.0 3.0 28.0 2.0 27.0 3.0 27.0
484 3.0 28.0 4.0 28.0 3.0 27.0 4.0 27.0
485 4.0 28.0 5.0 28.0 4.0 27.0 5.0 27.0
486 5.0 28.0 6.0 28.0 5.0 27.0 6.0 27.0
487 6.0 28.0 7.0 28.0 6.0 27.0 7.0 27.0
488 7.0 28.0 8.0 28.0 7.0 27.0 8.0 27.0
489 8.0 28.0 9.0 28.0 8.0 27.0 9.0 27.0
490 9.0 28.0 10.0 28.0 9.0 27.0 10.0 27.0
491 10.0 28.0 11.0 28.0 10.0 27.0 11.0 27.0
492 11.0 28.0 12.0 28.0 11.0 27.0 12.0 27.0
493 12.0 28.0 13.0 28.0 12.0 27.0 13.0 27.0
494 13.0 28.0 14.0 28.0 13.0 27.0 14.0 27.0
495 14.0 28.0 15.0 28.0 14.0 27.0 15.0 27.0
496 15.0 28.0 16.0 28.0 15.0 27.0 16.0 27.0
497 16.0 28.0 17.0 28.0 16.0 27.0 17.0 27.0
498 17.0 28.0 18.0 28.0 17.0 27.0 18.0 27.0
499 18.0 28.0 19.0 28.0 18.0 27.0 19.0 27.0
500 19.0 28.0 20.0 28.0 19.0 27.0 20.0 27.0
501 20.0 28.0 21.0 28.0 20.0 27.0 21.0 27.0
502 21.0 28.0 22.0 28.0 21.0 27.0 22.0 27.0
503 22.0 28.0 23.0 28.0 22.0 27.0 23.0 27.0
504 23.0 28.0 24.0 28.0 23.0 27.0 24.0 27.0
505 24.0 28.0 25.0 28.0 24.0 27.0 25.0 27.0
506 25.0 28.0 26.0 28.0 25.0 27.0 26.0 27.0
507 26.0 28.0 27.0 28.0 26.0 27.0 27.0 27.0
508 27.0 28.0 28.0 28.0 27.0 27.0 28.0 27.0
509 28.0 28.0 29.0 28.0 28.0 27.0 29.0 27.0
510 29.0 28.0 30.0 28.0 29.0 27.0 30.0 27.0
511 30.0 28.0 31.0 28.0 30.0 27.0 31.0 27.0
512 31.0 28.0 32.0 28.0 31.0 27.0 32.0 27.0
513 32.0 28.0 33.0 28.0 32.0 27.0 33.0 27.0
514 33.0 28.0 34.0 28.0 33.0 27.0 34.0 27.0
515 34.0 28.0 35.0 28.0 34.0 27.0 35.0 27.0
516 35.0 28.0 36.0 28.0 35.0 27.0 36.0 27.0
517 36.0 28.0 37.0 28.0 36.0 27.0 37.0 27.0
518 37.0 28.0 38.0 28.0 37.0 27.0 38.0 27.0
519 38.0 28.0 39.0 28.0 38.0 27.0 39.0 27.0
520 39.0 28.0 40.0 28.0 39.0 27.0 40.0 27.0
521 0.0 27.0 1.0 27.0 0.0 26.0 1.0 26.0
522 1.0 27.0 2.0 27.0 1.0 26.0 2.0 26.0
523 2.0 27.0 3.0 27.0 2.0 26.0 3.0 26.0
524 3.0 27.0 4.0 27.0 3.0 26.0 4.0 26.0
525 4.0 27.0 5.0 27.0 4.0 26.0 5.0 26.0
526 5.0 27.0 6.0 27.0 5.0 26.0 6.0 26.0
527 6.0 27.0 7.0 27.0 6.0 26.0 7.0 26.0
528 7.0 27.0 8.0 27.0 7.0 26.0 8.0 26.0
529 8.0 27.0 9.0 27.0 8.0 26.0 9.0 26.0
530 9.0 27.0 10.0 27.0 9.0 26.0 10.0 26.0
531 10.0 27.0 11.0 27.0 10.0 26.0 11.0 26.0
532 11.0 27.0 12.0 27.0 11.0 26.0 12.0 26.0
533 12.0 27.0 13.0 27.0 12.0 26.0 13.0 26.0
534 13.0 27.0 14.0 27.0 13.0 26.0 14.0 26.0
535 14.0 27.0 15.0 27.0 14.0 26.0 15.0 26.0
536 15.0 27.0 16.0 27.0 15.0 26.0 16.0 26.0
537 16.0 27.0 17.0 27.0 16.0 26.0 17.0 26.0
538 17.0 27.0 18.0 27.0 17.0 26.0 18.0 26.0
539 18.0 27.0 19.0 27.0 18.0 26.0 19.0 26.0
540 19.0 27.0 20.0 27.0 19.0 26.0 20.0 26.0
541 20.0 27.0 21.0 27.0 20.0 26.0 21.0 26.0
542 21.0 27.0 22.0 27.0 21.0 26.0 22.0 26.0
543 22.0 27.0 23.0 27.0 22.0 26.0 23.0 26.0
544 23.0 27.0 24.0 27.0 23.0 26.0 24.0 26.0
545 24.0 27.0 25.0 27.0 24.0 26.0 25.0 26.0
546 25.0 27.0 26.0 27.0 25.0 26.0 26.0 26.0
547 26.0 27.0 27.0 27.0 26.0 26.0 27.0 26.0
548 27.0 27.0 28.0 27.0 27.0 26.0 28.0 26.0
549 28.0 27.0 29.0 27.0 28.0 26.0 29.0 26.0
550 29.0 27.0 30.0 27.0 29.0 26.0 30.0 26.0
551 30.0 27.0 31.0 27.0 30.0 26.0 31.0 26.0
552 31.0 27.0 32.0 27.0 31.0 26.0 32.0 26.0
553 32.0 27.0 33.0 27.0 32.0 26.0 33.0 26.0
554 33.0 27.0 34.0 27.0 33.0 26.0 34.0 26.0
555 34.0 27.0 35.0 27.0 34.0 26.0 35.0 26.0
556 35.0 27.0 36.0 27.0 35.0 26.0 36.0 26.0
557 36.0 27.0 37.0 27.0 36.0 26.0 37.0 26.0
558 37.0 27.0 38.0 27.0 37.0 26.0 38.0 26.0
559 38.0 27.0 39.0 27.0 38.0 26.0 39.0 26.0
560 39.0 27.0 40.0 27.0 39.0 26.0 40.0 26.0
561 0.0 26.0 1.0 26.0 0.0 25.0 1.0 25.0
562 1.0 26.0 2.0 26.0 1.0 25.0 2.0 25.0
563 2.0 26.0 3.0 26.0 2.0 25.0 3.0 25.0
564 3.0 26.0 4.0 26.0 3.0 25.0 4.0 25.0
565 4.0 26.0 5.0 26.0 4.0 25.0 5.0 25.0
566 5.0 26.0 6.0 26.0 5.0 25.0 6.0 25.0
567 6.0 26.0 7.0 26.0 6.0 25.0 7.0 25.0
568 7.0 26.0 8.0 26.0 7.0 25.0 8.0 25.0
569 8.0 26.0 9.0 26.0 8.0 25.0 9.0 25.0
570 9.0 26.0 10.0 26.0 9.0 25.0 10.0 25.0
571 10.0 26.0 11.0 26.0 10.0 25.0 11.0 25.0
572 11.0 26.0 12.0 26.0 11.0 25.0 12.0 25.0
573 12.0 26.0 13.0 26.0 12.0 25.0 13.0 25.0
574 13.0 26.0 14.0 26.0 13.0 25.0 14.0 25.0
575 14.0 26.0 15.0 26.0 14.0 25.0 15.0 25.0
576 15.0 26.0 16.0 26.0 15.0 25.0 16.0 25.0
577 16.0 26.0 17.0 26.0 16.0 25.0 17.0 25.0
578 17.0 26.0 18.0 26.0 17.0 25.0 18.0 25.0
579 18.0 26.0 19.0 26.0 18.0 25.0 19.0 25.0
580 19.0 26.0 20.0 26.0 19.0 25.0 20.0 25.0
581 20.0 26.0 21.0 26.0 20.0 25.0 21.0 25.0
582 21.0 26.0 22.0 26.0 21.0 25.0 22.0 25.0
583 22.0 26.0 23.0 26.0 22.0 25.0 23.0 25.0
584 23.0 26.0 24.0 26.0 23.0 25.0 24.0 25.0
585 24.0 26.0 25.0 26.0 24.0 25.0 25.0 25.0
586 25.0 26.0 26.0 26.0 25.0 25.0 26.0 25.0
587 26.0 26.0 27.0 26.0 26.0 25.0 27.0 25.0
588 27.0 26.0 28.0 26.0 27.0 25.0 28.0 25.0
589 28.0 26.0 29.0 26.0 28.0 25.0 29.0 25.0
590 29.0 26.0 30.0 26.0 29.0 25.0 30.0 25.0
591 30.0 26.0 31.0 26.0 30.0 25.0 31.0 25.0
592 31.0 26.0 32.0 26.0 31.0 25.0 32.0 25.0
593 32.0 26.0 33.0 26.0 32.0 25.0 33.0 25.0
594 33.0 26.0 34.0 26.0 33.0 25.0 34.0 25.0
595 34.0 26.0 35.0 26.0 34.0 25.0 35.0 25.0
596 35.0 26.0 36.0 26.0 35.0 25.0 36.0 25.0
597 36.0 26.0 37.0 26.0 36.0 25.0 37.0 25.0
598 37.0 26.0 38.0 26.0 37.0 25.0 38.0 25.0
599 38.0 26.0 39.0 26.0 38.0 25.0 39.0 25.0
600 39.0 26.0 40.0 26.0 39.0 25.0 40.0 25.0
601 0.0 25.0 1.0 25.0 0.0 24.0 1.0 24.0
602 1.0 25.0 2.0 25.0 1.0 24.0 2.0 24.0
603 2.0 25.0 3.0 25.0 2.0 24.0 3.0 24.0
604 3.0 25.0 4.0 25.0 3.0 24.0 4.0 24.0
605 4.0 25.0 5.0 25.0 4.0 24.0 5.0 24.0
606 5.0 25.0 6.0 25.0 5.0 24.0 6.0 24.0
607 6.0 25.0 7.0 25.0 6.0 24.0 7.0 24.0
608 7.0 25.0 8.0 25.0 7.0 24.0 8.0 24.0
609 8.0 25.0 9.0 25.0 8.0 24.0 9.0 24.0
610 9.0 25.0 10.0 25.0 9.0 24.0 10.0 24.0
611 10.0 25.0 11.0 25.0 10.0 24.0 11.0 24.0
612 11.0 25.0 12.0 25.0 11.0 24.0 12.0 24.0
613 12.0 25.0 13.0 25.0 12.0 24.0 13.0 24.0
614 13.0 25.0 14.0 25.0 13.0 24.0 14.0 24.0
615 14.0 25.0 15.0 25.0 14.0 24.0 15.0 24.0
616 15.0 25.0 16.0 25.0 15.0 24.0 16.0 24.0
617 16.0 25.0 17.0 25.0 16.0 24.0 17.0 24.0
618 17.0 25.0 18.0 25.0 17.0 24.0 18.0 24.0
619 18.0 25.0 19.0 25.0 18.0 24.0 19.0 24.0
620 19.0 25.0 20.0 25.0 19.0 24.0 20.0 24.0
621 20.0 25.0 21.0 25.0 20.0 24.0 21.0 24.0
622 21.0 25.0 22.0 25.0 21.0 24.0 22.0 24.0
623 22.0 25.0 23.0 25.0 22.0 24.0 23.0 24.0
624 23.0 25.0 24.0 25.0 23.0 24.0 24.0 24.0
625 24.0 25.0 25.0 25.0 24.0 24.0 25.0 24.0
626 25.0 25.0 26.0 25.0 25.0 24.0 26.0 24.0
627 26.0 25.0 27.0 25.0 26.0 24.0 27.0 24.0
628 27.0 25.0 28.0 25.0 27.0 24.0 28.0 24.0
629 28.0 25.0 29.0 25.0 28.0 24.0 29.0 24.0
630 29.0 25.0 30.0 25.0 29.0 24.0 30.0 24.0
631 30.0 25.0 31.0 25.0 30.0 24.0 31.0 24.0
632 31.0 25.0 32.0 25.0 31.0 24.0 32.0 24.0
633 32.0 25.0 33.0 25.0 32.0 24.0 33.0 24.0
634 33.0 25.0 34.0 25.0 33.0 24.0 34.0 24.0
635 34.0 25.0 35.0 25.0 34.0 24.0 35.0 24.0
636 35.0 25.0 36.0 25.0 35.0 24.0 36.0 24.0
637 36.0 25.0 37.0 25.0 36.0 24.0 37.0 24.0
638 37.0 25.0 38.0 25.0 37.0 24.0 38.0 24.0
639 38.0 25.0 39.0 25.0 38.0 24.0 39.0 24.0
640 39.0 25.0 40.0 25.0 39.0 24.0 40.0 24.0
641 0.0 24.0 1.0 24.0 0.0 23.0 1.0 23.0
642 1.0 24.0 2.0 24.0 1.0 23.0 2.0 23.0
643 2.0 24.0 3.0 24.0 2.0 23.0 3.0 23.0
644 3.0 24.0 4.0 24.0 3.0 23.0 4.0 23.0
645 4.0 24.0 5.0 24.0 4.0 23.0 5.0 23.0
646 5.0 24.0 6.0 24.0 5.0 23.0 6.0 23.0
647 6.0 24.0 7.0 24.0 6.0 23.0 7.0 23.0
648 7.0 24.0 8.0 24.0 7.0 23.0 8.0 23.0
649 8.0 24.0 9.0 24.0 8.0 23.0 9.0 23.0
650 9.0 24.0 10.0 24.0 9.0 23.0 10.0 23.0
651 10.0 24.0 11.0 24.0 10.0 23.0 11.0 23.0
652 11.0 24.0 12.0 24.0 11.0 23.0 12.0 23.0
653 12.0 24.0 13.0 24.0 12.0 23.0 13.0 23.0
654 13.0 24.0 14.0 24.0 13.0 23.0 14.0 23.0
655 14.0 24.0 15.0 24.0 14.0 23.0 15.0 23.0
656 15.0 24.0 16.0 24.0 15.0 23.0 16.0 23.0
657 16.0 24.0 17.0 24.0 16.0 23.0 17.0 23.0
658 17.0 24.0 18.0 24.0 17.0 23.0 18.0 23.0
659 18.0 24.0 19.0 24.0 18.0 23.0 19.0 23.0
660 19.0 24.0 20.0 24.0 19.0 23.0 20.0 23.0
661 20.0 24.0 21.0 24.0 20.0 23.0 21.0 23.0
662 21.0 24.0 22.0 24.0 21.0 23.0 22.0 23.0
663 22.0 24.0 23.0 24.0 22.0 23.0 23.0 23.0
664 23.0 24.0 24.0 24.0 23.0 23.0 24.0 23.0
665 24.0 24.0 25.0 24.0 24.0 23.0 25.0 23.0
666 25.0 24.0 26.0 24.0 25.0 23.0 26.0 23.0
667 26.0 24.0 27.0 24.0 26.0 23.0 27.0 23.0
668 27.0 24.0 28.0 24.0 27.0 23.0 28.0 23.0
669 28.0 24.0 29.0 24.0 28.0 23.0 29.0 23.0
670 29.0 24.0 30.0 24.0 29.0 23.0 30.0 23.0
671 30.0 24.0 31.0 24.0 30.0 23.0 31.0 23.0
672 31.0 24.0 32.0 24.0 31.0 23.0 32.0 23.0
673 32.0 24.0 33.0 24.0 32.0 23.0 33.0 23.0
674 33.0 24.0 34.0 24.0 33.0 23.0 34.0 23.0
675 34.0 24.0 35.0 24.0 34.0 23.0 35.0 23.0
676 35.0 24.0 36.0 24.0 35.0 23.0 36.0 23.0
677 36.0 24.0 37.0 24.0 36.0 23.0 37.0 23.0
678 37.0 24.0 38.0 24.0 37.0 23.0 38.0 23.0
679 38.0 24.0 39.0 24.0 38.0 23.0 39.0 23.0
680 39.0 24.0 40.0 24.0 39.0 23.0 40.0 23.0
681 0.0 23.0 1.0 23.0 0.0 22.0 1.0 22.0
682 1.0 23.0 2.0 23.0 1.0 22.0 2.0 22.0
683 2.0 23.0 3.0 23.0 2.0 22.0 3.0 22.0
684 3.0 23.0 4.0 23.0 3.0 22.0 4.0 22.0
685 4.0 23.0 5.0 23.0 4.0 22.0 5.0 22.0
686 5.0 23.0 6.0 23.0 5.0 22.0 6.0 22.0
687 6.0 23.0 7.0 23.0 6.0 22.0 7.0 22.0
688 7.0 23.0 8.0 23.0 7.0 22.0 8.0 22.0
689 8.0 23.0 9.0 23.0 8.0 22.0 9.0 22.0
690 9.0 23.0 10.0 23.0 9.0 22.0 10.0 22.0
691 10.0 23.0 11.0 23.0 10.0 22.0 11.0 22.0
692 11.0 23.0 12.0 23.0 11.0 22.0 12.0 22.0
693 12.0 23.0 13.0 23.0 12.0 22.0 13.0 22.0
694 13.0 23.0 14.0 23.0 13.0 22.0 14.0 22.0
695 14.0 23.0 15.0 23.0 14.0 22.0 15.0 22.0
696 15.0 23.0 16.0 23.0 15.0 22.0 16.0 22.0
697 16.0 23.0 17.0 23.0 16.0 22.0 17.0 22.0
698 17.0 23.0 18.0 23.0 17.0 22.0 18.0 22.0
699 18.0 23.0 19.0 23.0 18.0 22.0 19.0 22.0
700 19.0 23.0 20.0 23.0 19.0 22.0 20.0 22.0
701 20.0 23.0 21.0 23.0 20.0 22.0 21.0 22.0
702 21.0 23.0 22.0 23.0 21.0 22.0 22.0 22.0
703 22.0 23.0 23.0 23.0 22.0 22.0 23.0 22.0
704 23.0 23.0 24.0 23.0 23.0 22.0 24.0 22.0
705 24.0 23.0 25.0 23.0 24.0 22.0 25.0 22.0
706 25.0 23.0 26.0 23.0 25.0 22.0 26.0 22.0
707 26.0 23.0 27.0 23.0 26.0 22.0 27.0 22.0
708 27.0 23.0 28.0 23.0 27.0 22.0 28.0 22.0
709 28.0 23.0 29.0 23.0 28.0 22.0 29.0 22.0
710 29.0 23.0 30.0 23.0 29.0 22.0 30.0 22.0
711 30.0 23.0 31.0 23.0 30.0 22.0 31.0 22.0
712 31.0 23.0 32.0 23.0 31.0 22.0 32.0 22.0
713 32.0 23.0 33.0 23.0 32.0 22.0 33.0 22.0
714 33.0 23.0 34.0 23.0 33.0 22.0 34.0 22.0
715 34.0 23.0 35.0 23.0 34.0 22.0 35.0 22.0
716 35.0 23.0 36.0 23.0 35.0 22.0 36.0 22.0
717 36.0 23.0 37.0 23.0 36.0 22.0 37.0 22.0
718 37.0 23.0 38.0 23.0 37.0 22.0 38.0 22.0
719 38.0 23.0 39.0 23.0 38.0 22.0 39.0 22.0
720 39.0 23.0 40.0 23.0 39.0 22.0 40.0 22.0
721 0.0 22.0 1.0 22.0 0.0 21.0 1.0 21.0
722 1.0 22.0 2.0 22.0 1.0 21.0 2.0 21.0
723 2.0 22.0 3.0 22.0 2.0 21.0 3.0 21.0
724 3.0 22.0 4.0 22.0 3.0 21.0 4.0 21.0
725 4.0 22.0 5.0 22.0 4.0 21.0 5.0 21.0
726 5.0 22.0 6.0 22.0 5.0 21.0 6.0 21.0
727 6.0 22.0 7.0 22.0 6.0 21.0 7.0 21.0
728 7.0 22.0 8.0 22.0 7.0 21.0 8.0 21.0
729 8.0 22.0 9.0 22.0 8.0 21.0 9.0 21.0
730 9.0 22.0 10.0 22.0 9.0 21.0 10.0 21.0
731 10.0 22.0 11.0 22.0 10.0 21.0 11.0 21.0
732 11.0 22.0 12.0 22.0 11.0 21.0 12.0 21.0
733 12.0 22.0 13.0 22.0 12.0 21.0 13.0 21.0
734 13.0 22.0 14.0 22.0 13.0 21.0 14.0 21.0
735 14.0 22.0 15.0 22.0 14.0 21.0 15.0 21.0
736 15.0 22.0 16.0 22.0 15.0 21.0 16.0 21.0
737 16.0 22.0 17.0 22.0 16.0 21.0 17.0 21.0
738 17.0 22.0 18.0 22.0 17.0 21.0 18.0 21.0
739 18.0 22.0 19.0 22.0 18.0 21.0 19.0 21.0
740 19.0 22.0 20.0 22.0 19.0 21.0 20.0 21.0
741 20.0 22.0 21.0 22.0 20.0 21.0 21.0 21.0
742 21.0 22.0 22.0 22.0 21.0 21.0 22.0 21.0
743 22.0 22.0 23.0 22.0 22.0 21.0 23.0 21.0
744 23.0 22.0 24.0 22.0 23.0 21.0 24.0 21.0
745 24.0 22.0 25.0 22.0 24.0 21.0 25.0 21.0
746 25.0 22.0 26.0 22.0 25.0 21.0 26.0 21.0
747 26.0 22.0 27.0 22.0 26.0 21.0 27.0 21.0
748 27.0 22.0 28.0 22.0 27.0 21.0 28.0 21.0
749 28.0 22.0 29.0 22.0 28.0 21.0 29.0 21.0
750 29.0 22.0 30.0 22.0 29.0 21.0 30.0 21.0
751 30.0 22.0 31.0 22.0 30.0 21.0 31.0 21.0
752 31.0 22.0 32.0 22.0 31.0 21.0 32.0 21.0
753 32.0 22.0 33.0 22.0 32.0 21.0 33.0 21.0
754 33.0 22.0 34.0 22.0 33.0 21.0 34.0 21.0
755 34.0 22.0 35.0 22.0 34.0 21.0 35.0 21.0
756 35.0 22.0 36.0 22.0 35.0 21.0 36.0 21.0
757 36.0 22.0 37.0 22.0 36.0 21.0 37.0 21.0
758 37.0 22.0 38.0 22.0 37.0 21.0 38.0 21.0
759 38.0 22.0 39.0 22.0 38.0 21.0 39.0 21.0
760 39.0 22.0 40.0 22.0 39.0 21.0 40.0 21.0
761 0.0 21.0 1.0 21.0 0.0 20.0 1.0 20.0
762 1.0 21.0 2.0 21.0 1.0 20.0 2.0 20.0
763 2.0 21.0 3.0 21.0 2.0 20.0 3.0 20.0
764 3.0 21.0 4.0 21.0 3.0 20.0 4.0 20.0
765 4.0 21.0 5.0 21.0 4.0 20.0 5.0 20.0
766 5.0 21.0 6.0 21.0 5.0 20.0 6.0 20.0
767 6.0 21.0 7.0 21.0 6.0 20.0 7.0 20.0
768 7.0 21.0 8.0 21.0 7.0 20.0 8.0 20.0
769 8.0 21.0 9.0 21.0 8.0 20.0 9.0 20.0
770 9.0 21.0 10.0 21.0 9.0 20.0 10.0 20.0
771 10.0 21.0 11.0 21.0 10.0 20.0 11.0 20.0
772 11.0 21.0 12.0 21.0 11.0 20.0 12.0 20.0
773 12.0 21.0 13.0 21.0 12.0 20.0 13.0 20.0
774 13.0 21.0 14.0 21.0 13.0 20.0 14.0 20.0
775 14.0 21.0 15.0 21.0 14.0 20.0 15.0 20.0
776 15.0 21.0 16.0 21.0 15.0 20.0 16.0 20.0
777 16.0 21.0 17.0 21.0 16.0 20.0 17.0 20.0
778 17.0 21.0 18.0 21.0 17.0 20.0 18.0 20.0
779 18.0 21.0 19.0 21.0 18.0 20.0 19.0 20.0
780 19.0 21.0 20.0 21.0 19.0 20.0 20.0 20.0
781 20.0 21.0 21.0 21.0 20.0 20.0 21.0 20.0
782 21.0 21.0 22.0 21.0 21.0 20.0 22.0 20.0
783 22.0 21.0 23.0 21.0 22.0 20.0 23.0 20.0
784 23.0 21.0 24.0 21.0 23.0 20.0 24.0 20.0
785 24.0 21.0 25.0 21.0 24.0 20.0 25.0 20.0
786 25.0 21.0 26.0 21.0 25.0 20.0 26.0 20.0
787 26.0 21.0 27.0 21.0 26.0 20.0 27.0 20.0
788 27.0 21.0 28.0 21.0 27.0 20.0 28.0 20.0
789 28.0 21.0 29.0 21.0 28.0 20.0 29.0 20.0
790 29.0 21.0 30.0 21.0 29.0 20.0 30.0 20.0
791 30.0 21.0 31.0 21.0 30.0 20.0 31.0 20.0
792 31.0 21.0 32.0 21.0 31.0 20.0 32.0 20.0
793 32.0 21.0 33.0 21.0 32.0 20.0 33.0 20.0
794 33.0 21.0 34.0 21.0 33.0 20.0 34.0 20.0
795 34.0 21.0 35.0 21.0 34.0 20.0 35.0 20.0
796 35.0 21.0 36.0 21.0 35.0 20.0 36.0 20.0
797 36.0 21.0 37.0 21.0 36.0 20.0 37.0 20.0
798 37.0 21.0 38.0 21.0 37.0 20.0 38.0 20.0
799 38.0 21.0 39.0 21.0 38.0 20.0 39.0 20.0
800 39.0 21.0 40.0 21.0 39.0 20.0 40.0 20.0
801 0.0 20.0 1.0 20.0 0.0 19.0 1.0 19.0
802 1.0 20.0 2.0 20.0 1.0 19.0 2.0 19.0
803 2.0 20.0 3.0 20.0 2.0 19.0 3.0 19.0
804 3.0 20.0 4.0 20.0 3.0 19.0 4.0 19.0
805 4.0 20.0 5.0 20.0 4.0 19.0 5.0 19.0
806 5.0 20.0 6.0 20.0 5.0 19.0 6.0 19.0
807 6.0 20.0 7.0 20.0 6.0 19.0 7.0 19.0
808 7.0 20.0 8.0 20.0 7.0 19.0 8.0 19.0
809 8.0 20.0 9.0 20.0 8.0 19.0 9.0 19.0
810 9.0 20.0 10.0 20.0 9.0 19.0 10.0 19.0
811 10.0 20.0 11.0 20.0 10.0 19.0 11.0 19.0
812 11.0 20.0 12.0 20.0 11.0 19.0 12.0 19.0
813 12.0 20.0 13.0 20.0 12.0 19.0 13.0 19.0
814 13.0 20.0 14.0 20.0 13.0 19.0 14.0 19.0
815 14.0 20.0 15.0 20.0 14.0 19.0 15.0 19.0
816 15.0 20.0 16.0 20.0 15.0 19.0 16.0 19.0
817 16.0 20.0 17.0 20.0 16.0 19.0 17.0 19.0
818 17.0 20.0 18.0 20.0 17.0 19.0 18.0 19.0
819 18.0 20.0 19.0 20.0 18.0 19.0 19.0 19.0
820 19.0 20.0 20.0 20.0 19.0 19.0 20.0 19.0
