customer weight Xc Yc
999 1.0 38.5 15.5
1000 1.0 39.5 15.5
1001 1.0 0.5 14.5
1002 1.0 1.5 14.5
1003 1.0 2.5 14.5
1004 1.0 3.5 14.5
1005 1.0 4.5 14.5
1006 1.0 5.5 14.5
1007 1.0 6.5 14.5
1008 1.0 7.5 14.5
1009 1.0 8.5 14.5
1010 1.0 9.5 14.5
1011 1.0 10.5 14.5
1012 1.0 11.5 14.5
1013 1.0 12.5 14.5
1014 1.0 13.5 14.5
1015 1.0 14.5 14.5
1016 1.0 15.5 14.5
1017 1.0 16.5 14.5
1018 1.0 17.5 14.5
1019 1.0 18.5 14.5
1020 1.0 19.5 14.5
1021 1.0 20.5 14.5
1022 1.0 21.5 14.5
1023 1.0 22.5 14.5
1024 1.0 23.5 14.5
1025 1.0 24.5 14.5
1026 1.0 25.5 14.5
1027 1.0 26.5 14.5
1028 1.0 27.5 14.5
1029 1.0 28.5 14.5
1030 1.0 29.5 14.5
1031 1.0 30.5 14.5
1032 1.0 31.5 14.5
1033 1.0 32.5 14.5
1034 1.0 33.5 14.5
1035 1.0 34.5 14.5
1036 1.0 35.5 14.5
1037 1.0 36.5 14.5
1038 1.0 37.5 14.5
1039 1.0 38.5 14.5
1040 1.0 39.5 14.5
1041 1.0 0.5 13.5
1042 1.0 1.5 13.5
1043 1.0 2.5 13.5
1044 1.0 3.5 13.5
1045 1.0 4.5 13.5
1046 1.0 5.5 13.5
1047 1.0 6.5 13.5
1048 1.0 7.5 13.5
1049 1.0 8.5 13.5
1050 1.0 9.5 13.5
1051 1.0 10.5 13.5
1052 1.0 11.5 13.5
1053 1.0 12.5 13.5
1054 1.0 13.5 13.5
1055 1.0 14.5 13.5
1056 1.0 15.5 13.5
1057 1.0 16.5 13.5
1058 1.0 17.5 13.5
1059 1.0 18.5 13.5
1060 1.0 19.5 13.5
1061 1.0 20.5 13.5
1062 1.0 21.5 13.5
1063 1.0 22.5 13.5
1064 1.0 23.5 13.5
1065 1.0 24.5 13.5
1066 1.0 25.5 13.5
1067 1.0 26.5 13.5
1068 1.0 27.5 13.5
1069 1.0 28.5 13.5
1070 1.0 29.5 13.5
1071 1.0 30.5 13.5
1072 1.0 31.5 13.5
1073 1.0 32.5 13.5
1074 1.0 33.5 13.5
1075 1.0 34.5 13.5
1076 1.0 35.5 13.5
1077 1.0 36.5 13.5
1078 1.0 37.5 13.5
1079 1.0 38.5 13.5
1080 1.0 39.5 13.5
1081 1.0 0.5 12.5
1082 1.0 1.5 12.5
1083 1.0 2.5 12.5
1084 1.0 3.5 12.5
1085 1.0 4.5 12.5
1086 1.0 5.5 12.5
1087 1.0 6.5 12.5
1088 1.0 7.5 12.5
1089 1.0 8.5 12.5
1090 1.0 9.5 12.5
1091 1.0 10.5 12.5
1092 1.0 11.5 12.5
1093 1.0 12.5 12.5
1094 1.0 13.5 12.5
1095 1.0 14.5 12.5
1096 1.0 15.5 12.5
1097 1.0 16.5 12.5
1098 1.0 17.5 12.5
1099 1.0 18.5 12.5
1100 1.0 19.5 12.5
1101 1.0 20.5 12.5
1102 1.0 21.5 12.5
1103 1.0 22.5 12.5
1104 1.0 23.5 12.5
1105 1.0 24.5 12.5
1106 1.0 25.5 12.5
1107 1.0 26.5 12.5
1108 1.0 27.5 12.5
1109 1.0 28.5 12.5
1110 1.0 29.5 12.5
1111 1.0 30.5 12.5
1112 1.0 31.5 12.5
1113 1.0 32.5 12.5
1114 1.0 33.5 12.5
1115 1.0 34.5 12.5
1116 1.0 35.5 12.5
1117 1.0 36.5 12.5
1118 1.0 37.5 12.5
1119 1.0 38.5 12.5
1120 1.0 39.5 12.5
1121 1.0 0.5 11.5
1122 1.0 1.5 11.5
1123 1.0 2.5 11.5
1124 1.0 3.5 11.5
1125 1.0 4.5 11.5
1126 1.0 5.5 11.5
1127 1.0 6.5 11.5
1128 1.0 7.5 11.5
1129 1.0 8.5 11.5
1130 1.0 9.5 11.5
1131 1.0 10.5 11.5
1132 1.0 11.5 11.5
1133 1.0 12.5 11.5
1134 1.0 13.5 11.5
1135 1.0 14.5 11.5
1136 1.0 15.5 11.5
1137 1.0 16.5 11.5
1138 1.0 17.5 11.5
1139 1.0 18.5 11.5
1140 1.0 19.5 11.5
1141 1.0 20.5 11.5
1142 1.0 21.5 11.5
1143 1.0 22.5 11.5
1144 1.0 23.5 11.5
1145 1.0 24.5 11.5
1146 1.0 25.5 11.5
1147 1.0 26.5 11.5
1148 1.0 27.5 11.5
1149 1.0 28.5 11.5
1150 1.0 29.5 11.5
1151 1.0 30.5 11.5
1152 1.0 31.5 11.5
1153 1.0 32.5 11.5
1154 1.0 33.5 11.5
1155 1.0 34.5 11.5
1156 1.0 35.5 11.5
1157 1.0 36.5 11.5
1158 1.0 37.5 11.5
1159 1.0 38.5 11.5
1160 1.0 39.5 11.5
1161 1.0 0.5 10.5
1162 1.0 1.5 10.5
1163 1.0 2.5 10.5
1164 1.0 3.5 10.5
1165 1.0 4.5 10.5
1166 1.0 5.5 10.5
1167 1.0 6.5 10.5
1168 1.0 7.5 10.5
1169 1.0 8.5 10.5
1170 1.0 9.5 10.5
1171 1.0 10.5 10.5
1172 1.0 11.5 10.5
1173 1.0 12.5 10.5
1174 1.0 13.5 10.5
1175 1.0 14.5 10.5
1176 1.0 15.5 10.5
1177 1.0 16.5 10.5
1178 1.0 17.5 10.5
1179 1.0 18.5 10.5
1180 1.0 19.5 10.5
1181 1.0 20.5 10.5
1182 1.0 21.5 10.5
1183 1.0 22.5 10.5
1184 1.0 23.5 10.5
1185 1.0 24.5 10.5
1186 1.0 25.5 10.5
1187 1.0 26.5 10.5
1188 1.0 27.5 10.5
1189 1.0 28.5 10.5
1190 1.0 29.5 10.5
1191 1.0 30.5 10.5
1192 1.0 31.5 10.5
1193 1.0 32.5 10.5
1194 1.0 33.5 10.5
1195 1.0 34.5 10.5
1196 1.0 35.5 10.5
1197 1.0 36.5 10.5
1198 1.0 37.5 10.5
1199 1.0 38.5 10.5
1200 1.0 39.5 10.5
1201 1.0 0.5 9.5
1202 1.0 1.5 9.5
1203 1.0 2.5 9.5
1204 1.0 3.5 9.5
1205 1.0 4.5 9.5
1206 1.0 5.5 9.5
1207 1.0 6.5 9.5
1208 1.0 7.5 9.5
1209 1.0 8.5 9.5
1210 1.0 9.5 9.5
1211 1.0 10.5 9.5
1212 1.0 11.5 9.5
1213 1.0 12.5 9.5
1214 1.0 13.5 9.5
1215 1.0 14.5 9.5
1216 1.0 15.5 9.5
1217 1.0 16.5 9.5
1218 1.0 17.5 9.5
1219 1.0 18.5 9.5
1220 1.0 19.5 9.5
1221 1.0 20.5 9.5
1222 1.0 21.5 9.5
1223 1.0 22.5 9.5
1224 1.0 23.5 9.5
1225 1.0 24.5 9.5
1226 1.0 25.5 9.5
1227 1.0 26.5 9.5
1228 1.0 27.5 9.5
1229 1.0 28.5 9.5
1230 1.0 29.5 9.5
1231 1.0 30.5 9.5
1232 1.0 31.5 9.5
1233 1.0 32.5 9.5
1234 1.0 33.5 9.5
1235 1.0 34.5 9.5
1236 1.0 35.5 9.5
1237 1.0 36.5 9.5
1238 1.0 37.5 9.5
1239 1.0 38.5 9.5
1240 1.0 39.5 9.5
1241 1.0 0.5 8.5
1242 1.0 1.5 8.5
1243 1.0 2.5 8.5
1244 1.0 3.5 8.5
1245 1.0 4.5 8.5
1246 1.0 5.5 8.5
1247 1.0 6.5 8.5
1248 1.0 7.5 8.5
1249 1.0 8.5 8.5
1250 1.0 9.5 8.5
1251 1.0 10.5 8.5
1252 1.0 11.5 8.5
1253 1.0 12.5 8.5
1254 1.0 13.5 8.5
1255 1.0 14.5 8.5
1256 1.0 15.5 8.5
1257 1.0 16.5 8.5
1258 1.0 17.5 8.5
1259 1.0 18.5 8.5
1260 1.0 19.5 8.5
1261 1.0 20.5 8.5
1262 1.0 21.5 8.5
1263 1.0 22.5 8.5
1264 1.0 23.5 8.5
1265 1.0 24.5 8.5
1266 1.0 25.5 8.5
1267 1.0 26.5 8.5
1268 1.0 27.5 8.5
1269 1.0 28.5 8.5
1270 1.0 29.5 8.5
1271 1.0 30.5 8.5
1272 1.0 31.5 8.5
1273 1.0 32.5 8.5
1274 1.0 33.5 8.5
1275 1.0 34.5 8.5
1276 1.0 35.5 8.5
1277 1.0 36.5 8.5
1278 1.0 37.5 8.5
1279 1.0 38.5 8.5
1280 1.0 39.5 8.5
1281 1.0 0.5 7.5
1282 1.0 1.5 7.5
1283 1.0 2.5 7.5
1284 1.0 3.5 7.5
1285 1.0 4.5 7.5
1286 1.0 5.5 7.5
1287 1.0 6.5 7.5
1288 1.0 7.5 7.5
1289 1.0 8.5 7.5
1290 1.0 9.5 7.5
1291 1.0 10.5 7.5
1292 1.0 11.5 7.5
1293 1.0 12.5 7.5
1294 1.0 13.5 7.5
1295 1.0 14.5 7.5
1296 1.0 15.5 7.5
1297 1.0 16.5 7.5
1298 1.0 17.5 7.5
1299 1.0 18.5 7.5
1300 1.0 19.5 7.5
1301 1.0 20.5 7.5
1302 1.0 21.5 7.5
1303 1.0 22.5 7.5
1304 1.0 23.5 7.5
1305 1.0 24.5 7.5
1306 1.0 25.5 7.5
1307 1.0 26.5 7.5
1308 1.0 27.5 7.5
1309 1.0 28.5 7.5
1310 1.0 29.5 7.5
1311 1.0 30.5 7.5
1312 1.0 31.5 7.5
1313 1.0 32.5 7.5
1314 1.0 33.5 7.5
1315 1.0 34.5 7.5
1316 1.0 35.5 7.5
1317 1.0 36.5 7.5
1318 1.0 37.5 7.5
1319 1.0 38.5 7.5
1320 1.0 39.5 7.5
1321 1.0 0.5 6.5
1322 1.0 1.5 6.5
1323 1.0 2.5 6.5
1324 1.0 3.5 6.5
1325 1.0 4.5 6.5
1326 1.0 5.5 6.5
1327 1.0 6.5 6.5
1328 1.0 7.5 6.5
1329 1.0 8.5 6.5
1330 1.0 9.5 6.5
1331 1.0 10.5 6.5
1332 1.0 11.5 6.5
1333 1.0 12.5 6.5
1334 1.0 13.5 6.5
1335 1.0 14.5 6.5
1336 1.0 15.5 6.5
1337 1.0 16.5 6.5
1338 1.0 17.5 6.5
1339 1.0 18.5 6.5
1340 5.751 19.5 6.5
1341 3.464 20.5 6.5
1342 3.975 21.5 6.5
1343 4.41 22.5 6.5
1344 4.832 23.5 6.5
1345 4.308 24.5 6.5
1346 3.545 25.5 6.5
1347 3.438 26.5 6.5
1348 3.239 27.5 6.5
1349 2.162 28.5 6.5
1350 1.445 29.5 6.5
1351 1.174 30.5 6.5
1352 1.0 31.5 6.5
1353 1.0 32.5 6.5
1354 1.0 33.5 6.5
1355 1.0 34.5 6.5
1356 1.0 35.5 6.5
1357 1.0 36.5 6.5
1358 1.0 37.5 6.5
1359 1.0 38.5 6.5
1360 1.0 39.5 6.5
1361 1.0 0.5 5.5
1362 1.0 1.5 5.5
1363 1.0 2.5 5.5
1364 1.0 3.5 5.5
1365 1.0 4.5 5.5
1366 1.0 5.5 5.5
1367 1.0 6.5 5.5
1368 1.0 7.5 5.5
1369 1.0 8.5 5.5
1370 1.0 9.5 5.5
1371 1.0 10.5 5.5
1372 1.0 11.5 5.5
1373 1.0 12.5 5.5
1374 1.0 13.5 5.5
1375 1.0 14.5 5.5
1376 1.0 15.5 5.5
1377 1.0 16.5 5.5
1378 1.0 17.5 5.5
1379 4.452 18.5 5.5
1380 5.1 19.5 5.5
1381 5.773 20.5 5.5
1382 5.865 21.5 5.5
1383 5.922 22.5 5.5
1384 3.503 23.5 5.5
1385 3.408 24.5 5.5
1386 3.089 25.5 5.5
1387 3.048 26.5 5.5
1388 1.869 27.5 5.5
1389 2.987 28.5 5.5
1390 2.846 29.5 5.5
1391 2.603 30.5 5.5
1392 2.125 31.5 5.5
1393 1.278 32.5 5.5
1394 1.0 33.5 5.5
1395 1.0 34.5 5.5
1396 1.0 35.5 5.5
1397 1.0 36.5 5.5
1398 1.0 37.5 5.5
1399 1.0 38.5 5.5
1400 1.0 39.5 5.5
1401 1.0 0.5 4.5
1402 1.0 1.5 4.5
1403 1.0 2.5 4.5
1404 1.0 3.5 4.5
1405 1.0 4.5 4.5
1406 1.0 5.5 4.5
1407 1.0 6.5 4.5
1408 1.0 7.5 4.5
1409 1.0 8.5 4.5
1410 1.0 9.5 4.5
1411 1.0 10.5 4.5
1412 1.0 11.5 4.5
1413 5.158 12.5 4.5
1414 3.864 13.5 4.5
1415 4.53 14.5 4.5
1416 3.076 15.5 4.5
1417 4.395 16.5 4.5
1418 3.823 17.5 4.5
1419 3.756 18.5 4.5
1420 5.056 19.5 4.5
1421 5.745 20.5 4.5
1422 6.0 21.5 4.5
1423 5.28 22.5 4.5
1424 3.134 23.5 4.5
1425 1.923 24.5 4.5
1426 1.909 25.5 4.5
1427 2.643 26.5 4.5
1428 2.632 27.5 4.5
1429 2.293 28.5 4.5
1430 2.453 29.5 4.5
1431 2.038 30.5 4.5
1432 1.478 31.5 4.5
1433 1.569 32.5 4.5
1434 1.323 33.5 4.5
1435 1.094 34.5 4.5
1436 1.0 35.5 4.5
1437 1.0 36.5 4.5
1438 1.0 37.5 4.5
1439 1.0 38.5 4.5
1440 1.0 39.5 4.5
1441 1.0 0.5 3.5
1442 1.0 1.5 3.5
1443 1.0 2.5 3.5
1444 1.0 3.5 3.5
1445 1.0 4.5 3.5
1446 1.0 5.5 3.5
1447 1.0 6.5 3.5
1448 1.0 7.5 3.5
1449 1.0 8.5 3.5
1450 1.0 9.5 3.5
1451 1.0 10.5 3.5
1452 4.754 11.5 3.5
1453 4.142 12.5 3.5
1454 5.71 13.5 3.5
1455 5.498 14.5 3.5
1456 5.567 15.5 3.5
1457 3.325 16.5 3.5
1458 2.543 17.5 3.5
1459 5.0 18.5 3.5
1460 2.928 19.5 3.5
1461 5.209 20.5 3.5
1462 5.024 21.5 3.5
1463 5.799 22.5 3.5
1464 5.55 23.5 3.5
1465 5.296 24.5 3.5
1466 3.364 25.5 3.5
1467 2.665 26.5 3.5
1468 1.694 27.5 3.5
1469 1.593 28.5 3.5
1470 2.405 29.5 3.5
1471 1.313 30.5 3.5
1472 1.15 31.5 3.5
1473 1.531 32.5 3.5
1474 1.261 33.5 3.5
1475 1.174 34.5 3.5
1476 1.0 35.5 3.5
1477 1.0 36.5 3.5
1478 1.0 37.5 3.5
1479 1.0 38.5 3.5
1480 1.0 39.5 3.5
1481 1.0 0.5 2.5
1482 1.0 1.5 2.5
1483 1.0 2.5 2.5
1484 1.0 3.5 2.5
1485 1.0 4.5 2.5
1486 1.0 5.5 2.5
1487 1.0 6.5 2.5
1488 1.0 7.5 2.5
1489 1.0 8.5 2.5
1490 1.0 9.5 2.5
1491 2.545 10.5 2.5
1492 3.591 11.5 2.5
1493 2.953 12.5 2.5
1494 5.888 13.5 2.5
1495 6.0 14.5 2.5
1496 5.705 15.5 2.5
1497 5.41 16.5 2.5
1498 4.646 17.5 2.5
1499 4.527 18.5 2.5
1500 2.806 19.5 2.5
1501 5.1 20.5 2.5
1502 5.407 21.5 2.5
1503 5.051 22.5 2.5
1504 3.205 23.5 2.5
1505 4.66 24.5 2.5
1506 2.863 25.5 2.5
1507 2.058 26.5 2.5
1508 2.443 27.5 2.5
1509 2.167 28.5 2.5
1510 1.744 29.5 2.5
1511 1.256 30.5 2.5
1512 1.0 31.5 2.5
1513 1.395 32.5 2.5
1514 1.338 33.5 2.5
1515 1.0 34.5 2.5
1516 1.0 35.5 2.5
1517 1.0 36.5 2.5
1518 1.0 37.5 2.5
1519 1.0 38.5 2.5
1520 1.0 39.5 2.5
1521 1.0 0.5 1.5
1522 1.0 1.5 1.5
1523 1.0 2.5 1.5
1524 1.0 3.5 1.5
1525 1.0 4.5 1.5
1526 1.0 5.5 1.5
1527 1.0 6.5 1.5
1528 1.0 7.5 1.5
1529 1.0 8.5 1.5
1530 1.732 9.5 1.5
1531 3.578 10.5 1.5
1532 2.338 11.5 1.5
1533 5.852 12.5 1.5
1534 5.383 13.5 1.5
1535 5.315 14.5 1.5
1536 5.994 15.5 1.5
1537 5.896 16.5 1.5
1538 3.499 17.5 1.5
1539 3.377 18.5 1.5
1540 3.938 19.5 1.5
1541 4.028 20.5 1.5
1542 3.3 21.5 1.5
1543 2.703 22.5 1.5
1544 3.03 23.5 1.5
1545 3.561 24.5 1.5
1546 3.386 25.5 1.5
1547 3.248 26.5 1.5
1548 2.06 27.5 1.5
1549 2.235 28.5 1.5
1550 2.197 29.5 1.5
1551 1.26 30.5 1.5
1552 1.299 31.5 1.5
1553 1.0 32.5 1.5
1554 1.0 33.5 1.5
1555 1.0 34.5 1.5
1556 1.0 35.5 1.5
1557 1.0 36.5 1.5
1558 1.0 37.5 1.5
1559 1.0 38.5 1.5
1560 1.0 39.5 1.5
1561 1.0 0.5 0.5
1562 1.0 1.5 0.5
1563 1.0 2.5 0.5
1564 1.0 3.5 0.5
1565 1.0 4.5 0.5
1566 1.0 5.5 0.5
1567 1.0 6.5 0.5
1568 1.0 7.5 0.5
1569 1.667 8.5 0.5
1570 2.678 9.5 0.5
1571 3.362 10.5 0.5
1572 3.919 11.5 0.5
1573 3.917 12.5 0.5
1574 4.762 13.5 0.5
1575 4.476 14.5 0.5
1576 3.755 15.5 0.5
1577 5.658 16.5 0.5
1578 5.135 17.5 0.5
1579 4.66 18.5 0.5
1580 3.936 19.5 0.5
1581 3.517 20.5 0.5
1582 2.708 21.5 0.5
1583 2.375 22.5 0.5
1584 2.458 23.5 0.5
1585 2.148 24.5 0.5
1586 3.488 25.5 0.5
1587 3.439 26.5 0.5
1588 1.923 27.5 0.5
1589 1.459 28.5 0.5
1590 1.647 29.5 0.5
1591 1.557 30.5 0.5
1592 1.229 31.5 0.5
1593 1.0 32.5 0.5
1594 1.0 33.5 0.5
1595 1.0 34.5 0.5
1596 1.0 35.5 0.5
1597 1.0 36.5 0.5
1598 1.0 37.5 0.5
1599 1.0 38.5 0.5
1600 1.0 39.5 0.5
