customer weight Xc Yc
999 1.356 26.5 8.5
1000 1.843 27.5 8.5
1001 1.457 28.5 8.5
1002 1.0 29.5 8.5
1003 1.571 30.5 8.5
1004 1.034 31.5 8.5
1005 1.0 32.5 8.5
1006 1.084 33.5 8.5
1007 1.0 34.5 8.5
1008 1.0 35.5 8.5
1009 1.702 0.5 7.5
1010 2.66 1.5 7.5
1011 3.2 2.5 7.5
1012 2.862 3.5 7.5
1013 2.796 4.5 7.5
1014 1.601 5.5 7.5
1015 1.578 6.5 7.5
1016 2.324 7.5 7.5
1017 2.605 8.5 7.5
1018 2.444 9.5 7.5
1019 1.238 10.5 7.5
1020 1.174 11.5 7.5
1021 1.0 12.5 7.5
1022 1.051 13.5 7.5
1023 1.0 14.5 7.5
1024 1.0 15.5 7.5
1025 1.0 16.5 7.5
1026 1.0 17.5 7.5
1027 1.0 18.5 7.5
1028 1.026 19.5 7.5
1029 1.161 20.5 7.5
1030 1.246 21.5 7.5
1031 1.0 22.5 7.5
1032 1.147 23.5 7.5
1033 1.764 24.5 7.5
1034 1.55 25.5 7.5
1035 1.108 26.5 7.5
1036 1.618 27.5 7.5
1037 1.208 28.5 7.5
1038 1.386 29.5 7.5
1039 1.141 30.5 7.5
1040 1.0 31.5 7.5
1041 1.0 32.5 7.5
1042 1.017 33.5 7.5
1043 1.0 34.5 7.5
1044 1.0 35.5 7.5
1045 2.507 0.5 6.5
1046 1.711 1.5 6.5
1047 1.749 2.5 6.5
1048 2.43 3.5 6.5
1049 2.431 4.5 6.5
1050 2.022 5.5 6.5
1051 2.119 6.5 6.5
1052 1.577 7.5 6.5
1053 2.597 8.5 6.5
1054 1.386 9.5 6.5
1055 2.342 10.5 6.5
1056 2.123 11.5 6.5
1057 2.053 12.5 6.5
1058 2.01 13.5 6.5
1059 1.553 14.5 6.5
1060 1.0 15.5 6.5
1061 1.0 16.5 6.5
1062 1.0 17.5 6.5
1063 1.0 18.5 6.5
1064 1.0 19.5 6.5
1065 1.0 20.5 6.5
1066 1.0 21.5 6.5
1067 1.0 22.5 6.5
1068 1.747 23.5 6.5
1069 1.396 24.5 6.5
1070 1.453 25.5 6.5
1071 1.402 26.5 6.5
1072 1.195 27.5 6.5
1073 1.076 28.5 6.5
1074 1.292 29.5 6.5
1075 1.0 30.5 6.5
1076 1.0 31.5 6.5
1077 1.0 32.5 6.5
1078 1.0 33.5 6.5
1079 1.0 34.5 6.5
1080 1.0 35.5 6.5
1081 1.726 0.5 5.5
1082 1.385 1.5 5.5
1083 1.948 2.5 5.5
1084 1.253 3.5 5.5
1085 1.745 4.5 5.5
1086 1.312 5.5 5.5
1087 1.374 6.5 5.5
1088 2.415 7.5 5.5
1089 2.373 8.5 5.5
1090 1.926 9.5 5.5
1091 2.255 10.5 5.5
1092 1.48 11.5 5.5
1093 1.689 12.5 5.5
1094 1.226 13.5 5.5
1095 1.211 14.5 5.5
1096 1.102 15.5 5.5
1097 1.0 16.5 5.5
1098 1.0 17.5 5.5
1099 1.0 18.5 5.5
1100 1.0 19.5 5.5
1101 1.0 20.5 5.5
1102 1.0 21.5 5.5
1103 1.436 22.5 5.5
1104 1.276 23.5 5.5
1105 1.599 24.5 5.5
1106 1.041 25.5 5.5
1107 1.0 26.5 5.5
1108 1.0 27.5 5.5
1109 1.0 28.5 5.5
1110 1.079 29.5 5.5
1111 1.234 30.5 5.5
1112 1.0 31.5 5.5
1113 1.0 32.5 5.5
1114 1.0 33.5 5.5
1115 1.0 34.5 5.5
1116 1.0 35.5 5.5
1117 1.076 0.5 4.5
1118 1.04 1.5 4.5
1119 1.038 2.5 4.5
1120 1.258 3.5 4.5
1121 1.051 4.5 4.5
1122 1.713 5.5 4.5
1123 1.499 6.5 4.5
1124 2.29 7.5 4.5
1125 1.829 8.5 4.5
1126 1.592 9.5 4.5
1127 1.393 10.5 4.5
1128 1.859 11.5 4.5
1129 1.193 12.5 4.5
1130 1.595 13.5 4.5
1131 1.329 14.5 4.5
1132 1.0 15.5 4.5
1133 1.0 16.5 4.5
1134 1.0 17.5 4.5
1135 1.0 18.5 4.5
1136 1.0 19.5 4.5
1137 1.0 20.5 4.5
1138 1.434 21.5 4.5
1139 1.0 22.5 4.5
1140 1.205 23.5 4.5
1141 1.405 24.5 4.5
1142 1.481 25.5 4.5
1143 1.104 26.5 4.5
1144 1.0 27.5 4.5
1145 1.0 28.5 4.5
1146 1.0 29.5 4.5
1147 1.0 30.5 4.5
1148 1.0 31.5 4.5
1149 1.0 32.5 4.5
1150 1.0 33.5 4.5
1151 1.0 34.5 4.5
1152 1.0 35.5 4.5
1153 1.0 0.5 3.5
1154 1.07 1.5 3.5
1155 1.0 2.5 3.5
1156 1.0 3.5 3.5
1157 1.0 4.5 3.5
1158 1.0 5.5 3.5
1159 1.478 6.5 3.5
1160 1.471 7.5 3.5
1161 1.495 8.5 3.5
1162 1.707 9.5 3.5
1163 1.226 10.5 3.5
1164 1.094 11.5 3.5
1165 1.824 12.5 3.5
1166 1.0 13.5 3.5
1167 1.0 14.5 3.5
1168 1.0 15.5 3.5
1169 1.0 16.5 3.5
1170 1.0 17.5 3.5
1171 1.0 18.5 3.5
1172 1.0 19.5 3.5
1173 1.379 20.5 3.5
1174 1.104 21.5 3.5
1175 1.245 22.5 3.5
1176 1.18 23.5 3.5
1177 1.0 24.5 3.5
1178 1.214 25.5 3.5
1179 1.043 26.5 3.5
1180 1.0 27.5 3.5
1181 1.0 28.5 3.5
1182 1.0 29.5 3.5
1183 1.0 30.5 3.5
1184 1.0 31.5 3.5
1185 1.0 32.5 3.5
1186 1.0 33.5 3.5
1187 1.0 34.5 3.5
1188 1.0 35.5 3.5
1189 1.0 0.5 2.5
1190 1.0 1.5 2.5
1191 1.0 2.5 2.5
1192 1.0 3.5 2.5
1193 1.0 4.5 2.5
1194 1.183 5.5 2.5
1195 1.1 6.5 2.5
1196 1.002 7.5 2.5
1197 1.697 8.5 2.5
1198 1.569 9.5 2.5
1199 1.303 10.5 2.5
1200 1.325 11.5 2.5
1201 1.687 12.5 2.5
1202 1.628 13.5 2.5
1203 1.345 14.5 2.5
1204 1.0 15.5 2.5
1205 1.0 16.5 2.5
1206 1.0 17.5 2.5
1207 1.0 18.5 2.5
1208 1.205 19.5 2.5
1209 1.0 20.5 2.5
1210 1.0 21.5 2.5
1211 1.0 22.5 2.5
1212 1.0 23.5 2.5
1213 1.0 24.5 2.5
1214 1.0 25.5 2.5
1215 1.19 26.5 2.5
1216 1.111 27.5 2.5
1217 1.0 28.5 2.5
1218 1.0 29.5 2.5
1219 1.0 30.5 2.5
1220 1.0 31.5 2.5
1221 1.0 32.5 2.5
1222 1.0 33.5 2.5
1223 1.0 34.5 2.5
1224 1.0 35.5 2.5
1225 1.0 0.5 1.5
1226 1.0 1.5 1.5
1227 1.0 2.5 1.5
1228 1.0 3.5 1.5
1229 1.0 4.5 1.5
1230 1.159 5.5 1.5
1231 1.0 6.5 1.5
1232 1.596 7.5 1.5
1233 1.0 8.5 1.5
1234 1.0 9.5 1.5
1235 1.0 10.5 1.5
1236 1.483 11.5 1.5
1237 1.022 12.5 1.5
1238 1.0 13.5 1.5
1239 1.046 14.5 1.5
1240 1.092 15.5 1.5
1241 1.0 16.5 1.5
1242 1.0 17.5 1.5
1243 1.0 18.5 1.5
1244 1.0 19.5 1.5
1245 1.0 20.5 1.5
1246 1.0 21.5 1.5
1247 1.0 22.5 1.5
1248 1.0 23.5 1.5
1249 1.0 24.5 1.5
1250 1.1 25.5 1.5
1251 1.0 26.5 1.5
1252 1.0 27.5 1.5
1253 1.0 28.5 1.5
1254 1.0 29.5 1.5
1255 1.0 30.5 1.5
1256 1.0 31.5 1.5
1257 1.0 32.5 1.5
1258 1.0 33.5 1.5
1259 1.0 34.5 1.5
1260 1.0 35.5 1.5
1261 1.0 0.5 0.5
1262 1.0 1.5 0.5
1263 1.0 2.5 0.5
1264 1.0 3.5 0.5
1265 1.087 4.5 0.5
1266 1.099 5.5 0.5
1267 1.59 6.5 0.5
1268 1.102 7.5 0.5
1269 1.176 8.5 0.5
1270 1.118 9.5 0.5
1271 1.343 10.5 0.5
1272 1.13 11.5 0.5
1273 1.0 12.5 0.5
1274 1.0 13.5 0.5
1275 1.078 14.5 0.5
1276 1.0 15.5 0.5
1277 1.037 16.5 0.5
1278 1.0 17.5 0.5
1279 1.0 18.5 0.5
1280 1.0 19.5 0.5
1281 1.0 20.5 0.5
1282 1.0 21.5 0.5
1283 1.0 22.5 0.5
1284 1.0 23.5 0.5
1285 1.0 24.5 0.5
1286 1.0 25.5 0.5
1287 1.092 26.5 0.5
1288 1.019 27.5 0.5
1289 1.0 28.5 0.5
1290 1.0 29.5 0.5
1291 1.0 30.5 0.5
1292 1.0 31.5 0.5
1293 1.0 32.5 0.5
1294 1.0 33.5 0.5
1295 1.0 34.5 0.5
1296 1.0 35.5 0.5
