subarea p1x p1y p2x p2y p3x p3y p4x p4y
411 4.0 14.0 6.0 14.0 4.0 12.0 6.0 12.0
412 6.0 14.0 8.0 14.0 6.0 12.0 8.0 12.0
413 8.0 14.0 10.0 14.0 8.0 12.0 10.0 12.0
414 10.0 14.0 12.0 14.0 10.0 12.0 12.0 12.0
415 12.0 14.0 14.0 14.0 12.0 12.0 14.0 12.0
416 14.0 14.0 16.0 14.0 14.0 12.0 16.0 12.0
417 16.0 14.0 18.0 14.0 16.0 12.0 18.0 12.0
418 18.0 14.0 20.0 14.0 18.0 12.0 20.0 12.0
419 20.0 14.0 22.0 14.0 20.0 12.0 22.0 12.0
420 22.0 14.0 24.0 14.0 22.0 12.0 24.0 12.0
421 24.0 14.0 26.0 14.0 24.0 12.0 26.0 12.0
422 26.0 14.0 28.0 14.0 26.0 12.0 28.0 12.0
423 28.0 14.0 30.0 14.0 28.0 12.0 30.0 12.0
424 30.0 14.0 32.0 14.0 30.0 12.0 32.0 12.0
425 32.0 14.0 34.0 14.0 32.0 12.0 34.0 12.0
426 34.0 14.0 36.0 14.0 34.0 12.0 36.0 12.0
427 36.0 14.0 38.0 14.0 36.0 12.0 38.0 12.0
428 38.0 14.0 40.0 14.0 38.0 12.0 40.0 12.0
429 40.0 14.0 42.0 14.0 40.0 12.0 42.0 12.0
430 42.0 14.0 44.0 14.0 42.0 12.0 44.0 12.0
431 44.0 14.0 46.0 14.0 44.0 12.0 46.0 12.0
432 46.0 14.0 48.0 14.0 46.0 12.0 48.0 12.0
433 0.0 12.0 2.0 12.0 0.0 10.0 2.0 10.0
434 2.0 12.0 4.0 12.0 2.0 10.0 4.0 10.0
435 4.0 12.0 6.0 12.0 4.0 10.0 6.0 10.0
436 6.0 12.0 8.0 12.0 6.0 10.0 8.0 10.0
437 8.0 12.0 10.0 12.0 8.0 10.0 10.0 10.0
438 10.0 12.0 12.0 12.0 10.0 10.0 12.0 10.0
439 12.0 12.0 14.0 12.0 12.0 10.0 14.0 10.0
440 14.0 12.0 16.0 12.0 14.0 10.0 16.0 10.0
441 16.0 12.0 18.0 12.0 16.0 10.0 18.0 10.0
442 18.0 12.0 20.0 12.0 18.0 10.0 20.0 10.0
443 20.0 12.0 22.0 12.0 20.0 10.0 22.0 10.0
444 22.0 12.0 24.0 12.0 22.0 10.0 24.0 10.0
445 24.0 12.0 26.0 12.0 24.0 10.0 26.0 10.0
446 26.0 12.0 28.0 12.0 26.0 10.0 28.0 10.0
447 28.0 12.0 30.0 12.0 28.0 10.0 30.0 10.0
448 30.0 12.0 32.0 12.0 30.0 10.0 32.0 10.0
449 32.0 12.0 34.0 12.0 32.0 10.0 34.0 10.0
450 34.0 12.0 36.0 12.0 34.0 10.0 36.0 10.0
451 36.0 12.0 38.0 12.0 36.0 10.0 38.0 10.0
452 38.0 12.0 40.0 12.0 38.0 10.0 40.0 10.0
453 40.0 12.0 42.0 12.0 40.0 10.0 42.0 10.0
454 42.0 12.0 44.0 12.0 42.0 10.0 44.0 10.0
455 44.0 12.0 46.0 12.0 44.0 10.0 46.0 10.0
456 46.0 12.0 48.0 12.0 46.0 10.0 48.0 10.0
457 0.0 10.0 2.0 10.0 0.0 8.0 2.0 8.0
458 2.0 10.0 4.0 10.0 2.0 8.0 4.0 8.0
459 4.0 10.0 6.0 10.0 4.0 8.0 6.0 8.0
460 6.0 10.0 8.0 10.0 6.0 8.0 8.0 8.0
461 8.0 10.0 10.0 10.0 8.0 8.0 10.0 8.0
462 10.0 10.0 12.0 10.0 10.0 8.0 12.0 8.0
463 12.0 10.0 14.0 10.0 12.0 8.0 14.0 8.0
464 14.0 10.0 16.0 10.0 14.0 8.0 16.0 8.0
465 16.0 10.0 18.0 10.0 16.0 8.0 18.0 8.0
466 18.0 10.0 20.0 10.0 18.0 8.0 20.0 8.0
467 20.0 10.0 22.0 10.0 20.0 8.0 22.0 8.0
468 22.0 10.0 24.0 10.0 22.0 8.0 24.0 8.0
469 24.0 10.0 26.0 10.0 24.0 8.0 26.0 8.0
470 26.0 10.0 28.0 10.0 26.0 8.0 28.0 8.0
471 28.0 10.0 30.0 10.0 28.0 8.0 30.0 8.0
472 30.0 10.0 32.0 10.0 30.0 8.0 32.0 8.0
473 32.0 10.0 34.0 10.0 32.0 8.0 34.0 8.0
474 34.0 10.0 36.0 10.0 34.0 8.0 36.0 8.0
475 36.0 10.0 38.0 10.0 36.0 8.0 38.0 8.0
476 38.0 10.0 40.0 10.0 38.0 8.0 40.0 8.0
477 40.0 10.0 42.0 10.0 40.0 8.0 42.0 8.0
478 42.0 10.0 44.0 10.0 42.0 8.0 44.0 8.0
479 44.0 10.0 46.0 10.0 44.0 8.0 46.0 8.0
480 46.0 10.0 48.0 10.0 46.0 8.0 48.0 8.0
481 0.0 8.0 2.0 8.0 0.0 6.0 2.0 6.0
482 2.0 8.0 4.0 8.0 2.0 6.0 4.0 6.0
483 4.0 8.0 6.0 8.0 4.0 6.0 6.0 6.0
484 6.0 8.0 8.0 8.0 6.0 6.0 8.0 6.0
485 8.0 8.0 10.0 8.0 8.0 6.0 10.0 6.0
486 10.0 8.0 12.0 8.0 10.0 6.0 12.0 6.0
487 12.0 8.0 14.0 8.0 12.0 6.0 14.0 6.0
488 14.0 8.0 16.0 8.0 14.0 6.0 16.0 6.0
489 16.0 8.0 18.0 8.0 16.0 6.0 18.0 6.0
490 18.0 8.0 20.0 8.0 18.0 6.0 20.0 6.0
491 20.0 8.0 22.0 8.0 20.0 6.0 22.0 6.0
492 22.0 8.0 24.0 8.0 22.0 6.0 24.0 6.0
493 24.0 8.0 26.0 8.0 24.0 6.0 26.0 6.0
494 26.0 8.0 28.0 8.0 26.0 6.0 28.0 6.0
495 28.0 8.0 30.0 8.0 28.0 6.0 30.0 6.0
496 30.0 8.0 32.0 8.0 30.0 6.0 32.0 6.0
497 32.0 8.0 34.0 8.0 32.0 6.0 34.0 6.0
498 34.0 8.0 36.0 8.0 34.0 6.0 36.0 6.0
499 36.0 8.0 38.0 8.0 36.0 6.0 38.0 6.0
500 38.0 8.0 40.0 8.0 38.0 6.0 40.0 6.0
501 40.0 8.0 42.0 8.0 40.0 6.0 42.0 6.0
502 42.0 8.0 44.0 8.0 42.0 6.0 44.0 6.0
503 44.0 8.0 46.0 8.0 44.0 6.0 46.0 6.0
504 46.0 8.0 48.0 8.0 46.0 6.0 48.0 6.0
505 0.0 6.0 2.0 6.0 0.0 4.0 2.0 4.0
506 2.0 6.0 4.0 6.0 2.0 4.0 4.0 4.0
507 4.0 6.0 6.0 6.0 4.0 4.0 6.0 4.0
508 6.0 6.0 8.0 6.0 6.0 4.0 8.0 4.0
509 8.0 6.0 10.0 6.0 8.0 4.0 10.0 4.0
510 10.0 6.0 12.0 6.0 10.0 4.0 12.0 4.0
511 12.0 6.0 14.0 6.0 12.0 4.0 14.0 4.0
512 14.0 6.0 16.0 6.0 14.0 4.0 16.0 4.0
513 16.0 6.0 18.0 6.0 16.0 4.0 18.0 4.0
514 18.0 6.0 20.0 6.0 18.0 4.0 20.0 4.0
515 20.0 6.0 22.0 6.0 20.0 4.0 22.0 4.0
516 22.0 6.0 24.0 6.0 22.0 4.0 24.0 4.0
517 24.0 6.0 26.0 6.0 24.0 4.0 26.0 4.0
518 26.0 6.0 28.0 6.0 26.0 4.0 28.0 4.0
519 28.0 6.0 30.0 6.0 28.0 4.0 30.0 4.0
520 30.0 6.0 32.0 6.0 30.0 4.0 32.0 4.0
521 32.0 6.0 34.0 6.0 32.0 4.0 34.0 4.0
522 34.0 6.0 36.0 6.0 34.0 4.0 36.0 4.0
523 36.0 6.0 38.0 6.0 36.0 4.0 38.0 4.0
524 38.0 6.0 40.0 6.0 38.0 4.0 40.0 4.0
525 40.0 6.0 42.0 6.0 40.0 4.0 42.0 4.0
526 42.0 6.0 44.0 6.0 42.0 4.0 44.0 4.0
527 44.0 6.0 46.0 6.0 44.0 4.0 46.0 4.0
528 46.0 6.0 48.0 6.0 46.0 4.0 48.0 4.0
529 0.0 4.0 2.0 4.0 0.0 2.0 2.0 2.0
530 2.0 4.0 4.0 4.0 2.0 2.0 4.0 2.0
531 4.0 4.0 6.0 4.0 4.0 2.0 6.0 2.0
532 6.0 4.0 8.0 4.0 6.0 2.0 8.0 2.0
533 8.0 4.0 10.0 4.0 8.0 2.0 10.0 2.0
534 10.0 4.0 12.0 4.0 10.0 2.0 12.0 2.0
535 12.0 4.0 14.0 4.0 12.0 2.0 14.0 2.0
536 14.0 4.0 16.0 4.0 14.0 2.0 16.0 2.0
537 16.0 4.0 18.0 4.0 16.0 2.0 18.0 2.0
538 18.0 4.0 20.0 4.0 18.0 2.0 20.0 2.0
539 20.0 4.0 22.0 4.0 20.0 2.0 22.0 2.0
540 22.0 4.0 24.0 4.0 22.0 2.0 24.0 2.0
541 24.0 4.0 26.0 4.0 24.0 2.0 26.0 2.0
542 26.0 4.0 28.0 4.0 26.0 2.0 28.0 2.0
543 28.0 4.0 30.0 4.0 28.0 2.0 30.0 2.0
544 30.0 4.0 32.0 4.0 30.0 2.0 32.0 2.0
545 32.0 4.0 34.0 4.0 32.0 2.0 34.0 2.0
546 34.0 4.0 36.0 4.0 34.0 2.0 36.0 2.0
547 36.0 4.0 38.0 4.0 36.0 2.0 38.0 2.0
548 38.0 4.0 40.0 4.0 38.0 2.0 40.0 2.0
549 40.0 4.0 42.0 4.0 40.0 2.0 42.0 2.0
550 42.0 4.0 44.0 4.0 42.0 2.0 44.0 2.0
551 44.0 4.0 46.0 4.0 44.0 2.0 46.0 2.0
552 46.0 4.0 48.0 4.0 46.0 2.0 48.0 2.0
553 0.0 2.0 2.0 2.0 0.0 0.0 2.0 0.0
554 2.0 2.0 4.0 2.0 2.0 0.0 4.0 0.0
555 4.0 2.0 6.0 2.0 4.0 0.0 6.0 0.0
556 6.0 2.0 8.0 2.0 6.0 0.0 8.0 0.0
557 8.0 2.0 10.0 2.0 8.0 0.0 10.0 0.0
558 10.0 2.0 12.0 2.0 10.0 0.0 12.0 0.0
559 12.0 2.0 14.0 2.0 12.0 0.0 14.0 0.0
560 14.0 2.0 16.0 2.0 14.0 0.0 16.0 0.0
561 16.0 2.0 18.0 2.0 16.0 0.0 18.0 0.0
562 18.0 2.0 20.0 2.0 18.0 0.0 20.0 0.0
563 20.0 2.0 22.0 2.0 20.0 0.0 22.0 0.0
564 22.0 2.0 24.0 2.0 22.0 0.0 24.0 0.0
565 24.0 2.0 26.0 2.0 24.0 0.0 26.0 0.0
566 26.0 2.0 28.0 2.0 26.0 0.0 28.0 0.0
567 28.0 2.0 30.0 2.0 28.0 0.0 30.0 0.0
568 30.0 2.0 32.0 2.0 30.0 0.0 32.0 0.0
569 32.0 2.0 34.0 2.0 32.0 0.0 34.0 0.0
570 34.0 2.0 36.0 2.0 34.0 0.0 36.0 0.0
571 36.0 2.0 38.0 2.0 36.0 0.0 38.0 0.0
572 38.0 2.0 40.0 2.0 38.0 0.0 40.0 0.0
573 40.0 2.0 42.0 2.0 40.0 0.0 42.0 0.0
574 42.0 2.0 44.0 2.0 42.0 0.0 44.0 0.0
575 44.0 2.0 46.0 2.0 44.0 0.0 46.0 0.0
576 46.0 2.0 48.0 2.0 46.0 0.0 48.0 0.0
