customer weight Xc Yc
999 1.266 38.5 27.5
1000 1.713 39.5 27.5
1001 1.796 40.5 27.5
1002 1.64 41.5 27.5
1003 1.0 42.5 27.5
1004 1.0 43.5 27.5
1005 1.0 44.5 27.5
1006 1.0 45.5 27.5
1007 1.0 46.5 27.5
1008 1.0 47.5 27.5
1009 2.886 0.5 26.5
1010 5.328 1.5 26.5
1011 5.957 2.5 26.5
1012 5.672 3.5 26.5
1013 5.202 4.5 26.5
1014 3.495 5.5 26.5
1015 2.601 6.5 26.5
1016 2.366 7.5 26.5
1017 1.189 8.5 26.5
1018 1.0 9.5 26.5
1019 1.0 10.5 26.5
1020 1.0 11.5 26.5
1021 1.0 12.5 26.5
1022 1.0 13.5 26.5
1023 1.0 14.5 26.5
1024 1.0 15.5 26.5
1025 1.0 16.5 26.5
1026 1.0 17.5 26.5
1027 1.0 18.5 26.5
1028 1.0 19.5 26.5
1029 1.831 20.5 26.5
1030 1.492 21.5 26.5
1031 1.243 22.5 26.5
1032 2.331 23.5 26.5
1033 1.623 24.5 26.5
1034 1.289 25.5 26.5
1035 1.603 26.5 26.5
1036 1.697 27.5 26.5
1037 1.291 28.5 26.5
1038 1.865 29.5 26.5
1039 1.743 30.5 26.5
1040 2.077 31.5 26.5
1041 2.028 32.5 26.5
1042 1.327 33.5 26.5
1043 1.876 34.5 26.5
1044 2.251 35.5 26.5
1045 1.54 36.5 26.5
1046 1.665 37.5 26.5
1047 1.795 38.5 26.5
1048 1.544 39.5 26.5
1049 1.373 40.5 26.5
1050 1.0 41.5 26.5
1051 1.206 42.5 26.5
1052 1.0 43.5 26.5
1053 1.0 44.5 26.5
1054 1.0 45.5 26.5
1055 1.0 46.5 26.5
1056 1.0 47.5 26.5
1057 4.858 0.5 25.5
1058 5.457 1.5 25.5
1059 6.0 2.5 25.5
1060 5.837 3.5 25.5
1061 3.813 4.5 25.5
1062 4.084 5.5 25.5
1063 3.75 6.5 25.5
1064 2.043 7.5 25.5
1065 1.206 8.5 25.5
1066 1.0 9.5 25.5
1067 1.0 10.5 25.5
1068 1.0 11.5 25.5
1069 1.0 12.5 25.5
1070 1.0 13.5 25.5
1071 1.0 14.5 25.5
1072 1.0 15.5 25.5
1073 1.0 16.5 25.5
1074 1.0 17.5 25.5
1075 1.0 18.5 25.5
1076 1.267 19.5 25.5
1077 1.325 20.5 25.5
1078 1.478 21.5 25.5
1079 1.298 22.5 25.5
1080 1.247 23.5 25.5
1081 1.167 24.5 25.5
1082 1.0 25.5 25.5
1083 1.036 26.5 25.5
1084 1.41 27.5 25.5
1085 1.46 28.5 25.5
1086 1.669 29.5 25.5
1087 1.646 30.5 25.5
1088 1.583 31.5 25.5
1089 1.471 32.5 25.5
1090 1.48 33.5 25.5
1091 1.78 34.5 25.5
1092 1.32 35.5 25.5
1093 1.47 36.5 25.5
1094 1.705 37.5 25.5
1095 1.191 38.5 25.5
1096 1.138 39.5 25.5
1097 1.305 40.5 25.5
1098 1.321 41.5 25.5
1099 1.0 42.5 25.5
1100 1.0 43.5 25.5
1101 1.0 44.5 25.5
1102 1.0 45.5 25.5
1103 1.0 46.5 25.5
1104 1.0 47.5 25.5
1105 3.974 0.5 24.5
1106 5.427 1.5 24.5
1107 5.07 2.5 24.5
1108 5.055 3.5 24.5
1109 4.115 4.5 24.5
1110 2.211 5.5 24.5
1111 2.496 6.5 24.5
1112 2.277 7.5 24.5
1113 1.941 8.5 24.5
1114 1.085 9.5 24.5
1115 1.0 10.5 24.5
1116 1.0 11.5 24.5
1117 1.0 12.5 24.5
1118 1.0 13.5 24.5
1119 1.0 14.5 24.5
1120 1.0 15.5 24.5
1121 1.0 16.5 24.5
1122 1.0 17.5 24.5
1123 1.0 18.5 24.5
1124 1.0 19.5 24.5
1125 1.0 20.5 24.5
1126 1.092 21.5 24.5
1127 1.167 22.5 24.5
1128 1.198 23.5 24.5
1129 1.147 24.5 24.5
1130 1.0 25.5 24.5
1131 1.0 26.5 24.5
1132 1.177 27.5 24.5
1133 1.508 28.5 24.5
1134 1.495 29.5 24.5
1135 1.212 30.5 24.5
1136 1.325 31.5 24.5
1137 1.0 32.5 24.5
1138 1.268 33.5 24.5
1139 1.753 34.5 24.5
1140 1.718 35.5 24.5
1141 1.262 36.5 24.5
1142 1.108 37.5 24.5
1143 1.0 38.5 24.5
1144 1.0 39.5 24.5
1145 1.205 40.5 24.5
1146 1.0 41.5 24.5
1147 1.0 42.5 24.5
1148 1.0 43.5 24.5
1149 1.0 44.5 24.5
1150 1.0 45.5 24.5
1151 1.0 46.5 24.5
1152 1.0 47.5 24.5
1153 3.123 0.5 23.5
1154 5.244 1.5 23.5
1155 5.38 2.5 23.5
1156 3.053 3.5 23.5
1157 4.885 4.5 23.5
1158 4.537 5.5 23.5
1159 2.328 6.5 23.5
1160 1.394 7.5 23.5
1161 1.397 8.5 23.5
1162 1.493 9.5 23.5
1163 1.0 10.5 23.5
1164 1.0 11.5 23.5
1165 1.0 12.5 23.5
1166 1.0 13.5 23.5
1167 1.0 14.5 23.5
1168 1.0 15.5 23.5
1169 1.0 16.5 23.5
1170 1.0 17.5 23.5
1171 1.0 18.5 23.5
1172 1.0 19.5 23.5
1173 1.087 20.5 23.5
1174 1.0 21.5 23.5
1175 1.0 22.5 23.5
1176 1.0 23.5 23.5
1177 1.0 24.5 23.5
1178 1.0 25.5 23.5
1179 1.0 26.5 23.5
1180 1.0 27.5 23.5
1181 1.228 28.5 23.5
1182 1.0 29.5 23.5
1183 1.0 30.5 23.5
1184 1.157 31.5 23.5
1185 1.0 32.5 23.5
1186 1.647 33.5 23.5
1187 1.071 34.5 23.5
1188 1.482 35.5 23.5
1189 1.0 36.5 23.5
1190 1.109 37.5 23.5
1191 1.046 38.5 23.5
1192 1.027 39.5 23.5
1193 1.0 40.5 23.5
1194 1.188 41.5 23.5
1195 1.0 42.5 23.5
1196 1.0 43.5 23.5
1197 1.0 44.5 23.5
1198 1.0 45.5 23.5
1199 1.0 46.5 23.5
1200 1.0 47.5 23.5
1201 3.447 0.5 22.5
1202 3.735 1.5 22.5
1203 3.372 2.5 22.5
1204 3.568 3.5 22.5
1205 4.781 4.5 22.5
1206 3.977 5.5 22.5
1207 2.293 6.5 22.5
1208 1.376 7.5 22.5
1209 1.01 8.5 22.5
1210 1.387 9.5 22.5
1211 1.467 10.5 22.5
1212 1.239 11.5 22.5
1213 1.0 12.5 22.5
1214 1.0 13.5 22.5
1215 1.0 14.5 22.5
1216 1.0 15.5 22.5
1217 1.0 16.5 22.5
1218 1.0 17.5 22.5
1219 1.0 18.5 22.5
1220 1.0 19.5 22.5
1221 1.047 20.5 22.5
1222 1.0 21.5 22.5
1223 1.0 22.5 22.5
1224 1.0 23.5 22.5
1225 1.0 24.5 22.5
1226 1.0 25.5 22.5
1227 1.0 26.5 22.5
1228 1.0 27.5 22.5
1229 1.0 28.5 22.5
1230 1.0 29.5 22.5
1231 1.0 30.5 22.5
1232 1.05 31.5 22.5
1233 1.0 32.5 22.5
1234 1.284 33.5 22.5
1235 1.01 34.5 22.5
1236 1.0 35.5 22.5
1237 1.186 36.5 22.5
1238 1.151 37.5 22.5
1239 1.0 38.5 22.5
1240 1.0 39.5 22.5
1241 1.181 40.5 22.5
1242 1.0 41.5 22.5
1243 1.0 42.5 22.5
1244 1.0 43.5 22.5
1245 1.0 44.5 22.5
1246 1.0 45.5 22.5
1247 1.0 46.5 22.5
1248 1.0 47.5 22.5
1249 1.871 0.5 21.5
1250 2.387 1.5 21.5
1251 2.892 2.5 21.5
1252 3.886 3.5 21.5
1253 3.1 4.5 21.5
1254 4.134 5.5 21.5
1255 2.939 6.5 21.5
1256 1.614 7.5 21.5
1257 1.196 8.5 21.5
1258 1.174 9.5 21.5
1259 1.0 10.5 21.5
1260 1.004 11.5 21.5
1261 1.0 12.5 21.5
1262 1.0 13.5 21.5
1263 1.0 14.5 21.5
1264 1.0 15.5 21.5
1265 1.0 16.5 21.5
1266 1.0 17.5 21.5
1267 1.0 18.5 21.5
1268 1.0 19.5 21.5
1269 1.0 20.5 21.5
1270 1.0 21.5 21.5
1271 1.0 22.5 21.5
1272 1.0 23.5 21.5
1273 1.0 24.5 21.5
1274 1.0 25.5 21.5
1275 1.0 26.5 21.5
1276 1.0 27.5 21.5
1277 1.0 28.5 21.5
1278 1.0 29.5 21.5
1279 1.0 30.5 21.5
1280 1.0 31.5 21.5
1281 1.196 32.5 21.5
1282 1.0 33.5 21.5
1283 1.118 34.5 21.5
1284 1.0 35.5 21.5
1285 1.0 36.5 21.5
1286 1.0 37.5 21.5
1287 1.058 38.5 21.5
1288 1.0 39.5 21.5
1289 1.0 40.5 21.5
1290 1.171 41.5 21.5
1291 1.086 42.5 21.5
1292 1.0 43.5 21.5
1293 1.0 44.5 21.5
1294 1.0 45.5 21.5
1295 1.0 46.5 21.5
1296 1.0 47.5 21.5
1297 1.471 0.5 20.5
1298 2.401 1.5 20.5
1299 2.78 2.5 20.5
1300 1.993 3.5 20.5
1301 2.478 4.5 20.5
1302 3.115 5.5 20.5
1303 3.595 6.5 20.5
1304 3.44 7.5 20.5
1305 2.925 8.5 20.5
1306 1.56 9.5 20.5
1307 1.475 10.5 20.5
1308 1.0 11.5 20.5
1309 1.0 12.5 20.5
1310 1.0 13.5 20.5
1311 1.0 14.5 20.5
1312 1.0 15.5 20.5
1313 1.0 16.5 20.5
1314 1.0 17.5 20.5
1315 1.0 18.5 20.5
1316 1.0 19.5 20.5
1317 1.0 20.5 20.5
1318 1.0 21.5 20.5
1319 1.0 22.5 20.5
1320 1.0 23.5 20.5
1321 1.0 24.5 20.5
1322 1.0 25.5 20.5
1323 1.0 26.5 20.5
1324 1.0 27.5 20.5
1325 1.0 28.5 20.5
1326 1.0 29.5 20.5
1327 1.0 30.5 20.5
1328 1.056 31.5 20.5
1329 1.09 32.5 20.5
1330 1.0 33.5 20.5
1331 1.008 34.5 20.5
1332 1.0 35.5 20.5
1333 1.0 36.5 20.5
1334 1.0 37.5 20.5
1335 1.0 38.5 20.5
1336 1.0 39.5 20.5
1337 1.113 40.5 20.5
1338 1.169 41.5 20.5
1339 1.0 42.5 20.5
1340 1.0 43.5 20.5
1341 1.0 44.5 20.5
1342 1.0 45.5 20.5
1343 1.0 46.5 20.5
1344 1.0 47.5 20.5
1345 1.974 0.5 19.5
1346 2.454 1.5 19.5
1347 1.949 2.5 19.5
1348 1.523 3.5 19.5
1349 3.073 4.5 19.5
1350 2.698 5.5 19.5
1351 2.662 6.5 19.5
1352 2.373 7.5 19.5
1353 2.71 8.5 19.5
1354 1.606 9.5 19.5
1355 1.133 10.5 19.5
1356 1.139 11.5 19.5
1357 1.0 12.5 19.5
1358 1.0 13.5 19.5
1359 1.0 14.5 19.5
1360 1.0 15.5 19.5
1361 1.0 16.5 19.5
1362 1.0 17.5 19.5
1363 1.0 18.5 19.5
1364 1.0 19.5 19.5
1365 1.0 20.5 19.5
1366 1.0 21.5 19.5
1367 1.0 22.5 19.5
1368 1.0 23.5 19.5
1369 1.0 24.5 19.5
1370 1.0 25.5 19.5
1371 1.0 26.5 19.5
1372 1.0 27.5 19.5
1373 1.0 28.5 19.5
1374 1.0 29.5 19.5
1375 1.0 30.5 19.5
1376 1.007 31.5 19.5
1377 1.0 32.5 19.5
1378 1.0 33.5 19.5
1379 1.0 34.5 19.5
1380 1.0 35.5 19.5
1381 1.0 36.5 19.5
1382 1.0 37.5 19.5
1383 1.0 38.5 19.5
1384 1.106 39.5 19.5
1385 1.048 40.5 19.5
1386 1.0 41.5 19.5
1387 1.09 42.5 19.5
1388 1.0 43.5 19.5
1389 1.0 44.5 19.5
1390 1.0 45.5 19.5
1391 1.0 46.5 19.5
1392 1.0 47.5 19.5
1393 2.321 0.5 18.5
1394 2.42 1.5 18.5
1395 1.882 2.5 18.5
1396 1.772 3.5 18.5
1397 2.394 4.5 18.5
1398 1.889 5.5 18.5
1399 2.13 6.5 18.5
1400 2.395 7.5 18.5
1401 1.762 8.5 18.5
1402 2.161 9.5 18.5
1403 2.001 10.5 18.5
1404 1.647 11.5 18.5
1405 4.057 12.5 18.5
1406 3.787 13.5 18.5
1407 3.498 14.5 18.5
1408 2.882 15.5 18.5
1409 4.143 16.5 18.5
1410 2.545 17.5 18.5
1411 1.782 18.5 18.5
1412 1.043 19.5 18.5
1413 1.0 20.5 18.5
1414 1.0 21.5 18.5
1415 1.0 22.5 18.5
1416 1.0 23.5 18.5
1417 1.0 24.5 18.5
1418 1.0 25.5 18.5
1419 1.0 26.5 18.5
1420 1.0 27.5 18.5
1421 1.0 28.5 18.5
1422 1.0 29.5 18.5
1423 1.0 30.5 18.5
1424 1.0 31.5 18.5
1425 1.0 32.5 18.5
1426 1.0 33.5 18.5
1427 1.0 34.5 18.5
1428 1.0 35.5 18.5
1429 1.0 36.5 18.5
1430 1.0 37.5 18.5
1431 1.0 38.5 18.5
1432 1.0 39.5 18.5
1433 1.0 40.5 18.5
1434 1.059 41.5 18.5
1435 1.0 42.5 18.5
1436 1.0 43.5 18.5
1437 1.0 44.5 18.5
1438 1.0 45.5 18.5
1439 1.0 46.5 18.5
1440 1.0 47.5 18.5
1441 1.733 0.5 17.5
1442 1.435 1.5 17.5
1443 1.632 2.5 17.5
1444 1.715 3.5 17.5
1445 1.525 4.5 17.5
1446 1.963 5.5 17.5
1447 1.469 6.5 17.5
1448 1.297 7.5 17.5
1449 1.381 8.5 17.5
1450 1.737 9.5 17.5
1451 1.121 10.5 17.5
1452 2.361 11.5 17.5
1453 3.661 12.5 17.5
1454 5.386 13.5 17.5
1455 5.279 14.5 17.5
1456 5.689 15.5 17.5
1457 3.383 16.5 17.5
1458 2.454 17.5 17.5
1459 1.928 18.5 17.5
1460 1.763 19.5 17.5
1461 1.4 20.5 17.5
1462 1.279 21.5 17.5
1463 1.0 22.5 17.5
1464 1.0 23.5 17.5
1465 1.0 24.5 17.5
1466 1.0 25.5 17.5
1467 1.0 26.5 17.5
1468 1.0 27.5 17.5
1469 1.0 28.5 17.5
1470 1.0 29.5 17.5
1471 1.0 30.5 17.5
1472 1.0 31.5 17.5
1473 1.0 32.5 17.5
1474 1.0 33.5 17.5
1475 1.0 34.5 17.5
1476 1.0 35.5 17.5
1477 1.0 36.5 17.5
1478 1.0 37.5 17.5
1479 1.0 38.5 17.5
1480 1.0 39.5 17.5
1481 1.0 40.5 17.5
1482 1.0 41.5 17.5
1483 1.0 42.5 17.5
1484 1.0 43.5 17.5
1485 1.0 44.5 17.5
1486 1.0 45.5 17.5
1487 1.0 46.5 17.5
1488 1.0 47.5 17.5
1489 1.037 0.5 16.5
1490 1.412 1.5 16.5
1491 1.0 2.5 16.5
1492 1.0 3.5 16.5
1493 1.748 4.5 16.5
1494 1.209 5.5 16.5
1495 1.074 6.5 16.5
1496 1.0 7.5 16.5
1497 1.702 8.5 16.5
1498 1.357 9.5 16.5
1499 1.383 10.5 16.5
1500 2.436 11.5 16.5
1501 3.076 12.5 16.5
1502 5.098 13.5 16.5
1503 6.0 14.5 16.5
1504 5.733 15.5 16.5
1505 3.7 16.5 16.5
1506 3.672 17.5 16.5
1507 3.047 18.5 16.5
1508 2.198 19.5 16.5
1509 1.6 20.5 16.5
1510 1.337 21.5 16.5
1511 1.0 22.5 16.5
1512 1.0 23.5 16.5
1513 1.0 24.5 16.5
1514 1.0 25.5 16.5
1515 1.0 26.5 16.5
1516 1.0 27.5 16.5
1517 1.0 28.5 16.5
1518 1.0 29.5 16.5
1519 1.0 30.5 16.5
1520 1.0 31.5 16.5
1521 1.0 32.5 16.5
1522 1.0 33.5 16.5
1523 1.0 34.5 16.5
1524 1.0 35.5 16.5
1525 1.0 36.5 16.5
1526 1.0 37.5 16.5
1527 1.0 38.5 16.5
1528 1.0 39.5 16.5
1529 1.0 40.5 16.5
1530 1.0 41.5 16.5
1531 1.0 42.5 16.5
1532 1.0 43.5 16.5
1533 1.0 44.5 16.5
1534 1.0 45.5 16.5
1535 1.0 46.5 16.5
1536 1.0 47.5 16.5
1537 1.0 0.5 15.5
1538 1.0 1.5 15.5
1539 1.216 2.5 15.5
1540 1.0 3.5 15.5
1541 1.156 4.5 15.5
1542 1.337 5.5 15.5
1543 1.025 6.5 15.5
1544 1.26 7.5 15.5
1545 1.221 8.5 15.5
1546 1.413 9.5 15.5
1547 2.239 10.5 15.5
1548 2.252 11.5 15.5
1549 3.256 12.5 15.5
1550 5.556 13.5 15.5
1551 5.398 14.5 15.5
1552 5.427 15.5 15.5
1553 3.745 16.5 15.5
1554 3.4 17.5 15.5
1555 3.088 18.5 15.5
1556 2.7 19.5 15.5
1557 1.773 20.5 15.5
1558 1.677 21.5 15.5
1559 1.159 22.5 15.5
1560 1.0 23.5 15.5
1561 1.0 24.5 15.5
1562 1.0 25.5 15.5
1563 1.0 26.5 15.5
1564 1.0 27.5 15.5
1565 1.0 28.5 15.5
1566 1.0 29.5 15.5
1567 1.0 30.5 15.5
1568 1.0 31.5 15.5
1569 1.0 32.5 15.5
1570 1.0 33.5 15.5
1571 1.0 34.5 15.5
1572 1.0 35.5 15.5
1573 1.0 36.5 15.5
1574 1.0 37.5 15.5
1575 1.0 38.5 15.5
1576 1.0 39.5 15.5
1577 1.0 40.5 15.5
1578 1.0 41.5 15.5
1579 1.0 42.5 15.5
1580 1.0 43.5 15.5
1581 1.0 44.5 15.5
1582 1.0 45.5 15.5
1583 1.0 46.5 15.5
1584 1.0 47.5 15.5
1585 1.0 0.5 14.5
1586 1.0 1.5 14.5
1587 1.024 2.5 14.5
1588 1.2 3.5 14.5
1589 1.318 4.5 14.5
1590 1.275 5.5 14.5
1591 1.0 6.5 14.5
1592 1.0 7.5 14.5
1593 1.123 8.5 14.5
1594 1.279 9.5 14.5
1595 2.033 10.5 14.5
1596 3.249 11.5 14.5
1597 4.565 12.5 14.5
1598 3.254 13.5 14.5
1599 2.869 14.5 14.5
1600 3.166 15.5 14.5
1601 3.322 16.5 14.5
1602 3.441 17.5 14.5
1603 1.759 18.5 14.5
1604 2.801 19.5 14.5
1605 2.38 20.5 14.5
1606 1.612 21.5 14.5
1607 1.025 22.5 14.5
1608 1.048 23.5 14.5
1609 1.0 24.5 14.5
1610 1.0 25.5 14.5
1611 1.0 26.5 14.5
1612 1.0 27.5 14.5
1613 1.0 28.5 14.5
1614 1.0 29.5 14.5
1615 1.0 30.5 14.5
1616 1.0 31.5 14.5
1617 1.0 32.5 14.5
1618 1.0 33.5 14.5
1619 1.0 34.5 14.5
1620 1.0 35.5 14.5
1621 1.0 36.5 14.5
1622 1.0 37.5 14.5
1623 1.0 38.5 14.5
1624 1.0 39.5 14.5
1625 1.0 40.5 14.5
1626 1.0 41.5 14.5
1627 1.0 42.5 14.5
1628 1.0 43.5 14.5
1629 1.0 44.5 14.5
1630 1.0 45.5 14.5
1631 1.0 46.5 14.5
1632 1.0 47.5 14.5
1633 1.0 0.5 13.5
1634 1.0 1.5 13.5
1635 1.101 2.5 13.5
1636 1.0 3.5 13.5
1637 1.027 4.5 13.5
1638 1.0 5.5 13.5
1639 1.219 6.5 13.5
1640 1.168 7.5 13.5
1641 1.0 8.5 13.5
1642 1.3 9.5 13.5
1643 2.013 10.5 13.5
1644 2.284 11.5 13.5
1645 2.977 12.5 13.5
1646 2.428 13.5 13.5
1647 2.836 14.5 13.5
1648 2.537 15.5 13.5
1649 2.5 16.5 13.5
1650 1.907 17.5 13.5
1651 3.021 18.5 13.5
1652 2.346 19.5 13.5
1653 2.635 20.5 13.5
1654 1.963 21.5 13.5
1655 1.25 22.5 13.5
1656 1.0 23.5 13.5
1657 1.0 24.5 13.5
1658 1.0 25.5 13.5
1659 1.0 26.5 13.5
1660 1.0 27.5 13.5
1661 1.0 28.5 13.5
1662 1.0 29.5 13.5
1663 1.0 30.5 13.5
1664 1.0 31.5 13.5
1665 1.0 32.5 13.5
1666 1.0 33.5 13.5
1667 1.0 34.5 13.5
1668 1.0 35.5 13.5
1669 1.0 36.5 13.5
1670 1.0 37.5 13.5
1671 1.0 38.5 13.5
1672 1.0 39.5 13.5
1673 1.0 40.5 13.5
1674 1.0 41.5 13.5
1675 1.0 42.5 13.5
1676 1.0 43.5 13.5
1677 1.0 44.5 13.5
1678 1.0 45.5 13.5
1679 1.0 46.5 13.5
1680 1.0 47.5 13.5
1681 1.0 0.5 12.5
1682 1.0 1.5 12.5
1683 1.089 2.5 12.5
1684 1.0 3.5 12.5
1685 1.0 4.5 12.5
1686 1.0 5.5 12.5
1687 1.0 6.5 12.5
1688 1.0 7.5 12.5
1689 1.0 8.5 12.5
1690 1.02 9.5 12.5
1691 2.04 10.5 12.5
1692 2.587 11.5 12.5
1693 1.572 12.5 12.5
1694 1.927 13.5 12.5
1695 2.415 14.5 12.5
1696 1.462 15.5 12.5
1697 2.251 16.5 12.5
1698 1.774 17.5 12.5
1699 1.971 18.5 12.5
1700 1.887 19.5 12.5
1701 1.631 20.5 12.5
1702 1.382 21.5 12.5
1703 1.639 22.5 12.5
1704 1.0 23.5 12.5
1705 1.0 24.5 12.5
1706 1.0 25.5 12.5
1707 1.0 26.5 12.5
1708 1.0 27.5 12.5
1709 1.0 28.5 12.5
1710 1.0 29.5 12.5
1711 1.0 30.5 12.5
1712 1.0 31.5 12.5
1713 1.0 32.5 12.5
1714 1.0 33.5 12.5
1715 1.0 34.5 12.5
1716 1.0 35.5 12.5
1717 1.0 36.5 12.5
1718 1.0 37.5 12.5
1719 1.0 38.5 12.5
1720 1.0 39.5 12.5
1721 1.0 40.5 12.5
1722 1.0 41.5 12.5
1723 1.0 42.5 12.5
1724 1.0 43.5 12.5
1725 1.0 44.5 12.5
1726 1.0 45.5 12.5
1727 1.0 46.5 12.5
1728 1.0 47.5 12.5
1729 1.0 0.5 11.5
1730 1.0 1.5 11.5
1731 1.057 2.5 11.5
1732 1.0 3.5 11.5
1733 1.0 4.5 11.5
1734 1.0 5.5 11.5
1735 1.0 6.5 11.5
1736 1.0 7.5 11.5
1737 1.0 8.5 11.5
1738 1.382 9.5 11.5
1739 1.692 10.5 11.5
1740 1.511 11.5 11.5
1741 1.296 12.5 11.5
1742 2.106 13.5 11.5
1743 1.308 14.5 11.5
1744 2.135 15.5 11.5
1745 1.322 16.5 11.5
1746 1.325 17.5 11.5
1747 1.454 18.5 11.5
1748 1.188 19.5 11.5
1749 1.076 20.5 11.5
1750 1.068 21.5 11.5
1751 1.0 22.5 11.5
1752 1.14 23.5 11.5
1753 1.0 24.5 11.5
1754 1.0 25.5 11.5
1755 1.0 26.5 11.5
1756 1.0 27.5 11.5
1757 1.0 28.5 11.5
1758 1.0 29.5 11.5
1759 1.0 30.5 11.5
1760 1.0 31.5 11.5
1761 1.0 32.5 11.5
1762 1.0 33.5 11.5
1763 1.0 34.5 11.5
1764 1.0 35.5 11.5
1765 1.0 36.5 11.5
1766 1.0 37.5 11.5
1767 1.0 38.5 11.5
1768 1.0 39.5 11.5
1769 1.0 40.5 11.5
1770 1.0 41.5 11.5
1771 1.0 42.5 11.5
1772 1.0 43.5 11.5
1773 1.0 44.5 11.5
1774 1.0 45.5 11.5
1775 1.0 46.5 11.5
1776 1.0 47.5 11.5
1777 1.0 0.5 10.5
1778 1.0 1.5 10.5
1779 1.0 2.5 10.5
1780 1.0 3.5 10.5
1781 1.0 4.5 10.5
1782 1.0 5.5 10.5
1783 1.0 6.5 10.5
1784 1.0 7.5 10.5
1785 1.188 8.5 10.5
1786 1.221 9.5 10.5
1787 1.524 10.5 10.5
1788 1.424 11.5 10.5
1789 2.011 12.5 10.5
1790 1.782 13.5 10.5
1791 1.772 14.5 10.5
1792 1.424 15.5 10.5
1793 1.344 16.5 10.5
1794 1.212 17.5 10.5
1795 1.077 18.5 10.5
1796 1.0 19.5 10.5
1797 1.0 20.5 10.5
1798 1.0 21.5 10.5
1799 1.0 22.5 10.5
1800 1.139 23.5 10.5
1801 1.0 24.5 10.5
1802 1.0 25.5 10.5
1803 1.0 26.5 10.5
1804 1.0 27.5 10.5
1805 1.0 28.5 10.5
1806 1.0 29.5 10.5
1807 1.0 30.5 10.5
1808 1.0 31.5 10.5
1809 1.0 32.5 10.5
1810 1.0 33.5 10.5
1811 1.0 34.5 10.5
1812 1.0 35.5 10.5
1813 1.0 36.5 10.5
1814 1.0 37.5 10.5
1815 1.0 38.5 10.5
1816 1.0 39.5 10.5
1817 1.0 40.5 10.5
1818 1.0 41.5 10.5
1819 1.0 42.5 10.5
1820 1.0 43.5 10.5
1821 1.0 44.5 10.5
1822 1.0 45.5 10.5
1823 1.0 46.5 10.5
1824 1.0 47.5 10.5
1825 1.0 0.5 9.5
1826 1.0 1.5 9.5
1827 1.0 2.5 9.5
1828 1.0 3.5 9.5
1829 1.0 4.5 9.5
1830 1.0 5.5 9.5
1831 1.0 6.5 9.5
1832 1.0 7.5 9.5
1833 1.0 8.5 9.5
1834 1.011 9.5 9.5
1835 1.336 10.5 9.5
1836 1.531 11.5 9.5
1837 1.197 12.5 9.5
1838 1.764 13.5 9.5
1839 1.351 14.5 9.5
1840 1.572 15.5 9.5
1841 1.0 16.5 9.5
1842 1.0 17.5 9.5
1843 1.0 18.5 9.5
1844 1.0 19.5 9.5
1845 1.0 20.5 9.5
1846 1.0 21.5 9.5
1847 1.0 22.5 9.5
1848 1.065 23.5 9.5
1849 1.0 24.5 9.5
1850 1.0 25.5 9.5
1851 1.0 26.5 9.5
1852 1.0 27.5 9.5
1853 1.0 28.5 9.5
1854 1.0 29.5 9.5
1855 1.0 30.5 9.5
1856 1.0 31.5 9.5
1857 1.0 32.5 9.5
1858 1.0 33.5 9.5
1859 1.0 34.5 9.5
1860 1.0 35.5 9.5
1861 1.0 36.5 9.5
1862 1.0 37.5 9.5
1863 1.0 38.5 9.5
1864 1.0 39.5 9.5
1865 1.0 40.5 9.5
1866 1.0 41.5 9.5
1867 1.0 42.5 9.5
1868 1.0 43.5 9.5
1869 1.0 44.5 9.5
1870 1.0 45.5 9.5
1871 1.0 46.5 9.5
1872 1.0 47.5 9.5
1873 1.0 0.5 8.5
1874 1.0 1.5 8.5
1875 1.0 2.5 8.5
1876 1.0 3.5 8.5
1877 1.0 4.5 8.5
1878 1.0 5.5 8.5
1879 1.0 6.5 8.5
1880 1.0 7.5 8.5
1881 1.0 8.5 8.5
1882 1.0 9.5 8.5
1883 1.268 10.5 8.5
1884 1.343 11.5 8.5
1885 1.474 12.5 8.5
1886 1.69 13.5 8.5
1887 1.666 14.5 8.5
1888 1.0 15.5 8.5
1889 1.357 16.5 8.5
1890 1.269 17.5 8.5
1891 1.0 18.5 8.5
1892 1.0 19.5 8.5
1893 1.0 20.5 8.5
1894 1.0 21.5 8.5
1895 1.0 22.5 8.5
1896 1.0 23.5 8.5
1897 1.0 24.5 8.5
1898 1.0 25.5 8.5
1899 1.0 26.5 8.5
1900 1.0 27.5 8.5
1901 1.0 28.5 8.5
1902 1.0 29.5 8.5
1903 1.0 30.5 8.5
1904 1.0 31.5 8.5
1905 1.0 32.5 8.5
1906 1.0 33.5 8.5
1907 1.0 34.5 8.5
1908 1.0 35.5 8.5
1909 1.0 36.5 8.5
1910 1.0 37.5 8.5
1911 1.0 38.5 8.5
1912 1.0 39.5 8.5
1913 1.0 40.5 8.5
1914 1.0 41.5 8.5
1915 1.0 42.5 8.5
1916 1.0 43.5 8.5
1917 1.0 44.5 8.5
1918 1.0 45.5 8.5
1919 1.0 46.5 8.5
1920 1.0 47.5 8.5
1921 1.0 0.5 7.5
1922 1.0 1.5 7.5
1923 1.0 2.5 7.5
1924 1.0 3.5 7.5
1925 1.0 4.5 7.5
1926 1.0 5.5 7.5
1927 1.0 6.5 7.5
1928 1.0 7.5 7.5
1929 1.0 8.5 7.5
1930 1.0 9.5 7.5
