OriginID;Destinatio;Total_temp
12;143;28.72262045
12;162;28.9758357
12;16;29.32880621
12;145;29.48079514
12;29;29.63938467
12;164;29.85940596
12;147;30.06869365
12;14;30.45076545
12;27;30.62238319
12;228;30.69489688
12;229;31.04856638
12;192;31.38730879
12;70;31.42475067
12;5;31.58358854
12;28;31.62409172
12;15;31.63091038
12;213;31.99225252
12;209;32.05109397
12;72;32.35765827
12;211;32.91444656
12;9;33.01908849
12;214;33.35376153
12;30;33.4191061
12;212;34.09018307
12;227;34.29250009
12;47;34.32075472
12;71;34.42842465
12;210;34.61419542
12;48;34.86681486
12;191;34.89751353
12;25;35.28604639
12;7;35.42590003
12;26;35.44004853
12;6;35.64118841
12;189;36.25838395
12;8;36.28964629
13;712;0.986763677
13;750;1.028604406
13;744;1.086039206
13;753;1.449102986
13;742;1.636105683
13;741;1.697206216
13;709;1.803988305
13;694;2.047237257
13;672;2.080248817
13;751;2.247679605
13;695;2.748197541
13;711;2.839696928
13;692;2.915436334
13;710;2.928186661
13;752;2.933113594
13;674;2.973036648
13;673;3.052889106
13;682;3.197818132
13;693;3.248037808
13;549;3.301179041
13;546;3.336965364
13;749;3.371476579
13;670;3.538121849
13;547;3.676430721
13;685;3.714143703
13;675;3.747363271
13;698;3.814257579
13;545;3.821031571
13;714;3.842795356
13;534;3.899516045
13;684;3.921066461
13;743;3.945596102
13;671;4.000291188
13;690;4.285153761
13;754;4.346146375
13;697;4.483857156
13;532;4.577404911
13;533;4.605429721
13;683;4.694943261
13;548;4.731590635
13;689;4.791189088
13;531;4.817906245
13;713;5.029410858
13;518;5.035695986
13;536;5.252391109
13;521;5.335640284
13;676;5.363432247
13;746;5.371768879
13;688;5.38148461
13;519;5.44828887
13;551;5.480761556
13;530;5.606306207
13;535;5.915435586
13;504;5.968991423
13;517;5.978442313
13;700;6.017088488
13;505;6.027111842
13;550;6.131083478
13;717;6.154846217
13;522;6.20047586
13;745;6.393756053
13;503;6.580043196
13;699;6.824564694
13;702;6.905284125
13;659;6.93946397
13;660;7.025163591
13;525;7.081792824
13;538;7.097392469
13;553;7.158696249
13;508;7.207641255
13;523;7.38407789
13;661;7.395614999
13;524;7.469973182
13;520;7.54464277
13;3;7.739437776
13;747;7.771879121
13;748;7.819134043
13;719;7.881948782
13;667;7.925033159
13;638;7.939516654
13;663;7.960517334
13;716;8.044146665
13;666;8.106670553
13;664;8.109372391
13;701;8.132038046
13;552;8.145594488
13;537;8.180443806
13;718;8.251816935
13;628;8.298587877
13;509;8.316386936
13;662;8.379355654
13;511;8.41391432
13;622;8.421575061
13;639;8.443528555
13;555;8.453016405
13;640;8.537401034
13;506;8.624677308
13;510;8.681177916
13;627;8.682683982
13;665;8.711714516
13;704;8.717206528
13;540;8.773603181
13;643;8.860715836
13;619;8.865437176
13;527;8.867343652
13;656;8.988528273
13;604;9.026598232
13;642;9.128245169
13;641;9.143822294
13;1;9.146417457
13;621;9.18745037
13;513;9.200914633
13;620;9.230781567
13;655;9.323008277
13;721;9.337312271
13;607;9.354863567
13;512;9.365560644
13;687;9.383747435
13;507;9.384296174
13;574;9.426131743
13;730;9.468145326
13;605;9.510447169
13;554;9.520698389
13;630;9.5854618
13;644;9.619101985
13;691;9.625391702
13;539;9.661291312
13;703;9.730616929
13;720;9.743365556
13;637;9.756443584
13;606;9.799408437
13;563;9.804923674
13;562;9.816420585
13;677;9.891936356
13;624;9.942068463
13;576;9.958246725
13;729;9.974109636
13;579;10.01886186
13;757;10.04016965
13;329;10.09622421
13;326;10.1079197
13;756;10.13463628
13;631;10.1836086
13;578;10.20358799
13;723;10.21944193
13;626;10.25481426
13;706;10.27458171
13;680;10.31164993
13;608;10.31455304
13;500;10.34486267
13;625;10.34537615
13;636;10.35221652
13;529;10.37273311
13;322;10.40904954
13;4;10.42121655
13;657;10.43063038
13;526;10.43815708
13;732;10.46402595
13;617;10.48575376
13;629;10.50121504
13;572;10.51290691
13;340;10.52666644
13;557;10.55038627
13;332;10.57913987
13;561;10.64867248
13;722;10.64959274
13;341;10.68498468
13;731;10.72553959
13;559;10.7596763
13;564;10.7630943
13;323;10.77721926
13;609;10.80166774
13;733;10.84404665
13;328;10.84617166
13;542;10.85560168
13;331;10.90598493
13;343;10.92629593
13;528;10.96357359
13;294;11.06135975
13;291;11.09675609
13;686;11.10909403
13;759;11.11739885
13;325;11.13366567
13;758;11.14482605
13;623;11.1685846
13;330;11.17138903
13;567;11.1946522
13;565;11.19559164
13;321;11.20949629
13;334;11.22659773
13;755;11.25168168
13;705;11.31001343
13;285;11.34780851
13;560;11.35923853
13;575;11.38173796
13;327;11.38525549
13;611;11.40694512
13;339;11.43226878
13;342;11.46340833
13;297;11.46808735
13;678;11.4774886
13;303;11.48238798
13;573;11.50903843
13;295;11.53017514
13;255;11.55834139
13;618;11.56984572
13;724;11.57997243
13;568;11.62627714
13;2;11.73404749
13;499;11.74155578
13;338;11.77276033
13;290;11.80732248
13;679;11.81650516
13;300;11.82908419
13;298;11.83131038
13;615;11.83343669
13;333;11.92736175
13;296;11.93457086
13;324;11.93966258
13;293;11.9455505
13;515;11.96932591
13;556;11.99021346
13;288;12.02190903
13;566;12.02225958
13;286;12.03003419
13;287;12.06990263
13;302;12.07176845
13;249;12.15119378
13;261;12.16567171
13;337;12.22275451
13;541;12.25561802
13;461;12.27309785
13;472;12.2778525
13;248;12.32209947
13;259;12.32974591
13;570;12.35959689
13;616;12.39933514
13;284;12.44411389
13;257;12.49693064
13;258;12.52031091
13;299;12.55698685
13;247;12.57359943
13;336;12.57787511
13;501;12.58691934
13;476;12.59011246
13;571;12.60216789
13;558;12.68143278
13;268;12.73263452
13;308;12.73823643
13;254;12.7406857
13;610;12.74079491
13;292;12.75151737
13;707;12.83609072
13;305;12.84057052
13;252;12.8656566
13;306;12.89386532
13;307;12.8988878
13;264;12.9042556
13;423;12.94142686
13;484;12.98971894
13;344;13.04267766
13;250;13.05462794
13;502;13.11435626
13;301;13.12665963
13;251;13.14488967
13;475;13.14956542
13;473;13.1600769
13;514;13.18017563
13;544;13.18790735
13;289;13.19550083
13;345;13.27081278
13;435;13.32273879
13;260;13.33028026
13;469;13.34886571
13;569;13.35713102
13;466;13.35815048
13;471;13.3596763
13;263;13.44179495
13;488;13.44741588
13;347;13.46391092
13;516;13.4649101
13;271;13.49091834
13;246;13.4986549
13;613;13.53115676
13;425;13.59804344
13;262;13.64042976
13;272;13.64391334
13;402;13.67502224
13;474;13.68070254
13;483;13.6887303
13;581;13.71512193
13;273;13.7589735
13;464;13.78001709
13;485;13.78219948
13;310;13.7897627
13;580;13.79770785
13;270;13.81057899
13;256;13.81248255
13;463;13.86842317
13;543;13.87915211
13;368;13.90822327
13;735;13.93250378
13;309;13.97789141
13;477;13.98582566
13;725;13.99498381
13;275;14.0019009
13;346;14.05221373
13;253;14.12089511
13;445;14.12571332
13;486;14.16857858
13;582;14.28672186
13;428;14.29020027
13;462;14.29147813
13;335;14.29516911
13;429;14.31266746
13;312;14.32451813
13;269;14.32613459
13;614;14.36007995
13;612;14.36859441
13;583;14.38595836
13;452;14.45161115
13;349;14.46476678
13;447;14.46639031
13;389;14.50417105
13;434;14.58722842
13;274;14.6164508
13;470;14.62502573
13;348;14.64862453
13;734;14.65670434
13;449;14.66169599
13;594;14.67412107
13;490;14.7413525
13;392;14.77262128
13;128;14.78389167
13;492;14.79395352
13;424;14.79699501
13;467;14.83312468
13;448;14.84714857
13;351;14.90337954
13;468;14.92636348
13;126;14.9289961
13;593;14.92987087
13;465;14.93297928
13;633;14.95128102
13;427;14.99740721
13;436;15.04864623
13;450;15.05082976
13;433;15.15463309
13;431;15.15929311
13;585;15.19142498
13;432;15.27479455
13;632;15.28736538
13;277;15.2889736
13;487;15.32044295
13;353;15.33944103
13;311;15.38932014
13;430;15.4107901
13;415;15.42750715
13;276;15.45400956
13;416;15.46320777
13;395;15.48681438
13;635;15.49075782
13;446;15.51400765
13;760;15.52294296
13;426;15.58837995
13;489;15.61424066
13;350;15.62349414
13;726;15.62858873
13;396;15.63619627
13;437;15.64451691
13;127;15.71821614
13;376;15.7676646
13;413;15.7865094
13;314;15.78689907
13;658;15.86023427
13;391;15.87785449
13;394;15.87815511
13;418;15.90311634
13;390;15.90654696
13;313;15.92033538
13;596;15.96181857
13;737;15.96787089
13;634;15.97447611
13;374;16.01268891
13;451;16.03964516
13;381;16.0991551
13;414;16.14309216
13;393;16.18134244
13;216;16.18932509
13;283;16.19887037
13;491;16.27234282
13;762;16.31726255
13;135;16.33416405
13;399;16.35354106
13;398;16.38523127
13;280;16.41277643
13;681;16.51045932
13;646;16.54094229
13;411;16.56657998
13;50;16.59905219
13;708;16.60981461
13;282;16.64822334
13;586;16.66998885
13;584;16.68689281
13;377;16.6977509
13;494;16.7012189
13;370;16.70825545
13;478;16.71172719
13;454;16.71322997
13;279;16.75583165
13;375;16.75697398
13;412;16.82297688
13;138;16.82833522
13;595;16.91062126
13;379;16.91223098
13;278;16.92031824
13;493;16.98850407
13;355;16.99453937
13;54;17.01441976
13;316;17.05079244
13;589;17.06970817
13;479;17.07625164
13;87;17.09333297
13;497;17.10079625
13;739;17.10947271
13;372;17.11019766
13;194;17.12283413
13;318;17.1372127
13;728;17.13756777
13;373;17.16615945
13;104;17.18554423
13;442;17.19800912
13;111;17.2495882
13;387;17.27215353
13;480;17.28431462
13;281;17.33100109
13;169;17.38568383
13;496;17.39351049
13;133;17.41744224
13;600;17.44593252
13;645;17.45234561
13;481;17.4569379
13;440;17.46113106
13;92;17.49795075
13;75;17.50616835
13;400;17.56464365
13;417;17.57033835
13;317;17.62620185
13;453;17.63572192
13;114;17.65046827
13;352;17.67152065
13;441;17.68294403
13;105;17.68693465
13;266;17.74095124
13;458;17.75352194
13;598;17.76234938
13;371;17.76984014
13;136;17.78228466
13;736;17.78483312
13;443;17.79217053
13;482;17.7985923
13;149;17.81698518
13;49;17.83118197
13;35;17.8428645
13;761;17.86087089
13;86;17.86745112
13;354;17.8683954
13;137;17.91616773
13;315;17.92645586
13;388;17.93914498
13;53;17.98053395
13;648;18.01336796
13;588;18.02754047
13;12;18.07553712
13;498;18.08467982
13;650;18.10487346
13;148;18.11643838
13;170;18.13879043
13;320;18.17410509
13;444;18.23354816
13;587;18.27151936
13;401;18.27389
13;495;18.27405457
13;357;18.29482995
13;76;18.32821656
13;407;18.34825928
13;597;18.39805825
13;265;18.40028198
13;59;18.430265
13;36;18.43237509
13;408;18.44367767
13;647;18.44949292
13;91;18.52518468
13;420;18.53545764
13;457;18.57847914
13;319;18.59229793
13;151;18.59413052
13;112;18.622851
13;52;18.65206909
13;89;18.67090693
13;134;18.6822316
13;193;18.69236821
13;602;18.74303567
13;107;18.75511746
13;109;18.7567272
13;599;18.81029243
13;438;18.83941641
13;460;18.86292223
13;237;18.87366225
13;116;18.91654083
13;696;18.91891968
13;409;18.92088261
13;38;18.92363181
13;236;18.93193564
13;94;18.93214919
13;215;18.9536058
13;410;18.95601499
13;405;18.97013613
13;172;18.97623311
13;61;18.97764438
13;64;19.00202677
13;93;19.13069464
13;62;19.13983376
13;238;19.14475282
13;56;19.16303884
13;397;19.17462697
13;231;19.19224938
13;591;19.19564537
13;115;19.21214834
13;649;19.21418117
13;77;19.21916271
13;419;19.21935894
13;738;19.22337838
13;239;19.27157394
13;73;19.28220395
13;22;19.3463432
13;369;19.3710551
13;456;19.39349363
13;727;19.41825748
13;651;19.45921041
13;304;19.51081174
13;356;19.51397315
13;175;19.52257956
13;131;19.55676383
13;365;19.585794
13;366;19.58848979
13;196;19.59191024
13;106;19.66645691
13;363;19.66943287
13;202;19.68769889
13;63;19.70056835
13;267;19.74082882
13;439;19.81767393
13;110;19.86697671
13;84;19.86789543
13;364;19.87615674
13;88;19.89591241
13;150;19.94264043
13;654;20.06658283
13;117;20.11491096
13;24;20.13208676
13;155;20.15779907
13;358;20.16393078
13;652;20.16844315
13;96;20.18938086
13;601;20.19507172
13;40;20.21782727
13;386;20.23421295
13;78;20.26069425
13;199;20.27130457
13;118;20.28534655
13;201;20.32457238
13;230;20.33184792
13;224;20.33592922
13;37;20.34619645
13;206;20.3503935
13;241;20.35564809
13;55;20.35904427
13;362;20.37537465
13;740;20.38165897
13;80;20.41413995
13;204;20.4272019
13;455;20.42755682
13;23;20.47830094
13;234;20.47845778
13;17;20.58140285
13;403;20.60824681
13;203;20.65850372
13;200;20.662174
13;19;20.67197477
13;653;20.72286163
13;715;20.72627889
13;85;20.73286339
13;74;20.73295047
13;378;20.74612532
13;18;20.78705774
13;113;20.83299606
13;176;20.87608343
13;51;20.88419947
13;404;20.89346042
13;21;20.89574233
13;380;20.90427187
13;178;20.90438578
13;590;20.9122695
13;66;20.91420669
13;459;20.91428786
13;360;20.9300129
13;592;20.97136622
13;603;20.97584135
13;119;20.98519578
13;180;20.99304509
13;171;21.04129968
13;90;21.05197874
13;154;21.08169739
13;669;21.10322906
13;361;21.11589311
13;152;21.12167908
13;121;21.21305529
13;95;21.22185894
13;223;21.2295268
13;58;21.2532003
13;123;21.28637367
13;132;21.33991154
13;60;21.34860954
13;153;21.40768656
13;177;21.50265256
13;33;21.52427518
13;157;21.53244941
13;120;21.55019681
13;82;21.55997936
13;240;21.57118317
13;125;21.57616003
13;188;21.60521313
13;20;21.61319029
13;385;21.62444399
13;421;21.66515521
13;57;21.69390654
13;226;21.76779729
13;233;21.78463257
13;83;21.81082276
13;668;21.8346845
13;235;21.85691435
13;174;21.87917449
13;45;21.88031324
13;173;21.91816546
13;205;21.92762066
13;221;21.98633384
13;359;22.02367625
13;98;22.06932148
13;156;22.12383187
13;130;22.15991564
13;32;22.18119517
13;219;22.23936261
13;195;22.24962495
13;243;22.26598916
13;39;22.27806924
13;187;22.28847209
13;190;22.28849874
13;198;22.30336114
13;11;22.31194185
13;181;22.33895245
13;41;22.37636002
13;763;22.42405982
13;197;22.45974891
13;179;22.46646865
13;65;22.47967593
13;232;22.55946079
13;383;22.67167459
13;406;22.70350545
13;46;22.7064575
13;222;22.79181433
13;34;22.8011727
13;79;22.82901323
13;124;22.83990655
13;10;22.8880396
13;382;22.89157321
13;225;22.92150094
13;186;22.94942737
13;158;22.95366014
13;31;22.96789303
13;208;23.06293484
13;68;23.13470752
13;161;23.13979852
13;103;23.14851235
13;159;23.15835521
13;167;23.16427122
13;122;23.26101334
13;139;23.30361708
13;422;23.35626883
13;101;23.38076779
13;242;23.38504892
13;44;23.50150682
13;182;23.51971052
13;245;23.64804238
13;165;23.70948255
13;140;23.74999066
13;367;23.93116943
13;207;23.95619813
13;142;24.04415316
13;166;24.05813872
13;42;24.13671096
13;220;24.23137151
13;244;24.27385768
13;384;24.40912496
13;129;24.48059568
13;218;24.50740871
13;100;24.54675894
13;102;24.59685094
13;160;24.80262536
13;141;24.89336228
13;183;24.96112341
13;146;24.99950483
13;99;25.21085231
13;13;25.2624326
13;184;25.45888252
13;43;25.62082007
13;69;25.64341057
13;185;25.94882633
13;67;25.96884522
13;163;26.13558698
13;97;26.25815703
13;81;26.29339308
13;168;26.58524285
13;144;27.05530832
13;16;27.48780679
13;108;27.56771293
13;29;27.79838524
13;143;27.98209103
13;147;28.22769423
13;162;28.23530629
13;14;28.60976602
13;145;28.74026573
13;27;28.78138376
13;228;28.85389746
13;164;29.11887655
13;229;29.20756695
13;192;29.54630936
13;70;29.58375125
13;5;29.74258911
13;28;29.78309229
13;15;29.78991095
13;213;30.15125309
13;209;30.21009454
13;72;30.51665884
13;211;31.07344713
13;9;31.17808906
13;214;31.51276211
13;30;31.57810667
13;212;32.24918364
13;227;32.45150067
13;47;32.47975529
13;71;32.58742522
13;210;32.773196
13;48;33.02581543
13;191;33.05651411
13;25;33.44504696
13;7;33.5849006
13;26;33.5990491
13;6;33.80018899
13;189;34.41738452
13;8;34.44864686
14;743;0.713236825
14;752;2.073887295
14;746;2.090535952
14;754;2.212488652
14;714;2.473785167
14;711;2.477569958
14;674;2.695710542
14;753;2.768129941
14;694;3.118147635
14;698;3.148802571
14;676;3.229774523
14;685;3.436817598
14;675;3.470037166
14;684;3.643740356
14;745;3.651588381
14;697;3.806570559
14;682;3.808143775
14;690;4.007827656
14;712;4.019667967
14;713;4.026400669
14;750;4.131678301
14;549;4.134244111
14;546;4.235118844
14;695;4.23706261
14;683;4.417617156
14;689;4.513862982
14;548;4.532085879
14;547;4.618373666
14;534;4.732581115
14;545;4.762974516
14;672;4.768368763
14;742;4.852505497
14;741;4.942208193
14;673;4.953812303
14;700;5.031867964
14;744;5.036239871
14;748;5.07696637
14;692;5.091604436
14;688;5.104158505
14;717;5.169625694
14;709;5.176600066
14;751;5.3507535
14;533;5.438494791
14;532;5.475558392
14;670;5.47968294
14;531;5.716059726
14;551;5.726138776
14;518;5.868761056
14;536;5.941877793
14;710;6.144586476
14;521;6.168705354
14;693;6.246344909
14;519;6.346442351
14;550;6.397021886
14;749;6.402944677
14;530;6.548249153
14;535;6.552547109
14;747;6.786658598
14;504;6.802056493
14;505;6.860176912
14;522;6.878810481
14;517;6.920385258
14;699;7.090503102
14;702;7.171222534
14;671;7.216691003
14;716;7.259909754
14;3;7.462111671
14;503;7.521986141
14;553;7.607261449
14;525;7.718904348
14;538;7.734503992
14;659;7.77252904
14;660;7.858228661
14;508;7.866685579
14;523;8.062412511
14;524;8.107084706
14;719;8.14788719
14;520;8.222977391
14;661;8.228680069
14;701;8.397976454
14;757;8.469861347
14;755;8.509514008
14;718;8.517755343
14;667;8.584077483
14;552;8.584430622
14;666;8.743782076
14;677;8.757117301
14;664;8.768416715
14;638;8.772581724
14;663;8.793582404
14;537;8.81755533
14;1;8.869091351
14;628;8.957632201
14;509;8.97543126
14;704;8.983144937
14;511;9.051025844
14;555;9.090127929
14;687;9.106421329
14;662;9.212420724
14;622;9.254640131
14;639;9.276593625
14;506;9.303011929
14;510;9.31828944
14;627;9.341728307
14;691;9.348065597
14;640;9.370466104
14;665;9.37075884
14;540;9.410714705
14;527;9.504455175
14;643;9.51976016
14;721;9.603250679
14;656;9.625639797
14;604;9.685642556
14;619;9.698502246
14;730;9.734083734
14;679;9.772951224
14;513;9.838026156
14;655;9.9601198
14;642;9.961310239
14;641;9.976887364
14;703;9.996555337
14;512;10.00267217
14;720;10.00930396
14;607;10.01390789
14;621;10.02051544
14;680;10.03432383
14;507;10.06263079
14;620;10.06384664
14;4;10.14389044
14;554;10.15780991
14;605;10.16949149
14;729;10.24004804
14;630;10.24450612
14;574;10.25919681
14;644;10.27814631
14;539;10.29840284
14;756;10.40057469
14;606;10.45845276
14;563;10.463968
14;562;10.47546491
14;723;10.48538033
14;706;10.54052012
14;637;10.58950865
14;732;10.72996436
14;329;10.75526853
14;326;10.76696402
14;624;10.77513353
14;576;10.7913118
14;678;10.79660735
14;631;10.82072013
14;686;10.83176793
14;759;10.84007275
14;579;10.85192693
14;578;10.86263232
14;722;10.91553114
14;608;10.97359736
14;500;10.9819742
14;731;10.991478
14;625;11.00442047
14;529;11.00984464
14;657;11.0677419
14;322;11.06809387
14;526;11.07526861
14;626;11.08787933
14;733;11.10998506
14;629;11.13832656
14;636;11.18528159
14;557;11.1874978
14;332;11.23818419
14;561;11.3077168
14;617;11.31881883
14;572;11.34597198
14;340;11.35973151
14;758;11.41076446
14;559;11.41872062
14;564;11.42213862
14;323;11.43626359
14;2;11.45672139
14;609;11.46071206
14;542;11.4927132
14;328;11.50521598
14;341;11.51804975
14;331;11.56502925
14;705;11.57595183
14;528;11.60068511
14;294;11.72040407
14;291;11.75580041
14;343;11.759361
14;325;11.79270999
14;330;11.83043335
14;724;11.84591083
14;567;11.85369653
14;565;11.85463596
14;334;11.88564206
14;321;11.95784925
14;623;12.00164967
14;285;12.00685283
14;560;12.01828285
14;327;12.04429981
14;611;12.06598945
14;297;12.12713167
14;295;12.18921946
14;575;12.21480303
14;255;12.21738572
14;339;12.26533385
14;568;12.28532146
14;342;12.2964734
14;303;12.31545305
14;573;12.3421035
14;499;12.3786673
14;618;12.40291079
14;290;12.4663668
14;298;12.49035471
14;333;12.58640607
14;296;12.59361519
14;324;12.5987069
14;293;12.60459482
14;338;12.6058254
14;515;12.60643743
14;556;12.62732498
14;300;12.66214926
14;615;12.66650176
14;288;12.68095336
14;566;12.68130391
14;249;12.81023811
14;261;12.82471604
14;286;12.86309926
14;541;12.89272954
14;287;12.9029677
14;302;12.90483352
14;461;12.93214217
14;472;12.93689682
14;248;12.98114379
14;259;12.98879023
14;570;13.01864122
14;558;13.05446386
14;337;13.05581958
14;707;13.10202913
14;284;13.10315821
14;257;13.15597496
14;258;13.17935524
14;299;13.21603117
14;501;13.22403086
14;616;13.23240021
14;336;13.23691944
14;476;13.24915678
14;268;13.39167884
14;308;13.39728075
14;254;13.39973003
14;610;13.39983924
14;247;13.4066645
14;292;13.41056169
14;571;13.43523296
14;305;13.49961485
14;252;13.52470092
14;306;13.55290965
14;307;13.55793213
14;423;13.60047118
14;484;13.64876326
14;344;13.70172199
14;264;13.73732067
14;502;13.75146779
14;251;13.803934
14;475;13.80860974
14;514;13.81728716
14;473;13.81912123
14;544;13.82501887
14;289;13.85454516
14;250;13.88769301
14;345;13.9298571
14;301;13.9597247
14;435;13.98178312
14;260;13.98932458
14;469;14.00791003
14;569;14.01617534
14;466;14.01719481
14;471;14.01872062
14;516;14.10202162
14;488;14.1064602
14;347;14.12295524
14;271;14.14996266
14;613;14.19020109
14;735;14.19844219
14;425;14.25708776
14;725;14.26092222
14;263;14.27486002
14;272;14.30295766
14;246;14.33171997
14;402;14.33406657
14;474;14.33974687
14;483;14.34777462
14;581;14.37416626
14;543;14.383087
14;273;14.41801782
14;485;14.4412438
14;310;14.44880703
14;580;14.45675218
14;270;14.46962331
14;256;14.47152687
14;262;14.47349483
14;463;14.52746749
14;368;14.5672676
14;464;14.61308216
14;309;14.63693573
14;275;14.66094523
14;346;14.71125805
14;445;14.78475764
14;477;14.81889073
14;486;14.8276229
14;734;14.92264274
14;582;14.94576618
14;428;14.94924459
14;462;14.95052246
14;253;14.95396018
14;335;14.95421344
14;429;14.97171178
14;312;14.98356245
14;269;14.98517891
14;614;15.01912427
14;612;15.02763874
14;583;15.04500268
14;452;15.11065548
14;349;15.1238111
14;447;15.12543464
14;389;15.16321538
14;434;15.24627274
14;274;15.27549513
14;470;15.28407006
14;348;15.30766885
14;449;15.32074031
14;594;15.33316539
14;490;15.40039683
14;392;15.4316656
14;128;15.442936
14;492;15.45299784
14;448;15.5061929
14;351;15.56242387
14;126;15.58804043
14;593;15.5889152
14;465;15.5920236
14;468;15.60577019
14;633;15.61032535
14;424;15.63006008
14;467;15.66618975
14;436;15.70769056
14;450;15.70987408
14;760;15.78888137
14;433;15.81367742
14;431;15.81833743
14;427;15.83047228
14;585;15.8504693
14;726;15.89452714
14;432;15.93383887
14;632;15.9464097
14;277;15.94801793
14;487;15.97948727
14;353;15.99848536
14;311;16.04836446
14;430;16.06983442
14;415;16.08655148
14;276;16.11305388
14;416;16.12225209
14;395;16.1458587
14;635;16.14980214
14;446;16.17305198
14;737;16.23380929
14;426;16.24742428
14;489;16.27328499
14;350;16.28253847
14;396;16.2952406
14;437;16.30356123
14;127;16.37726047
14;376;16.42670893
14;413;16.44555373
14;314;16.4459434
14;658;16.51927859
14;391;16.53689882
14;418;16.56216067
14;390;16.56559129
14;313;16.57937971
14;762;16.58320095
14;596;16.6208629
14;634;16.63352043
14;374;16.67173323
14;451;16.69868948
14;394;16.71122018
14;381;16.75819942
14;681;16.77639773
14;414;16.80213648
14;393;16.84038676
14;216;16.84836941
14;283;16.8579147
14;708;16.87575302
14;491;16.93138715
14;135;16.99320837
14;399;17.01258538
14;398;17.04427559
14;280;17.07182075
14;646;17.19998662
14;411;17.2256243
14;50;17.25809651
14;282;17.30726766
14;586;17.32903317
14;584;17.34593713
14;377;17.35679522
14;494;17.36026323
14;370;17.36729977
14;478;17.37077151
14;454;17.3722743
14;739;17.37541112
14;728;17.40350618
14;279;17.41487598
14;375;17.41601831
14;412;17.48202121
14;138;17.48737954
14;595;17.56966559
14;379;17.5712753
14;278;17.57936256
14;493;17.6475484
14;355;17.6535837
14;54;17.67346408
14;316;17.70983677
14;589;17.72875249
14;479;17.73529597
14;87;17.75237729
14;497;17.75984058
14;372;17.76924198
14;194;17.78187846
14;318;17.79625702
14;373;17.82520377
14;104;17.84458855
14;442;17.85705345
14;111;17.90863252
14;387;17.93119785
14;480;17.94335895
14;281;17.99004541
14;169;18.04472816
14;736;18.05077153
14;496;18.05255481
14;133;18.07648656
14;600;18.10497685
14;645;18.11138994
14;481;18.11598222
14;440;18.12017539
14;761;18.12680929
14;92;18.15699507
14;75;18.16521268
14;400;18.22368798
14;417;18.22938268
14;317;18.28524617
14;453;18.29476625
14;114;18.3095126
14;352;18.33056498
14;441;18.34198836
14;105;18.34597897
14;266;18.39999557
14;458;18.41256626
14;598;18.4213937
14;371;18.42888447
14;136;18.44132898
14;443;18.45121486
14;482;18.45763663
14;149;18.4760295
14;49;18.49022629
14;35;18.50190883
14;86;18.52649544
14;354;18.52743972
14;137;18.57521205
14;315;18.58550018
14;388;18.5981893
14;53;18.63957827
14;648;18.67241229
14;588;18.68658479
14;12;18.73458145
14;498;18.74372415
14;650;18.76391779
14;148;18.7754827
14;170;18.79783475
14;320;18.83314941
14;444;18.89259248
14;587;18.93056368
14;401;18.93293433
14;495;18.9330989
14;357;18.95387428
14;76;18.98726088
14;407;19.0073036
14;597;19.05710257
14;265;19.05932631
14;59;19.08930932
14;36;19.09141942
14;408;19.102722
14;647;19.10853725
14;91;19.18422901
14;696;19.18485809
14;420;19.19450196
14;457;19.23752346
14;319;19.25134225
14;151;19.25317484
14;112;19.28189532
14;52;19.31111341
14;89;19.32995125
14;134;19.34127592
14;193;19.35141253
14;602;19.40208
14;107;19.41416179
14;109;19.41577152
14;599;19.46933675
14;738;19.48931679
14;438;19.49846074
14;460;19.52196655
14;237;19.53270657
14;116;19.57558516
14;409;19.57992693
14;38;19.58267613
14;236;19.59097996
14;94;19.59119352
14;215;19.61265013
14;410;19.61505931
14;405;19.62918045
14;172;19.63527744
14;61;19.63668871
14;64;19.6610711
14;727;19.68419589
14;93;19.78973896
14;62;19.79887808
14;238;19.80379714
14;56;19.82208316
14;397;19.8336713
14;231;19.8512937
14;591;19.85468969
14;115;19.87119267
14;649;19.8732255
14;77;19.87820703
14;419;19.87840326
14;239;19.93061827
14;73;19.94124827
14;22;20.00538752
14;369;20.03009942
14;456;20.05253796
14;651;20.11825473
14;304;20.16985606
14;356;20.17301747
14;175;20.18162389
14;131;20.21580816
14;365;20.24483833
14;366;20.24753411
14;196;20.25095457
14;106;20.32550123
14;363;20.3284772
14;202;20.34674322
14;63;20.35961268
14;267;20.39987314
14;439;20.47671826
14;110;20.52602104
14;84;20.52693975
14;364;20.53520107
14;88;20.55495674
14;150;20.60168475
14;740;20.64759737
14;654;20.72562716
14;117;20.77395528
14;24;20.79113108
14;155;20.8168434
14;358;20.8229751
14;652;20.82748748
14;96;20.84842519
14;601;20.85411605
14;40;20.8768716
14;386;20.89325728
14;78;20.91973857
14;199;20.93034889
14;118;20.94439088
14;201;20.9836167
14;230;20.99089225
14;715;20.99221729
14;224;20.99497354
14;37;21.00524077
14;206;21.00943783
14;241;21.01469241
14;55;21.01808859
14;362;21.03441897
14;80;21.07318427
14;204;21.08624622
14;455;21.08660115
14;23;21.13734526
14;234;21.1375021
14;17;21.24044718
14;403;21.26729114
14;203;21.31754804
14;200;21.32121833
14;19;21.33101909
14;653;21.38190596
14;85;21.39190772
14;74;21.3919948
14;378;21.40516964
14;18;21.44610207
14;113;21.49204039
14;176;21.53512775
14;51;21.5432438
14;404;21.55250474
14;21;21.55478665
14;380;21.5633162
