customer weight coord_x coord_y id_cust fid
535 1865.5 613861.72591274 5380061.79565943 570 1889
536 4854.0 613861.72591274 5375061.79565943 571 1890
537 1020.0 613861.72591274 5370061.79565943 572 1891
538 740.5 613861.72591274 5365061.79565943 573 1892
539 3839.0 613861.72591274 5360061.79565943 574 1893
540 17893.0 613861.72591274 5355061.79565943 575 1894
541 236.0 613861.72591274 5350061.79565943 576 1895
542 4408.0 613861.72591274 5345061.79565943 577 1896
543 22.0 618861.72591274 5535061.79565943 578 1926
544 84.0 618861.72591274 5530061.79565943 579 1927
545 38.0 618861.72591274 5525061.79565943 580 1928
546 11.0 618861.72591274 5520061.79565943 581 1929
547 12.0 618861.72591274 5485061.79565943 582 1936
548 105.0 618861.72591274 5480061.79565943 583 1937
549 294.0 618861.72591274 5475061.79565943 584 1938
550 13.0 618861.72591274 5470061.79565943 585 1939
551 156.5 618861.72591274 5465061.79565943 586 1940
552 253.5 618861.72591274 5460061.79565943 587 1941
553 27.0 618861.72591274 5455061.79565943 588 1942
554 466.5 618861.72591274 5450061.79565943 589 1943
555 79.5 618861.72591274 5445061.79565943 590 1944
556 779.0 618861.72591274 5440061.79565943 591 1945
557 5.0 618861.72591274 5435061.79565943 592 1946
558 1281.5 618861.72591274 5430061.79565943 593 1947
559 1209.5 618861.72591274 5425061.79565943 594 1948
560 3351.0 618861.72591274 5420061.79565943 595 1949
561 218.5 618861.72591274 5415061.79565943 596 1950
562 2459.0 618861.72591274 5410061.79565943 597 1951
563 79.0 618861.72591274 5405061.79565943 598 1952
564 5.0 618861.72591274 5400061.79565943 599 1953
565 445.5 618861.72591274 5395061.79565943 600 1954
566 322.5 618861.72591274 5390061.79565943 601 1955
567 1669.5 618861.72591274 5385061.79565943 602 1956
568 9051.5 618861.72591274 5380061.79565943 603 1957
569 3497.0 618861.72591274 5375061.79565943 604 1958
570 8331.0 618861.72591274 5370061.79565943 605 1959
571 1342.0 618861.72591274 5365061.79565943 606 1960
572 3014.5 618861.72591274 5360061.79565943 607 1961
573 36197.5 618861.72591274 5355061.79565943 608 1962
574 9745.5 618861.72591274 5350061.79565943 609 1963
575 2640.0 618861.72591274 5345061.79565943 610 1964
576 66.0 623861.72591274 5550061.79565943 611 1991
577 1.0 623861.72591274 5535061.79565943 612 1994
578 183.0 623861.72591274 5530061.79565943 613 1995
579 20.0 623861.72591274 5525061.79565943 614 1996
580 86.0 623861.72591274 5520061.79565943 615 1997
581 1.0 623861.72591274 5495061.79565943 616 2002
582 141.0 623861.72591274 5490061.79565943 617 2003
583 8.0 623861.72591274 5485061.79565943 618 2004
584 10.0 623861.72591274 5480061.79565943 619 2005
585 40.0 623861.72591274 5475061.79565943 620 2006
586 159.5 623861.72591274 5470061.79565943 621 2007
587 119.5 623861.72591274 5465061.79565943 622 2008
588 46.5 623861.72591274 5460061.79565943 623 2009
589 80.0 623861.72591274 5455061.79565943 624 2010
590 85.0 623861.72591274 5450061.79565943 625 2011
591 68.5 623861.72591274 5445061.79565943 626 2012
592 260.5 623861.72591274 5440061.79565943 627 2013
593 337.0 623861.72591274 5435061.79565943 628 2014
594 1110.5 623861.72591274 5430061.79565943 629 2015
595 293.5 623861.72591274 5425061.79565943 630 2016
596 91.0 623861.72591274 5420061.79565943 631 2017
597 6.0 623861.72591274 5415061.79565943 632 2018
598 3659.5 623861.72591274 5410061.79565943 633 2019
599 193.5 623861.72591274 5405061.79565943 634 2020
600 6.0 623861.72591274 5400061.79565943 635 2021
601 505.0 623861.72591274 5395061.79565943 636 2022
602 32.0 623861.72591274 5390061.79565943 637 2023
603 5205.0 623861.72591274 5385061.79565943 638 2024
604 1621.5 623861.72591274 5380061.79565943 639 2025
605 2657.5 623861.72591274 5375061.79565943 640 2026
606 7234.0 623861.72591274 5370061.79565943 641 2027
607 6986.0 623861.72591274 5365061.79565943 642 2028
608 5862.0 623861.72591274 5360061.79565943 643 2029
609 4968.5 623861.72591274 5355061.79565943 644 2030
610 3013.5 623861.72591274 5350061.79565943 645 2031
611 2696.5 623861.72591274 5345061.79565943 646 2032
612 37549.5 623861.72591274 5340061.79565943 647 2033
613 2.0 628861.72591274 5565061.79565943 648 2056
614 4.0 628861.72591274 5560061.79565943 649 2057
615 24.0 628861.72591274 5555061.79565943 650 2058
616 86.0 628861.72591274 5550061.79565943 651 2059
617 75.5 628861.72591274 5540061.79565943 652 2061
618 10.0 628861.72591274 5535061.79565943 653 2062
619 32.0 628861.72591274 5530061.79565943 654 2063
620 7.0 628861.72591274 5525061.79565943 655 2064
621 32.5 628861.72591274 5520061.79565943 656 2065
622 46.0 628861.72591274 5515061.79565943 657 2066
623 67.5 628861.72591274 5510061.79565943 658 2067
624 14.0 628861.72591274 5480061.79565943 660 2073
625 103.5 628861.72591274 5475061.79565943 661 2074
626 648.5 628861.72591274 5470061.79565943 662 2075
627 44.5 628861.72591274 5465061.79565943 663 2076
628 188.5 628861.72591274 5460061.79565943 664 2077
629 171.0 628861.72591274 5455061.79565943 665 2078
630 19.0 628861.72591274 5450061.79565943 666 2079
631 1443.5 628861.72591274 5445061.79565943 667 2080
632 34.0 628861.72591274 5440061.79565943 668 2081
633 100.5 628861.72591274 5435061.79565943 669 2082
634 596.0 628861.72591274 5430061.79565943 670 2083
635 24.0 628861.72591274 5425061.79565943 671 2084
636 1127.5 628861.72591274 5420061.79565943 672 2085
637 35.5 628861.72591274 5415061.79565943 673 2086
638 2240.5 628861.72591274 5410061.79565943 674 2087
639 619.0 628861.72591274 5405061.79565943 675 2088
640 9.0 628861.72591274 5400061.79565943 676 2089
641 60.0 628861.72591274 5395061.79565943 677 2090
642 1151.5 628861.72591274 5390061.79565943 678 2091
643 671.5 628861.72591274 5385061.79565943 679 2092
644 3113.0 628861.72591274 5380061.79565943 680 2093
645 171.5 628861.72591274 5375061.79565943 681 2094
646 7425.5 628861.72591274 5370061.79565943 682 2095
647 1989.0 628861.72591274 5365061.79565943 683 2096
648 22.0 628861.72591274 5360061.79565943 684 2097
649 218.5 628861.72591274 5355061.79565943 685 2098
650 177.5 628861.72591274 5350061.79565943 686 2099
651 4543.0 628861.72591274 5345061.79565943 687 2100
652 12.0 633861.72591274 5565061.79565943 688 2124
653 108.0 633861.72591274 5560061.79565943 689 2125
654 42.0 633861.72591274 5555061.79565943 690 2126
655 40.0 633861.72591274 5550061.79565943 691 2127
656 165.0 633861.72591274 5545061.79565943 692 2128
657 93.0 633861.72591274 5540061.79565943 693 2129
658 40.0 633861.72591274 5535061.79565943 694 2130
659 1093.5 633861.72591274 5530061.79565943 695 2131
660 42.0 633861.72591274 5525061.79565943 696 2132
661 153.5 633861.72591274 5520061.79565943 697 2133
662 227.0 633861.72591274 5515061.79565943 698 2134
663 11.0 633861.72591274 5510061.79565943 699 2135
664 41.0 633861.72591274 5505061.79565943 700 2136
665 37.0 633861.72591274 5500061.79565943 701 2137
666 67.5 633861.72591274 5495061.79565943 702 2138
667 88.0 633861.72591274 5490061.79565943 703 2139
668 190.5 633861.72591274 5480061.79565943 705 2141
669 102.0 633861.72591274 5475061.79565943 706 2142
670 127.0 633861.72591274 5470061.79565943 707 2143
671 19.0 633861.72591274 5465061.79565943 708 2144
672 24.0 633861.72591274 5460061.79565943 709 2145
673 122.5 633861.72591274 5455061.79565943 710 2146
674 829.0 633861.72591274 5450061.79565943 711 2147
675 383.0 633861.72591274 5445061.79565943 712 2148
676 160.0 633861.72591274 5440061.79565943 713 2149
677 99.5 633861.72591274 5435061.79565943 714 2150
678 47.5 633861.72591274 5430061.79565943 715 2151
679 882.5 633861.72591274 5425061.79565943 716 2152
680 43.0 633861.72591274 5420061.79565943 717 2153
681 728.5 633861.72591274 5415061.79565943 718 2154
682 12.0 633861.72591274 5410061.79565943 719 2155
683 142.0 633861.72591274 5405061.79565943 720 2156
684 4.0 633861.72591274 5395061.79565943 722 2158
685 322.0 633861.72591274 5390061.79565943 723 2159
686 229.5 633861.72591274 5385061.79565943 724 2160
687 8821.5 633861.72591274 5380061.79565943 725 2161
688 519.0 633861.72591274 5375061.79565943 726 2162
689 7017.5 633861.72591274 5370061.79565943 727 2163
690 77.0 633861.72591274 5365061.79565943 728 2164
691 757.0 633861.72591274 5360061.79565943 729 2165
692 4795.5 633861.72591274 5355061.79565943 730 2166
693 200.0 633861.72591274 5350061.79565943 731 2167
694 518.5 633861.72591274 5345061.79565943 732 2168
695 11486.0 633861.72591274 5340061.79565943 733 2169
696 1215.0 633861.72591274 5335061.79565943 734 2170
697 7.0 638861.72591274 5560061.79565943 736 2193
698 225.5 638861.72591274 5555061.79565943 737 2194
699 17.0 638861.72591274 5550061.79565943 738 2195
700 738.5 638861.72591274 5545061.79565943 739 2196
701 343.0 638861.72591274 5540061.79565943 740 2197
702 229.0 638861.72591274 5535061.79565943 741 2198
703 127.0 638861.72591274 5530061.79565943 742 2199
704 216.5 638861.72591274 5525061.79565943 743 2200
705 288.0 638861.72591274 5520061.79565943 744 2201
706 115.5 638861.72591274 5515061.79565943 745 2202
707 4.0 638861.72591274 5510061.79565943 746 2203
708 185.0 638861.72591274 5505061.79565943 747 2204
709 10.0 638861.72591274 5495061.79565943 749 2206
710 150.0 638861.72591274 5490061.79565943 750 2207
711 1.0 638861.72591274 5475061.79565943 753 2210
712 203.0 638861.72591274 5470061.79565943 754 2211
713 204.5 638861.72591274 5465061.79565943 755 2212
714 128.5 638861.72591274 5460061.79565943 756 2213
715 1573.5 638861.72591274 5455061.79565943 757 2214
716 184.5 638861.72591274 5450061.79565943 758 2215
717 99.5 638861.72591274 5445061.79565943 759 2216
718 2620.5 638861.72591274 5440061.79565943 760 2217
719 3530.5 638861.72591274 5435061.79565943 761 2218
720 3732.5 638861.72591274 5430061.79565943 762 2219
721 106.0 638861.72591274 5425061.79565943 763 2220
722 69.0 638861.72591274 5420061.79565943 764 2221
723 68.5 638861.72591274 5415061.79565943 765 2222
724 6.0 638861.72591274 5410061.79565943 766 2223
725 3285.0 638861.72591274 5405061.79565943 767 2224
726 30.0 638861.72591274 5400061.79565943 768 2225
727 7.0 638861.72591274 5395061.79565943 769 2226
728 4414.0 638861.72591274 5390061.79565943 770 2227
729 1054.5 638861.72591274 5385061.79565943 771 2228
730 69.5 638861.72591274 5380061.79565943 772 2229
731 19.5 638861.72591274 5370061.79565943 774 2231
732 309.5 638861.72591274 5365061.79565943 775 2232
733 939.5 638861.72591274 5360061.79565943 776 2233
734 164.0 638861.72591274 5355061.79565943 777 2234
735 1143.0 638861.72591274 5350061.79565943 778 2235
736 1449.5 638861.72591274 5345061.79565943 779 2236
737 2714.0 638861.72591274 5340061.79565943 780 2237
738 10366.5 638861.72591274 5335061.79565943 781 2238
739 19.0 643861.72591274 5550061.79565943 785 2263
740 736.5 643861.72591274 5545061.79565943 786 2264
741 101.0 643861.72591274 5540061.79565943 787 2265
742 46.5 643861.72591274 5535061.79565943 788 2266
743 182.5 643861.72591274 5530061.79565943 789 2267
744 15.0 643861.72591274 5525061.79565943 790 2268
745 352.5 643861.72591274 5520061.79565943 791 2269
746 95.0 643861.72591274 5515061.79565943 792 2270
747 2.0 643861.72591274 5510061.79565943 793 2271
748 121.0 643861.72591274 5505061.79565943 794 2272
749 11.0 643861.72591274 5495061.79565943 796 2274
750 85.0 643861.72591274 5490061.79565943 797 2275
751 1.0 643861.72591274 5485061.79565943 798 2276
752 171.5 643861.72591274 5475061.79565943 800 2278
753 987.5 643861.72591274 5470061.79565943 801 2279
754 133.0 643861.72591274 5465061.79565943 802 2280
755 2571.0 643861.72591274 5460061.79565943 803 2281
756 1239.5 643861.72591274 5455061.79565943 804 2282
757 1596.0 643861.72591274 5450061.79565943 805 2283
758 11.5 643861.72591274 5445061.79565943 806 2284
759 17438.5 643861.72591274 5440061.79565943 807 2285
760 2159.5 643861.72591274 5435061.79565943 808 2286
761 370.0 643861.72591274 5430061.79565943 809 2287
762 1652.5 643861.72591274 5425061.79565943 810 2288
763 522.0 643861.72591274 5420061.79565943 811 2289
764 1.0 643861.72591274 5415061.79565943 812 2290
765 296.5 643861.72591274 5410061.79565943 813 2291
766 706.5 643861.72591274 5405061.79565943 814 2292
767 10.0 643861.72591274 5400061.79565943 815 2293
768 12.0 643861.72591274 5395061.79565943 816 2294
769 14.0 643861.72591274 5390061.79565943 817 2295
770 879.5 643861.72591274 5385061.79565943 818 2296
771 598.5 643861.72591274 5380061.79565943 819 2297
772 4.5 643861.72591274 5375061.79565943 820 2298
773 3204.5 643861.72591274 5370061.79565943 821 2299
774 1294.0 643861.72591274 5365061.79565943 822 2300
775 18.0 643861.72591274 5360061.79565943 823 2301
776 6.0 643861.72591274 5355061.79565943 824 2302
777 46.0 643861.72591274 5350061.79565943 825 2303
778 1748.5 643861.72591274 5345061.79565943 826 2304
779 8697.5 643861.72591274 5340061.79565943 827 2305
780 2801.0 643861.72591274 5335061.79565943 828 2306
781 11162.0 643861.72591274 5330061.79565943 829 2307
782 1.0 648861.72591274 5570061.79565943 832 2327
783 60.0 648861.72591274 5565061.79565943 833 2328
784 1.0 648861.72591274 5560061.79565943 834 2329
785 22.0 648861.72591274 5555061.79565943 835 2330
786 845.5 648861.72591274 5550061.79565943 836 2331
787 1664.5 648861.72591274 5545061.79565943 837 2332
788 199.0 648861.72591274 5540061.79565943 838 2333
789 21.0 648861.72591274 5530061.79565943 840 2335
790 62.0 648861.72591274 5520061.79565943 842 2337
791 2872.0 648861.72591274 5515061.79565943 843 2338
792 814.0 648861.72591274 5510061.79565943 844 2339
793 598.5 648861.72591274 5505061.79565943 845 2340
794 123.0 648861.72591274 5500061.79565943 846 2341
795 33.0 648861.72591274 5495061.79565943 847 2342
796 425.0 648861.72591274 5490061.79565943 848 2343
797 523.0 648861.72591274 5475061.79565943 851 2346
798 149.0 648861.72591274 5470061.79565943 852 2347
799 386.5 648861.72591274 5465061.79565943 853 2348
800 547.0 648861.72591274 5460061.79565943 854 2349
801 318.5 648861.72591274 5455061.79565943 855 2350
802 636.5 648861.72591274 5450061.79565943 856 2351
803 2835.5 648861.72591274 5445061.79565943 857 2352
804 227.0 648861.72591274 5440061.79565943 858 2353
805 202.5 648861.72591274 5435061.79565943 859 2354
806 23.5 648861.72591274 5430061.79565943 860 2355
807 1787.5 648861.72591274 5425061.79565943 861 2356
808 210.0 648861.72591274 5420061.79565943 862 2357
809 1225.5 648861.72591274 5415061.79565943 863 2358
810 112.0 648861.72591274 5410061.79565943 864 2359
811 22.0 648861.72591274 5405061.79565943 865 2360
812 323.5 648861.72591274 5400061.79565943 866 2361
813 5.5 648861.72591274 5390061.79565943 868 2363
814 878.0 648861.72591274 5385061.79565943 869 2364
815 3068.5 648861.72591274 5380061.79565943 870 2365
816 1243.5 648861.72591274 5375061.79565943 871 2366
817 1421.0 648861.72591274 5370061.79565943 872 2367
818 5.0 648861.72591274 5360061.79565943 874 2369
819 526.0 648861.72591274 5355061.79565943 875 2370
820 240.0 648861.72591274 5350061.79565943 876 2371
821 281.5 648861.72591274 5345061.79565943 877 2372
822 2238.5 648861.72591274 5340061.79565943 878 2373
823 4654.5 648861.72591274 5335061.79565943 879 2374
824 13785.5 648861.72591274 5330061.79565943 880 2375
825 36243.5 648861.72591274 5325061.79565943 881 2376
826 1036.0 648861.72591274 5320061.79565943 882 2377
827 45.0 653861.72591274 5580061.79565943 883 2393
828 147.5 653861.72591274 5575061.79565943 884 2394
829 166.5 653861.72591274 5570061.79565943 885 2395
830 23.0 653861.72591274 5560061.79565943 887 2397
831 288.0 653861.72591274 5555061.79565943 888 2398
832 288.5 653861.72591274 5550061.79565943 889 2399
833 31.0 653861.72591274 5545061.79565943 890 2400
834 12.0 653861.72591274 5540061.79565943 891 2401
835 108.0 653861.72591274 5525061.79565943 894 2404
836 46.0 653861.72591274 5520061.79565943 895 2405
837 343.0 653861.72591274 5515061.79565943 896 2406
838 400.5 653861.72591274 5510061.79565943 897 2407
839 347.5 653861.72591274 5505061.79565943 898 2408
840 644.5 653861.72591274 5500061.79565943 899 2409
841 82.0 653861.72591274 5495061.79565943 900 2410
842 220.0 653861.72591274 5490061.79565943 901 2411
843 204.0 653861.72591274 5485061.79565943 902 2412
844 2.0 653861.72591274 5480061.79565943 903 2413
845 269.0 653861.72591274 5475061.79565943 904 2414
846 50.5 653861.72591274 5470061.79565943 905 2415
847 14.0 653861.72591274 5465061.79565943 906 2416
848 258.5 653861.72591274 5460061.79565943 907 2417
849 1137.5 653861.72591274 5455061.79565943 908 2418
850 2354.0 653861.72591274 5450061.79565943 909 2419
851 1241.5 653861.72591274 5445061.79565943 910 2420
852 24.0 653861.72591274 5440061.79565943 911 2421
853 171.0 653861.72591274 5435061.79565943 912 2422
854 100.0 653861.72591274 5430061.79565943 913 2423
855 2580.0 653861.72591274 5425061.79565943 914 2424
856 384.5 653861.72591274 5420061.79565943 915 2425
857 322.5 653861.72591274 5415061.79565943 916 2426
858 88.0 653861.72591274 5410061.79565943 917 2427
859 50.0 653861.72591274 5405061.79565943 918 2428
860 232.5 653861.72591274 5400061.79565943 919 2429
861 4.0 653861.72591274 5395061.79565943 920 2430
862 1206.5 653861.72591274 5390061.79565943 921 2431
863 3643.0 653861.72591274 5385061.79565943 922 2432
864 9750.0 653861.72591274 5380061.79565943 923 2433
865 1178.5 653861.72591274 5375061.79565943 924 2434
866 124.0 653861.72591274 5370061.79565943 925 2435
867 14.0 653861.72591274 5365061.79565943 926 2436
868 1.0 653861.72591274 5360061.79565943 927 2437
869 2059.5 653861.72591274 5355061.79565943 928 2438
870 3.0 653861.72591274 5350061.79565943 929 2439
871 271.5 653861.72591274 5340061.79565943 931 2441
872 10285.5 653861.72591274 5335061.79565943 932 2442
873 52207.5 653861.72591274 5330061.79565943 933 2443
874 44472.5 653861.72591274 5325061.79565943 934 2444
875 38.0 658861.72591274 5580061.79565943 935 2461
876 157.0 658861.72591274 5575061.79565943 936 2462
877 102.0 658861.72591274 5570061.79565943 937 2463
878 653.0 658861.72591274 5550061.79565943 941 2467
879 7.0 658861.72591274 5545061.79565943 942 2468
880 22.0 658861.72591274 5540061.79565943 943 2469
881 137.5 658861.72591274 5535061.79565943 944 2470
882 61.0 658861.72591274 5530061.79565943 945 2471
883 472.0 658861.72591274 5525061.79565943 946 2472
884 168.5 658861.72591274 5520061.79565943 947 2473
885 258.5 658861.72591274 5515061.79565943 948 2474
886 434.5 658861.72591274 5510061.79565943 949 2475
887 237.5 658861.72591274 5505061.79565943 950 2476
888 1218.5 658861.72591274 5500061.79565943 951 2477
889 1824.0 658861.72591274 5495061.79565943 952 2478
890 297.0 658861.72591274 5490061.79565943 953 2479
891 10.5 658861.72591274 5485061.79565943 954 2480
892 173.5 658861.72591274 5480061.79565943 955 2481
893 84.0 658861.72591274 5475061.79565943 956 2482
894 2342.0 658861.72591274 5470061.79565943 957 2483
895 234.5 658861.72591274 5465061.79565943 958 2484
896 526.0 658861.72591274 5460061.79565943 959 2485
897 1298.5 658861.72591274 5455061.79565943 960 2486
898 3948.5 658861.72591274 5450061.79565943 961 2487
899 501.5 658861.72591274 5445061.79565943 962 2488
900 17.0 658861.72591274 5440061.79565943 963 2489
901 87.0 658861.72591274 5435061.79565943 964 2490
902 384.0 658861.72591274 5430061.79565943 965 2491
903 15.5 658861.72591274 5425061.79565943 966 2492
904 976.0 658861.72591274 5420061.79565943 967 2493
905 339.0 658861.72591274 5415061.79565943 968 2494
906 1182.0 658861.72591274 5410061.79565943 969 2495
907 170.5 658861.72591274 5405061.79565943 970 2496
908 27.0 658861.72591274 5400061.79565943 971 2497
909 348.0 658861.72591274 5395061.79565943 972 2498
910 1023.0 658861.72591274 5390061.79565943 973 2499
911 240.5 658861.72591274 5385061.79565943 974 2500
912 280.5 658861.72591274 5380061.79565943 975 2501
913 3803.0 658861.72591274 5375061.79565943 976 2502
914 575.5 658861.72591274 5370061.79565943 977 2503
915 841.0 658861.72591274 5365061.79565943 978 2504
916 44.0 658861.72591274 5355061.79565943 980 2506
917 2174.5 658861.72591274 5340061.79565943 983 2509
918 38287.5 658861.72591274 5335061.79565943 984 2510
919 83.0 663861.72591274 5590061.79565943 985 2527
920 80.0 663861.72591274 5585061.79565943 986 2528
921 54.5 663861.72591274 5580061.79565943 987 2529
922 169.0 663861.72591274 5570061.79565943 989 2531
923 464.0 663861.72591274 5555061.79565943 992 2534
924 789.0 663861.72591274 5550061.79565943 993 2535
925 83.5 663861.72591274 5545061.79565943 994 2536
926 513.0 663861.72591274 5540061.79565943 995 2537
927 165.5 663861.72591274 5535061.79565943 996 2538
928 415.0 663861.72591274 5530061.79565943 997 2539
929 190.5 663861.72591274 5525061.79565943 998 2540
930 197.0 663861.72591274 5520061.79565943 999 2541
931 53.5 663861.72591274 5515061.79565943 1000 2542
932 87.0 663861.72591274 5510061.79565943 1001 2543
933 190.5 663861.72591274 5505061.79565943 1002 2544
934 16.0 663861.72591274 5500061.79565943 1003 2545
935 3528.5 663861.72591274 5495061.79565943 1004 2546
936 996.0 663861.72591274 5490061.79565943 1005 2547
937 1895.5 663861.72591274 5485061.79565943 1006 2548
938 328.0 663861.72591274 5480061.79565943 1007 2549
939 1011.0 663861.72591274 5475061.79565943 1008 2550
940 2691.5 663861.72591274 5470061.79565943 1009 2551
941 78.0 663861.72591274 5465061.79565943 1010 2552
942 3.0 663861.72591274 5460061.79565943 1011 2553
943 272.5 663861.72591274 5455061.79565943 1012 2554
944 2.0 663861.72591274 5450061.79565943 1013 2555
945 37.0 663861.72591274 5445061.79565943 1014 2556
946 2056.0 663861.72591274 5440061.79565943 1015 2557
947 29.0 663861.72591274 5435061.79565943 1016 2558
948 251.0 663861.72591274 5430061.79565943 1017 2559
949 264.0 663861.72591274 5425061.79565943 1018 2560
950 326.0 663861.72591274 5420061.79565943 1019 2561
951 240.5 663861.72591274 5415061.79565943 1020 2562
952 148.0 663861.72591274 5410061.79565943 1021 2563
953 773.5 663861.72591274 5405061.79565943 1022 2564
954 368.5 663861.72591274 5400061.79565943 1023 2565
955 127.5 663861.72591274 5395061.79565943 1024 2566
956 53.5 663861.72591274 5390061.79565943 1025 2567
957 1802.5 663861.72591274 5385061.79565943 1026 2568
958 589.5 663861.72591274 5380061.79565943 1027 2569
959 335.0 663861.72591274 5375061.79565943 1028 2570
960 154.5 663861.72591274 5370061.79565943 1029 2571
961 1818.0 663861.72591274 5365061.79565943 1030 2572
962 195.0 663861.72591274 5360061.79565943 1031 2573
963 2034.5 663861.72591274 5355061.79565943 1032 2574
964 370.5 663861.72591274 5350061.79565943 1033 2575
965 85.5 663861.72591274 5345061.79565943 1034 2576
966 66.0 663861.72591274 5340061.79565943 1035 2577
967 3325.0 663861.72591274 5335061.79565943 1036 2578
968 99553.5 663861.72591274 5330061.79565943 1037 2579
969 44.0 668861.72591274 5590061.79565943 1038 2595
970 540.5 668861.72591274 5585061.79565943 1039 2596
971 470.5 668861.72591274 5580061.79565943 1040 2597
972 268.5 668861.72591274 5575061.79565943 1041 2598
973 28.0 668861.72591274 5570061.79565943 1042 2599
974 3.0 668861.72591274 5560061.79565943 1044 2601
975 132.0 668861.72591274 5555061.79565943 1045 2602
976 942.5 668861.72591274 5550061.79565943 1046 2603
977 1531.0 668861.72591274 5545061.79565943 1047 2604
978 410.5 668861.72591274 5540061.79565943 1048 2605
979 424.0 668861.72591274 5535061.79565943 1049 2606
980 1544.0 668861.72591274 5530061.79565943 1050 2607
981 154.5 668861.72591274 5525061.79565943 1051 2608
982 420.5 668861.72591274 5520061.79565943 1052 2609
983 21.0 668861.72591274 5515061.79565943 1053 2610
984 44.0 668861.72591274 5510061.79565943 1054 2611
985 17.0 668861.72591274 5505061.79565943 1055 2612
986 98.5 668861.72591274 5500061.79565943 1056 2613
987 142.0 668861.72591274 5495061.79565943 1057 2614
988 225.0 668861.72591274 5490061.79565943 1058 2615
989 817.0 668861.72591274 5485061.79565943 1059 2616
990 3273.5 668861.72591274 5480061.79565943 1060 2617
991 3611.0 668861.72591274 5475061.79565943 1061 2618
992 1615.0 668861.72591274 5470061.79565943 1062 2619
993 18.0 668861.72591274 5465061.79565943 1063 2620
994 197.5 668861.72591274 5460061.79565943 1064 2621
995 110.5 668861.72591274 5455061.79565943 1065 2622
996 141.5 668861.72591274 5450061.79565943 1066 2623
997 73.5 668861.72591274 5445061.79565943 1067 2624
998 403.0 668861.72591274 5440061.79565943 1068 2625
999 20.5 668861.72591274 5435061.79565943 1069 2626
1000 392.5 668861.72591274 5430061.79565943 1070 2627
1001 43.5 668861.72591274 5425061.79565943 1071 2628
1002 161.0 668861.72591274 5420061.79565943 1072 2629
1003 3.0 668861.72591274 5415061.79565943 1073 2630
1004 2.0 668861.72591274 5410061.79565943 1074 2631
1005 391.0 668861.72591274 5405061.79565943 1075 2632
1006 1761.0 668861.72591274 5400061.79565943 1076 2633
1007 2314.0 668861.72591274 5395061.79565943 1077 2634
1008 133.5 668861.72591274 5390061.79565943 1078 2635
1009 4.5 668861.72591274 5385061.79565943 1079 2636
1010 93.0 668861.72591274 5380061.79565943 1080 2637
1011 777.5 668861.72591274 5375061.79565943 1081 2638
1012 487.5 668861.72591274 5370061.79565943 1082 2639
1013 1362.0 668861.72591274 5365061.79565943 1083 2640
1014 2051.0 668861.72591274 5360061.79565943 1084 2641
1015 941.0 668861.72591274 5355061.79565943 1085 2642
1016 1596.5 668861.72591274 5350061.79565943 1086 2643
1017 2119.5 668861.72591274 5345061.79565943 1087 2644
1018 5393.0 668861.72591274 5340061.79565943 1088 2645
1019 5078.0 668861.72591274 5335061.79565943 1089 2646
1020 35680.5 668861.72591274 5330061.79565943 1090 2647
1021 21.0 673861.72591274 5590061.79565943 1091 2663
1022 61.0 673861.72591274 5585061.79565943 1092 2664
1023 223.5 673861.72591274 5580061.79565943 1093 2665
1024 412.0 673861.72591274 5575061.79565943 1094 2666
1025 1478.5 673861.72591274 5570061.79565943 1095 2667
1026 211.5 673861.72591274 5565061.79565943 1096 2668
1027 119.5 673861.72591274 5560061.79565943 1097 2669
1028 2244.5 673861.72591274 5555061.79565943 1098 2670
1029 18348.0 673861.72591274 5550061.79565943 1099 2671
1030 1838.5 673861.72591274 5545061.79565943 1100 2672
1031 1000.0 673861.72591274 5540061.79565943 1101 2673
1032 1777.5 673861.72591274 5535061.79565943 1102 2674
1033 86.5 673861.72591274 5530061.79565943 1103 2675
1034 7.0 673861.72591274 5525061.79565943 1104 2676
1035 132.5 673861.72591274 5520061.79565943 1105 2677
1036 129.0 673861.72591274 5515061.79565943 1106 2678
1037 54.5 673861.72591274 5510061.79565943 1107 2679
1038 8.0 673861.72591274 5505061.79565943 1108 2680
1039 79.0 673861.72591274 5500061.79565943 1109 2681
1040 1.0 673861.72591274 5495061.79565943 1110 2682
1041 4.0 673861.72591274 5490061.79565943 1111 2683
1042 26.0 673861.72591274 5485061.79565943 1112 2684
1043 137.5 673861.72591274 5475061.79565943 1114 2686
1044 129.5 673861.72591274 5470061.79565943 1115 2687
1045 5.0 673861.72591274 5465061.79565943 1116 2688
1046 35.0 673861.72591274 5460061.79565943 1117 2689
1047 10.0 673861.72591274 5455061.79565943 1118 2690
1048 67.0 673861.72591274 5450061.79565943 1119 2691
1049 23.0 673861.72591274 5445061.79565943 1120 2692
1050 2.0 673861.72591274 5440061.79565943 1121 2693
1051 137.0 673861.72591274 5435061.79565943 1122 2694
1052 28.0 673861.72591274 5430061.79565943 1123 2695
1053 22.0 673861.72591274 5425061.79565943 1124 2696
1054 292.5 673861.72591274 5420061.79565943 1125 2697
1055 20.0 673861.72591274 5415061.79565943 1126 2698
1056 504.0 673861.72591274 5410061.79565943 1127 2699
1057 38.0 673861.72591274 5405061.79565943 1128 2700
1058 199.5 673861.72591274 5400061.79565943 1129 2701
1059 151.0 673861.72591274 5395061.79565943 1130 2702
