location capacity coord_x coord_y id_loc fid
504 11528.044587656274 603861.72591274 5380061.79565943 470 1753
505 11082.526082174983 603861.72591274 5375061.79565943 471 1754
506 16578.37053313643 603861.72591274 5370061.79565943 472 1755
507 249.30080676473466 603861.72591274 5365061.79565943 473 1756
508 17979.97179301861 603861.72591274 5360061.79565943 474 1757
509 11944.806909684628 603861.72591274 5355061.79565943 475 1758
510 13293.49143715052 603861.72591274 5350061.79565943 476 1759
511 18267.031849527397 603861.72591274 5345061.79565943 477 1760
513 7671.314807407977 608861.72591274 5535061.79565943 478 1790
514 966.6892413616978 608861.72591274 5530061.79565943 479 1791
515 14749.342446007533 608861.72591274 5525061.79565943 480 1792
516 12059.265671197647 608861.72591274 5520061.79565943 481 1793
517 7794.11172645318 608861.72591274 5480061.79565943 482 1801
518 7123.5366571769455 608861.72591274 5475061.79565943 483 1802
519 5955.795496388602 608861.72591274 5470061.79565943 484 1803
520 9524.349221458844 608861.72591274 5465061.79565943 485 1804
521 18714.132321092973 608861.72591274 5460061.79565943 486 1805
522 4316.770910614053 608861.72591274 5455061.79565943 487 1806
523 5260.594099515712 608861.72591274 5450061.79565943 488 1807
524 1055.636424129889 608861.72591274 5445061.79565943 489 1808
525 11933.433778798439 608861.72591274 5440061.79565943 490 1809
526 15405.072991506673 608861.72591274 5435061.79565943 491 1810
527 1528.54791893897 608861.72591274 5430061.79565943 492 1811
528 9912.078810416422 608861.72591274 5425061.79565943 493 1812
529 8702.196441113114 608861.72591274 5420061.79565943 494 1813
530 16366.176623694239 608861.72591274 5415061.79565943 495 1814
531 13885.026414720687 608861.72591274 5410061.79565943 496 1815
532 11801.560420037073 608861.72591274 5405061.79565943 497 1816
533 1856.5128704263916 608861.72591274 5400061.79565943 498 1817
534 2758.710775047766 608861.72591274 5395061.79565943 499 1818
535 8925.139135873469 608861.72591274 5390061.79565943 500 1819
536 10837.672494513974 608861.72591274 5385061.79565943 501 1820
537 14633.49313455229 608861.72591274 5380061.79565943 502 1821
538 13168.775465678547 608861.72591274 5375061.79565943 503 1822
539 16966.358074818727 608861.72591274 5370061.79565943 504 1823
540 9791.091474898794 608861.72591274 5365061.79565943 505 1824
541 19728.050751485127 608861.72591274 5360061.79565943 506 1825
542 816.3283259334817 608861.72591274 5355061.79565943 507 1826
543 18483.152442538038 608861.72591274 5350061.79565943 508 1827
544 11357.099678141642 608861.72591274 5345061.79565943 509 1828
545 707.0185969151721 613861.72591274 5540061.79565943 510 1857
546 5960.328603038152 613861.72591274 5535061.79565943 511 1858
547 19396.785641578095 613861.72591274 5530061.79565943 512 1859
548 9487.728337016457 613861.72591274 5525061.79565943 513 1860
549 16873.693204383442 613861.72591274 5520061.79565943 514 1861
550 16561.89021646111 613861.72591274 5480061.79565943 515 1869
551 11922.006456446066 613861.72591274 5475061.79565943 516 1870
552 2434.5859699420485 613861.72591274 5470061.79565943 517 1871
553 13916.78334611362 613861.72591274 5465061.79565943 518 1872
554 14484.748491369619 613861.72591274 5460061.79565943 519 1873
555 6318.150497693692 613861.72591274 5455061.79565943 520 1874
556 15800.182799548289 613861.72591274 5450061.79565943 521 1875
557 12512.777611659709 613861.72591274 5445061.79565943 522 1876
558 12312.775425107882 613861.72591274 5440061.79565943 523 1877
559 516.6491873635943 613861.72591274 5435061.79565943 524 1878
560 454.1971300001211 613861.72591274 5430061.79565943 525 1879
561 10579.122201038716 613861.72591274 5425061.79565943 526 1880
562 15960.932854269982 613861.72591274 5420061.79565943 527 1881
563 66856.59644736891 613861.72591274 5415061.79565943 528 1882
564 8046.110141022726 613861.72591274 5410061.79565943 529 1883
565 12544.968958427173 613861.72591274 5405061.79565943 530 1884
566 19656.560709710742 613861.72591274 5400061.79565943 531 1885
567 8361.940703545304 613861.72591274 5395061.79565943 532 1886
568 14740.341422888852 613861.72591274 5390061.79565943 533 1887
569 2233.295712292535 613861.72591274 5385061.79565943 534 1888
570 5758.694449549006 613861.72591274 5380061.79565943 535 1889
571 4689.072986939404 613861.72591274 5375061.79565943 536 1890
572 386.47775432320503 613861.72591274 5370061.79565943 537 1891
573 28505.50737922804 613861.72591274 5365061.79565943 538 1892
574 13584.885406030586 613861.72591274 5360061.79565943 539 1893
575 18976.025852703293 613861.72591274 5355061.79565943 540 1894
576 1813.2130301157038 613861.72591274 5350061.79565943 541 1895
577 17563.135526019814 613861.72591274 5345061.79565943 542 1896
578 9351.855740367402 618861.72591274 5535061.79565943 543 1926
579 3361.325020860348 618861.72591274 5530061.79565943 544 1927
580 24594.460412391396 618861.72591274 5525061.79565943 545 1928
581 12986.552767503797 618861.72591274 5520061.79565943 546 1929
582 10255.059663713248 618861.72591274 5485061.79565943 547 1936
583 3550.675070317857 618861.72591274 5480061.79565943 548 1937
584 3748.324700205012 618861.72591274 5475061.79565943 549 1938
585 7012.898168821265 618861.72591274 5470061.79565943 550 1939
586 19357.78285552834 618861.72591274 5465061.79565943 551 1940
587 18533.09153604533 618861.72591274 5460061.79565943 552 1941
588 43386.16685043345 618861.72591274 5455061.79565943 553 1942
589 15152.308159442397 618861.72591274 5450061.79565943 554 1943
590 3099.2999560420694 618861.72591274 5445061.79565943 555 1944
591 4506.2427647103605 618861.72591274 5440061.79565943 556 1945
592 10739.41789018624 618861.72591274 5435061.79565943 557 1946
593 11599.239329117307 618861.72591274 5430061.79565943 558 1947
594 17530.079444300307 618861.72591274 5425061.79565943 559 1948
595 2613.0455900642464 618861.72591274 5420061.79565943 560 1949
596 19089.5134806942 618861.72591274 5415061.79565943 561 1950
597 16174.988594312968 618861.72591274 5410061.79565943 562 1951
598 11016.299399428673 618861.72591274 5405061.79565943 563 1952
599 8176.190881482015 618861.72591274 5400061.79565943 564 1953
600 5210.529463315946 618861.72591274 5395061.79565943 565 1954
601 9919.745660411005 618861.72591274 5390061.79565943 566 1955
602 4421.333779687037 618861.72591274 5385061.79565943 567 1956
603 1548.3538616745468 618861.72591274 5380061.79565943 568 1957
604 9905.202334766704 618861.72591274 5375061.79565943 569 1958
605 11844.980857249418 618861.72591274 5370061.79565943 570 1959
606 6966.706842401338 618861.72591274 5365061.79565943 571 1960
607 11312.958289932058 618861.72591274 5360061.79565943 572 1961
608 17553.39644786727 618861.72591274 5355061.79565943 573 1962
609 13162.163390427639 618861.72591274 5350061.79565943 574 1963
610 17327.3155439423 618861.72591274 5345061.79565943 575 1964
611 16723.393820885074 623861.72591274 5550061.79565943 576 1991
612 13594.727551987431 623861.72591274 5535061.79565943 577 1994
613 15042.180659337597 623861.72591274 5530061.79565943 578 1995
614 17598.086421463428 623861.72591274 5525061.79565943 579 1996
615 613.3078128412476 623861.72591274 5520061.79565943 580 1997
616 2600.1806368903913 623861.72591274 5495061.79565943 581 2002
617 14858.528663479825 623861.72591274 5490061.79565943 582 2003
618 16343.534329030575 623861.72591274 5485061.79565943 583 2004
619 10150.936482126117 623861.72591274 5480061.79565943 584 2005
620 5754.68852804046 623861.72591274 5475061.79565943 585 2006
621 19598.777134578933 623861.72591274 5470061.79565943 586 2007
622 5211.522620743603 623861.72591274 5465061.79565943 587 2008
623 10799.468413053022 623861.72591274 5460061.79565943 588 2009
624 2163.6218607648584 623861.72591274 5455061.79565943 589 2010
625 10825.020645116343 623861.72591274 5450061.79565943 590 2011
626 6848.298479475556 623861.72591274 5445061.79565943 591 2012
627 18618.36853629179 623861.72591274 5440061.79565943 592 2013
628 18722.084949443783 623861.72591274 5435061.79565943 593 2014
629 1382.9423067935484 623861.72591274 5430061.79565943 594 2015
630 14153.784135941496 623861.72591274 5425061.79565943 595 2016
631 11640.807657755595 623861.72591274 5420061.79565943 596 2017
632 12413.539086354564 623861.72591274 5415061.79565943 597 2018
633 17411.930061902993 623861.72591274 5410061.79565943 598 2019
634 39297.29994581783 623861.72591274 5405061.79565943 599 2020
635 2624.439973165324 623861.72591274 5400061.79565943 600 2021
636 520.3614618543373 623861.72591274 5395061.79565943 601 2022
637 6484.08221071845 623861.72591274 5390061.79565943 602 2023
638 15395.005540758628 623861.72591274 5385061.79565943 603 2024
639 8923.08357597787 623861.72591274 5380061.79565943 604 2025
640 19916.65103114539 623861.72591274 5375061.79565943 605 2026
641 9032.462813231048 623861.72591274 5370061.79565943 606 2027
642 15881.68164026859 623861.72591274 5365061.79565943 607 2028
643 4433.029157459037 623861.72591274 5360061.79565943 608 2029
644 13601.878080578079 623861.72591274 5355061.79565943 609 2030
645 5479.888006452286 623861.72591274 5350061.79565943 610 2031
646 3042.6985936782744 623861.72591274 5345061.79565943 611 2032
647 18849.475911822592 623861.72591274 5340061.79565943 612 2033
648 12764.761500212522 628861.72591274 5565061.79565943 613 2056
649 5498.947995641875 628861.72591274 5560061.79565943 614 2057
650 28137.75742194722 628861.72591274 5555061.79565943 615 2058
651 4616.2146598918225 628861.72591274 5550061.79565943 616 2059
652 650.9381490486945 628861.72591274 5540061.79565943 617 2061
653 7379.889399226692 628861.72591274 5535061.79565943 618 2062
654 9467.698379056415 628861.72591274 5530061.79565943 619 2063
655 3730.1208851830484 628861.72591274 5525061.79565943 620 2064
656 15518.447632078498 628861.72591274 5520061.79565943 621 2065
657 16878.356701563207 628861.72591274 5515061.79565943 622 2066
658 12519.33809461695 628861.72591274 5510061.79565943 623 2067
660 678.7021237735282 628861.72591274 5480061.79565943 624 2073
661 12328.4738728016 628861.72591274 5475061.79565943 625 2074
662 9633.481778566298 628861.72591274 5470061.79565943 626 2075
663 2526.705439687666 628861.72591274 5465061.79565943 627 2076
664 8612.020767874885 628861.72591274 5460061.79565943 628 2077
665 9834.361640211217 628861.72591274 5455061.79565943 629 2078
666 11636.83763978077 628861.72591274 5450061.79565943 630 2079
667 15936.51870310808 628861.72591274 5445061.79565943 631 2080
668 9108.910653287443 628861.72591274 5440061.79565943 632 2081
669 1474.8807301746822 628861.72591274 5435061.79565943 633 2082
670 9601.900119598311 628861.72591274 5430061.79565943 634 2083
671 5846.918469778344 628861.72591274 5425061.79565943 635 2084
672 17184.281089541495 628861.72591274 5420061.79565943 636 2085
673 820.1578527476349 628861.72591274 5415061.79565943 637 2086
674 2122.7274783720795 628861.72591274 5410061.79565943 638 2087
675 19707.99876011997 628861.72591274 5405061.79565943 639 2088
676 9979.825332433846 628861.72591274 5400061.79565943 640 2089
677 14039.961372531609 628861.72591274 5395061.79565943 641 2090
678 224.8697809281989 628861.72591274 5390061.79565943 642 2091
679 10355.241015664686 628861.72591274 5385061.79565943 643 2092
680 7022.903516035901 628861.72591274 5380061.79565943 644 2093
681 1597.1695472597337 628861.72591274 5375061.79565943 645 2094
682 2676.8829986347955 628861.72591274 5370061.79565943 646 2095
683 13780.689344473627 628861.72591274 5365061.79565943 647 2096
684 4021.7964712184926 628861.72591274 5360061.79565943 648 2097
685 2115.501007629279 628861.72591274 5355061.79565943 649 2098
686 14119.951889054757 628861.72591274 5350061.79565943 650 2099
687 18701.81703908415 628861.72591274 5345061.79565943 651 2100
688 10825.61411124455 633861.72591274 5565061.79565943 652 2124
689 17400.60820399193 633861.72591274 5560061.79565943 653 2125
690 16019.664888743928 633861.72591274 5555061.79565943 654 2126
691 16280.87206856044 633861.72591274 5550061.79565943 655 2127
692 17876.223388471164 633861.72591274 5545061.79565943 656 2128
693 16330.186724131974 633861.72591274 5540061.79565943 657 2129
694 12865.513552999493 633861.72591274 5535061.79565943 658 2130
695 14620.821421888339 633861.72591274 5530061.79565943 659 2131
696 1233.6619631078045 633861.72591274 5525061.79565943 660 2132
697 3211.9591001774284 633861.72591274 5520061.79565943 661 2133
698 4402.003763868835 633861.72591274 5515061.79565943 662 2134
699 26693.049671082954 633861.72591274 5510061.79565943 663 2135
700 15779.747026449604 633861.72591274 5505061.79565943 664 2136
701 9966.015368941404 633861.72591274 5500061.79565943 665 2137
702 14373.76026586203 633861.72591274 5495061.79565943 666 2138
703 19900.883621835663 633861.72591274 5490061.79565943 667 2139
705 32944.09548850331 633861.72591274 5480061.79565943 668 2141
706 13596.472067049674 633861.72591274 5475061.79565943 669 2142
707 641.3335039925962 633861.72591274 5470061.79565943 670 2143
708 9256.552249208924 633861.72591274 5465061.79565943 671 2144
709 14532.659927419247 633861.72591274 5460061.79565943 672 2145
710 8516.039062232416 633861.72591274 5455061.79565943 673 2146
711 7429.997088964917 633861.72591274 5450061.79565943 674 2147
712 20773.93771353055 633861.72591274 5445061.79565943 675 2148
713 11571.102348567814 633861.72591274 5440061.79565943 676 2149
714 14494.538779319482 633861.72591274 5435061.79565943 677 2150
715 17449.553060300637 633861.72591274 5430061.79565943 678 2151
716 8440.802165564195 633861.72591274 5425061.79565943 679 2152
717 11843.834953466016 633861.72591274 5420061.79565943 680 2153
718 4231.446697529014 633861.72591274 5415061.79565943 681 2154
719 12625.83702952523 633861.72591274 5410061.79565943 682 2155
720 2653.9859121780696 633861.72591274 5405061.79565943 683 2156
722 18159.744592155545 633861.72591274 5395061.79565943 684 2158
723 4767.564072281815 633861.72591274 5390061.79565943 685 2159
724 23583.404344838065 633861.72591274 5385061.79565943 686 2160
725 9847.989568999606 633861.72591274 5380061.79565943 687 2161
726 17396.236030978966 633861.72591274 5375061.79565943 688 2162
727 10297.517306773741 633861.72591274 5370061.79565943 689 2163
728 11855.811781018192 633861.72591274 5365061.79565943 690 2164
729 7829.730166982716 633861.72591274 5360061.79565943 691 2165
730 25122.21318179129 633861.72591274 5355061.79565943 692 2166
731 6515.590640897314 633861.72591274 5350061.79565943 693 2167
732 2640.144289366769 633861.72591274 5345061.79565943 694 2168
733 29024.3786133553 633861.72591274 5340061.79565943 695 2169
734 1495.8191287497725 633861.72591274 5335061.79565943 696 2170
736 10396.371630001217 638861.72591274 5560061.79565943 697 2193
737 16561.249849162763 638861.72591274 5555061.79565943 698 2194
738 4990.35745248769 638861.72591274 5550061.79565943 699 2195
739 14125.96481356333 638861.72591274 5545061.79565943 700 2196
740 3372.9976496542076 638861.72591274 5540061.79565943 701 2197
741 14716.801788469134 638861.72591274 5535061.79565943 702 2198
742 9496.038185954289 638861.72591274 5530061.79565943 703 2199
743 16098.28553043586 638861.72591274 5525061.79565943 704 2200
744 17346.80241855643 638861.72591274 5520061.79565943 705 2201
745 2262.1248892682847 638861.72591274 5515061.79565943 706 2202
746 1168.5402578452954 638861.72591274 5510061.79565943 707 2203
747 18709.66392713071 638861.72591274 5505061.79565943 708 2204
749 2465.3601250159745 638861.72591274 5495061.79565943 709 2206
750 18655.203349576535 638861.72591274 5490061.79565943 710 2207
753 10146.2910244813 638861.72591274 5475061.79565943 711 2210
754 2988.5567999879004 638861.72591274 5470061.79565943 712 2211
755 39222.32728172049 638861.72591274 5465061.79565943 713 2212
756 19012.934248481077 638861.72591274 5460061.79565943 714 2213
757 17339.762465907323 638861.72591274 5455061.79565943 715 2214
758 10313.047193984567 638861.72591274 5450061.79565943 716 2215
759 13329.940752499506 638861.72591274 5445061.79565943 717 2216
760 627.793276420689 638861.72591274 5440061.79565943 718 2217
761 14084.153132019683 638861.72591274 5435061.79565943 719 2218
762 13460.936450232151 638861.72591274 5430061.79565943 720 2219
763 21846.75587570416 638861.72591274 5425061.79565943 721 2220
764 8880.154373810366 638861.72591274 5420061.79565943 722 2221
765 3563.0754007386645 638861.72591274 5415061.79565943 723 2222
766 16745.37133674191 638861.72591274 5410061.79565943 724 2223
767 13656.698676208696 638861.72591274 5405061.79565943 725 2224
768 12352.34535857301 638861.72591274 5400061.79565943 726 2225
769 11410.24078696482 638861.72591274 5395061.79565943 727 2226
770 18596.840783191165 638861.72591274 5390061.79565943 728 2227
771 13522.382965941404 638861.72591274 5385061.79565943 729 2228
772 13170.811818320115 638861.72591274 5380061.79565943 730 2229
774 13018.190494115517 638861.72591274 5370061.79565943 731 2231
775 13150.06675500295 638861.72591274 5365061.79565943 732 2232
776 80767.54090303493 638861.72591274 5360061.79565943 733 2233
777 28089.372368656932 638861.72591274 5355061.79565943 734 2234
778 15633.896094058206 638861.72591274 5350061.79565943 735 2235
779 14757.631029308455 638861.72591274 5345061.79565943 736 2236
780 8090.174575008202 638861.72591274 5340061.79565943 737 2237
781 13344.482481680134 638861.72591274 5335061.79565943 738 2238
785 15233.014727984824 643861.72591274 5550061.79565943 739 2263
786 8717.273630629135 643861.72591274 5545061.79565943 740 2264
787 2427.4494003114146 643861.72591274 5540061.79565943 741 2265
788 144.8507249745366 643861.72591274 5535061.79565943 742 2266
789 7338.7088514751595 643861.72591274 5530061.79565943 743 2267
790 13900.397970222612 643861.72591274 5525061.79565943 744 2268
791 8978.745609583752 643861.72591274 5520061.79565943 745 2269
792 7474.133732255558 643861.72591274 5515061.79565943 746 2270
793 1489.81950363784 643861.72591274 5510061.79565943 747 2271
794 13356.836054381243 643861.72591274 5505061.79565943 748 2272
796 9273.925209558614 643861.72591274 5495061.79565943 749 2274
797 17248.32630706048 643861.72591274 5490061.79565943 750 2275
798 9586.803367447354 643861.72591274 5485061.79565943 751 2276
800 6835.846674176062 643861.72591274 5475061.79565943 752 2278
801 7984.121542207783 643861.72591274 5470061.79565943 753 2279
802 10672.169191920864 643861.72591274 5465061.79565943 754 2280
803 15284.831768196205 643861.72591274 5460061.79565943 755 2281
804 14352.246632261204 643861.72591274 5455061.79565943 756 2282
805 393.63062889735636 643861.72591274 5450061.79565943 757 2283
806 180.83397856406646 643861.72591274 5445061.79565943 758 2284
807 17940.32126825854 643861.72591274 5440061.79565943 759 2285
808 18518.77696141754 643861.72591274 5435061.79565943 760 2286
809 18666.392118609176 643861.72591274 5430061.79565943 761 2287
810 2052.737002591174 643861.72591274 5425061.79565943 762 2288
811 5151.151866617811 643861.72591274 5420061.79565943 763 2289
812 6158.591060489859 643861.72591274 5415061.79565943 764 2290
813 10783.032502011276 643861.72591274 5410061.79565943 765 2291
814 12202.496974352956 643861.72591274 5405061.79565943 766 2292
815 5467.2130706295975 643861.72591274 5400061.79565943 767 2293
816 2460.896245512082 643861.72591274 5395061.79565943 768 2294
817 13614.214479477618 643861.72591274 5390061.79565943 769 2295
818 10503.858523855848 643861.72591274 5385061.79565943 770 2296
819 2161.553354201571 643861.72591274 5380061.79565943 771 2297
820 5146.888158139999 643861.72591274 5375061.79565943 772 2298
821 9673.834378182179 643861.72591274 5370061.79565943 773 2299
822 11003.718156764484 643861.72591274 5365061.79565943 774 2300
823 12657.571034847182 643861.72591274 5360061.79565943 775 2301
824 12028.54614099843 643861.72591274 5355061.79565943 776 2302
825 17664.613705020645 643861.72591274 5350061.79565943 777 2303
826 4259.022287129672 643861.72591274 5345061.79565943 778 2304
827 8227.551801824919 643861.72591274 5340061.79565943 779 2305
828 17980.061173049933 643861.72591274 5335061.79565943 780 2306
829 4754.14642818707 643861.72591274 5330061.79565943 781 2307
832 5510.731572972027 648861.72591274 5570061.79565943 782 2327
833 8481.035730770926 648861.72591274 5565061.79565943 783 2328
834 1935.3562991186222 648861.72591274 5560061.79565943 784 2329
835 9040.054584735297 648861.72591274 5555061.79565943 785 2330
836 3380.875359263556 648861.72591274 5550061.79565943 786 2331
837 17237.62491452215 648861.72591274 5545061.79565943 787 2332
838 1938.9310952941055 648861.72591274 5540061.79565943 788 2333
840 12833.479604840497 648861.72591274 5530061.79565943 789 2335
842 10933.333199169412 648861.72591274 5520061.79565943 790 2337
843 7826.229182339584 648861.72591274 5515061.79565943 791 2338
844 9937.518233087274 648861.72591274 5510061.79565943 792 2339
845 22695.154424991484 648861.72591274 5505061.79565943 793 2340
846 8093.733511072002 648861.72591274 5500061.79565943 794 2341
847 14341.769838286667 648861.72591274 5495061.79565943 795 2342
848 19799.609538396442 648861.72591274 5490061.79565943 796 2343
851 2106.3628473178132 648861.72591274 5475061.79565943 797 2346
852 11565.348672775823 648861.72591274 5470061.79565943 798 2347
853 1613.939895116349 648861.72591274 5465061.79565943 799 2348
854 17863.742804301175 648861.72591274 5460061.79565943 800 2349
855 6479.322434831946 648861.72591274 5455061.79565943 801 2350
856 7110.046323512158 648861.72591274 5450061.79565943 802 2351
857 10382.128469874544 648861.72591274 5445061.79565943 803 2352
858 15992.31019200918 648861.72591274 5440061.79565943 804 2353
859 10799.99762487236 648861.72591274 5435061.79565943 805 2354
860 13011.098248277242 648861.72591274 5430061.79565943 806 2355
861 6498.512372133051 648861.72591274 5425061.79565943 807 2356
862 13382.247834472704 648861.72591274 5420061.79565943 808 2357
863 33173.72080235601 648861.72591274 5415061.79565943 809 2358
864 14602.093776211525 648861.72591274 5410061.79565943 810 2359
865 1229.4788808300602 648861.72591274 5405061.79565943 811 2360
866 19128.878674175303 648861.72591274 5400061.79565943 812 2361
868 13791.457542527358 648861.72591274 5390061.79565943 813 2363
869 10716.547339131133 648861.72591274 5385061.79565943 814 2364
870 9012.197952733244 648861.72591274 5380061.79565943 815 2365
871 6961.966479422258 648861.72591274 5375061.79565943 816 2366
872 15894.45401799036 648861.72591274 5370061.79565943 817 2367
874 4709.701680525165 648861.72591274 5360061.79565943 818 2369
875 3069.784969861845 648861.72591274 5355061.79565943 819 2370
876 38462.107304282144 648861.72591274 5350061.79565943 820 2371
877 16823.512023043346 648861.72591274 5345061.79565943 821 2372
878 12466.79296152704 648861.72591274 5340061.79565943 822 2373
879 15093.113266388338 648861.72591274 5335061.79565943 823 2374
880 16505.092817756427 648861.72591274 5330061.79565943 824 2375
881 14165.204251785923 648861.72591274 5325061.79565943 825 2376
882 6075.591930973634 648861.72591274 5320061.79565943 826 2377
883 7212.5605106119765 653861.72591274 5580061.79565943 827 2393
884 18716.686822531516 653861.72591274 5575061.79565943 828 2394
885 6123.376851763622 653861.72591274 5570061.79565943 829 2395
887 8949.007467828442 653861.72591274 5560061.79565943 830 2397
888 10314.710505978952 653861.72591274 5555061.79565943 831 2398
889 9941.439703073878 653861.72591274 5550061.79565943 832 2399
890 36954.81935726819 653861.72591274 5545061.79565943 833 2400
891 18589.790960858267 653861.72591274 5540061.79565943 834 2401
894 16333.216986148325 653861.72591274 5525061.79565943 835 2404
895 17540.319846956467 653861.72591274 5520061.79565943 836 2405
896 16103.376179945837 653861.72591274 5515061.79565943 837 2406
897 6106.520750171326 653861.72591274 5510061.79565943 838 2407
898 8067.03668529238 653861.72591274 5505061.79565943 839 2408
899 13890.104517070697 653861.72591274 5500061.79565943 840 2409
900 19487.569845950144 653861.72591274 5495061.79565943 841 2410
901 16433.552361123693 653861.72591274 5490061.79565943 842 2411
902 17222.016834445185 653861.72591274 5485061.79565943 843 2412
903 9743.962908924857 653861.72591274 5480061.79565943 844 2413
904 15283.366669209341 653861.72591274 5475061.79565943 845 2414
905 10053.177828986896 653861.72591274 5470061.79565943 846 2415
906 2949.282899683896 653861.72591274 5465061.79565943 847 2416
907 1389.6285383842837 653861.72591274 5460061.79565943 848 2417
908 2725.756470903785 653861.72591274 5455061.79565943 849 2418
909 10989.817063890217 653861.72591274 5450061.79565943 850 2419
910 8655.737685416152 653861.72591274 5445061.79565943 851 2420
911 10124.493312485829 653861.72591274 5440061.79565943 852 2421
912 2137.3764629162206 653861.72591274 5435061.79565943 853 2422
913 4338.665511971454 653861.72591274 5430061.79565943 854 2423
914 12997.61058678877 653861.72591274 5425061.79565943 855 2424
915 1253.5569630951657 653861.72591274 5420061.79565943 856 2425
916 9200.259651655322 653861.72591274 5415061.79565943 857 2426
917 19871.613829633836 653861.72591274 5410061.79565943 858 2427
918 13891.782604354985 653861.72591274 5405061.79565943 859 2428
919 24744.20799848242 653861.72591274 5400061.79565943 860 2429
920 2450.901231840922 653861.72591274 5395061.79565943 861 2430
921 2045.2576547963376 653861.72591274 5390061.79565943 862 2431
922 1272.3476219059703 653861.72591274 5385061.79565943 863 2432
923 19908.12205324377 653861.72591274 5380061.79565943 864 2433
924 12299.936476079281 653861.72591274 5375061.79565943 865 2434
925 12472.978559000438 653861.72591274 5370061.79565943 866 2435
926 8527.807008309568 653861.72591274 5365061.79565943 867 2436
927 17712.43446875587 653861.72591274 5360061.79565943 868 2437
928 3911.5513757533386 653861.72591274 5355061.79565943 869 2438
929 8289.403784436921 653861.72591274 5350061.79565943 870 2439
931 14661.205205916602 653861.72591274 5340061.79565943 871 2441
932 250.00753776494003 653861.72591274 5335061.79565943 872 2442
933 9629.927760214894 653861.72591274 5330061.79565943 873 2443
934 5211.714635210962 653861.72591274 5325061.79565943 874 2444
935 2764.515971059157 658861.72591274 5580061.79565943 875 2461
936 4321.986135511785 658861.72591274 5575061.79565943 876 2462
937 4840.521870365255 658861.72591274 5570061.79565943 877 2463
941 35959.856159394345 658861.72591274 5550061.79565943 878 2467
942 9759.761052067373 658861.72591274 5545061.79565943 879 2468
943 10958.504048091332 658861.72591274 5540061.79565943 880 2469
944 16869.8576581589 658861.72591274 5535061.79565943 881 2470
945 9767.481236762344 658861.72591274 5530061.79565943 882 2471
946 6505.336685895356 658861.72591274 5525061.79565943 883 2472
947 9523.705572130679 658861.72591274 5520061.79565943 884 2473
948 7897.4348998007845 658861.72591274 5515061.79565943 885 2474
949 15686.369950286262 658861.72591274 5510061.79565943 886 2475
950 19083.194987634346 658861.72591274 5505061.79565943 887 2476
951 6320.475128798365 658861.72591274 5500061.79565943 888 2477
952 8757.556706160736 658861.72591274 5495061.79565943 889 2478
953 16800.3427800706 658861.72591274 5490061.79565943 890 2479
954 18014.741171148886 658861.72591274 5485061.79565943 891 2480
955 12738.346253464344 658861.72591274 5480061.79565943 892 2481
956 17882.228220651163 658861.72591274 5475061.79565943 893 2482
957 12274.291414454672 658861.72591274 5470061.79565943 894 2483
958 10369.12958967515 658861.72591274 5465061.79565943 895 2484
959 14737.37908338131 658861.72591274 5460061.79565943 896 2485
960 13596.4628285314 658861.72591274 5455061.79565943 897 2486
961 1721.0919680174993 658861.72591274 5450061.79565943 898 2487
962 1467.6499971575415 658861.72591274 5445061.79565943 899 2488
963 271.4914300845953 658861.72591274 5440061.79565943 900 2489
964 14738.866721050434 658861.72591274 5435061.79565943 901 2490
965 5944.105633200996 658861.72591274 5430061.79565943 902 2491
966 15479.690025877491 658861.72591274 5425061.79565943 903 2492
967 3723.5404055487807 658861.72591274 5420061.79565943 904 2493
968 1992.402837883996 658861.72591274 5415061.79565943 905 2494
969 15274.648375350302 658861.72591274 5410061.79565943 906 2495
970 447.7263028005251 658861.72591274 5405061.79565943 907 2496
971 19333.00053494929 658861.72591274 5400061.79565943 908 2497
972 15371.386460483736 658861.72591274 5395061.79565943 909 2498
973 7647.404173237356 658861.72591274 5390061.79565943 910 2499
974 2450.930723771202 658861.72591274 5385061.79565943 911 2500
975 15479.296121040043 658861.72591274 5380061.79565943 912 2501
976 10606.345745521214 658861.72591274 5375061.79565943 913 2502
977 19345.540180342392 658861.72591274 5370061.79565943 914 2503
978 5870.04269996404 658861.72591274 5365061.79565943 915 2504
980 31977.926423706806 658861.72591274 5355061.79565943 916 2506
983 14949.571490542588 658861.72591274 5340061.79565943 917 2509
984 13122.809344619489 658861.72591274 5335061.79565943 918 2510
985 6776.407139554276 663861.72591274 5590061.79565943 919 2527
986 4509.733762613783 663861.72591274 5585061.79565943 920 2528
987 8647.341353439046 663861.72591274 5580061.79565943 921 2529
989 12254.467033270817 663861.72591274 5570061.79565943 922 2531
992 4830.375444787479 663861.72591274 5555061.79565943 923 2534
993 3968.3514497665897 663861.72591274 5550061.79565943 924 2535
994 12910.050847595428 663861.72591274 5545061.79565943 925 2536
995 16303.245750790102 663861.72591274 5540061.79565943 926 2537
996 16912.881970838906 663861.72591274 5535061.79565943 927 2538
997 5060.694906337523 663861.72591274 5530061.79565943 928 2539
998 9214.999733635448 663861.72591274 5525061.79565943 929 2540
999 14559.018065311213 663861.72591274 5520061.79565943 930 2541
1000 13116.49169071129 663861.72591274 5515061.79565943 931 2542
1001 10900.016870480538 663861.72591274 5510061.79565943 932 2543
1002 38669.26759821854 663861.72591274 5505061.79565943 933 2544
